Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Milltown Physiotherapy Clinic","98 Churchtown Road Lower, 14, Co. Dublin, Ireland",14,Dublin,,IE,"(01) 296 0603",,establishment,"Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 5:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://milltownphysiotherapy.com/,53.298181,-6.253924,"Google Places",ChIJlUK9IFkJZ0gRcZyMuT1Gs4E,"dublin_acupuncturist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Dublin Physiotherapy Clinic","11 The Business Centre, Stadium Business Park,, Ballycoolin Road, Dublin 11, Ireland","Dublin 11",Dublin,,IE,"(01) 882 9174",,"physiotherapist, health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 6:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 6:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",http://www.dublinphysio.ie/,53.400581,-6.340863,"Google Places",ChIJZ4CLVYcSZ0gRrWwK8ddqFcU,"dublin_masseur.csv
dublin_physiotherapist.csv"
"Harbour Clinic","28 Patrick Street, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"(01) 236 6648",,"health, establishment","Monday: 10:00 am – 6:00 pm
Tuesday: 10:00 am – 6:00 pm
Wednesday: 10:00 am – 6:00 pm
Thursday: 10:00 am – 6:00 pm
Friday: 10:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.physicaltherapistdublin.ie/,53.290918,-6.138067,"Google Places",ChIJzb8KlSYGZ0gRt_l9c2cKTIo,"dublin_chiropractor.csv
dublin_masseur.csv
dublin_physiotherapist.csv"
"Charter Medical","The Forge, Smithfield Market, Dublin 7, Ireland",,Dublin,,IE,"(01) 657 9000",,"physiotherapist, hospital, health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 6:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 6:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.chartermedical.ie/,53.349602,-6.278268,"Google Places",ChIJz8z1W50OZ0gRCby7CXqPCnQ,dublin_physiotherapist.csv
"Sutton Cross Physiotherapy","1 Sutton Cross, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"(01) 806 3030",,"physiotherapist, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.suttoncrossphysio.ie/,53.389586,-6.110426,"Google Places",ChIJXciimSAFZ0gRP-3vhEeyVWA,"dublin_physiotherapist.csv
dublin_pilates.csv"
"Acupuncture and Physical Therapy","Sports Hall,, TCD, Dublin, Ireland",Dublin,Dublin,,IE,"086 602 5703",,"physiotherapist, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.acuandptcentre.com/,53.343992,-6.25018,"Google Places",ChIJU0Z_spEOZ0gRW1RSpL7jTf0,dublin_masseur.csv
"Ranelagh Physiotherapy - The Physio Company","22 Sandford Road, Ranelagh, Co. Dublin, Ireland",Ranelagh,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/ranelagh/,53.322986,-6.248681,"Google Places",ChIJk2oXILAOZ0gR8xsXms0XSCo,"dublin_masseur.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Sports Surgery Clinic","Santry Demense, Santry, Dublin 9, Ireland","Dublin 9","Co. Dublin",,IE,"(01) 526 2000",4.1,"hospital, physiotherapist, doctor, health, establishment","Monday: 7:00 am – 11:00 pm
Tuesday: 7:00 am – 11:00 pm
Wednesday: 7:00 am – 11:00 pm
Thursday: 7:00 am – 11:00 pm
Friday: 7:00 am – 11:00 pm
Saturday: 7:00 am – 11:00 pm
Sunday: 7:00 am – 11:00 pm",http://www.sportssurgeryclinic.com/,53.403877,-6.254023,"Google Places",ChIJs8pevOARZ0gRtbOuDubfegk,
"Dublin City Physiotherapy Clinic","Suite 3, Coach House, 44 Westland Row, Dublin 2, Ireland",,,,IE,"(01) 676 0076",,"physiotherapist, health, establishment",,http://www.dublincityphysio.ie/,53.342913,-6.249904,"Google Places",ChIJG5A1ApEOZ0gRubRFR8LdGmA,"dublin_chiropodist.csv
dublin_physiotherapist.csv"
"The Balance Centre","73 Lower Leeson St, Dublin, Co. Dublin City, Ireland","Dublin City","Dublin City",,IE,"(01) 662 5977",,"physiotherapist, health, establishment",,http://balancecentre.goldenpages.ie/,53.334135,-6.254723,"Google Places",ChIJV0X68aIOZ0gRLtUlNe66J8s,dublin_physiotherapist.csv
"Portobello Physio Clinic","36B Lennox Street, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"(01) 476 3330",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:30 pm
Tuesday: 7:30 am – 8:30 pm
Wednesday: 7:30 am – 8:30 pm
Thursday: 7:30 am – 8:30 pm
Friday: 7:30 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.portobellophysio.ie/,53.331312,-6.267556,"Google Places",ChIJPaHZTR4MZ0gRZlPFdm8NZGI,"dublin_physiotherapist.csv
dublin_pilates.csv"
"Physiotherapy Dublin - Laurel Lodge","Laurel Lodge Shopping Centre, Laurel Lodge Rd, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"(01) 824 9585",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 10:00 am – 2:00 pm
Sunday: Closed",http://www.physiodublin.ie/,53.37744,-6.378121,"Google Places",ChIJ86w-1E4NZ0gRaGiAfbabfjE,"dublin_masseur.csv
dublin_physiotherapist.csv"
"Sports & Therapeutic Massage Therapist","54 Kimmage Road West, Crumlin, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"087 057 3242",,"physiotherapist, health, establishment",,http://www.d12sportsmassage.com/,53.315398,-6.311474,"Google Places",ChIJldsMSXgMZ0gRdNGgoIOu5Fw,dublin_masseur.csv
"Ballsbridge Physiotherapy Clinic","26 Wellington Rd, Ballsbridge, Dublin 4, Ireland","Ballsbridge, Dublin 4",,,IE,"(01) 660 6582",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 6:00 pm
Saturday: 8:30 am – 1:00 pm
Sunday: Closed",http://www.ballsbridgephysio.ie/,53.330027,-6.241005,"Google Places",ChIJiURfzb4OZ0gRQKEBdgvnoos,"dublin_physiotherapist.csv
dublin_pilates.csv"
"PhysioCare Butterfield","1A Butterfield Ave, Dublin 14, Ireland","Dublin 14",Dublin,,IE,"(01) 531 0004",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.physio.ie/,53.293977,-6.308512,"Google Places",ChIJ3dcLg54LZ0gR0dH3hpw1M0I,"dublin_osteopath.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Medfit Wellness & Rehabilitation","Blackrock Business Park, Carysfort Ave, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 278 4423",,"gym, physiotherapist, health, establishment","Monday: 6:30 am – 8:30 pm
Tuesday: 6:30 am – 8:30 pm
Wednesday: 6:30 am – 8:30 pm
Thursday: 6:30 am – 8:30 pm
Friday: 6:30 am – 8:30 pm
Saturday: 10:00 am – 4:00 pm
Sunday: Closed",http://www.medfit.ie/,53.298534,-6.178764,"Google Places",ChIJB1C6gsEIZ0gRUN73ERuzhUE,dublin_physiotherapist.csv
"Baggot Street Physiotherapy - The Physio Company","112C Baggot Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/baggot-st/,53.336462,-6.248779,"Google Places",ChIJYRuLtpcOZ0gRR9dqTXjY3ls,"dublin_chiropodist.csv
dublin_masseur.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Active Physiotherapy and Acupuncture Clinic","112c Lower Baggot Street, Dublin 2, Dublin, Ireland",Dublin,,,IE,"(01) 678 7965",,"physiotherapist, health, establishment","Monday: 8:30 am – 6:00 pm
Tuesday: 8:30 am – 7:00 pm
Wednesday: 8:30 am – 6:00 pm
Thursday: 8:30 am – 7:30 pm
Friday: 8:30 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.dublinphysio.com/,53.336471,-6.248588,"Google Places",ChIJ0WaUypcOZ0gRmDRSDLXg3ek,dublin_physiotherapist.csv
"Slievemore Clinic","Old Dublin Road, Co. Dublin, Co. Dublin, Ireland","Co. Dublin",Dublin,,IE,"(01) 200 0575",,"dentist, physiotherapist, doctor, health, establishment",,http://www.slievemore-clinic.com/,53.292286,-6.201364,"Google Places",ChIJazNszx8JZ0gRW8ftJqIxjc0,"dublin_allergy.csv
dublin_nutritionist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Collins Avenue Physiotherapy,","138A Collins Avenue, dublin, Ireland",dublin,Dublin,,IE,"(01) 832 9625",,"health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 1:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 1:00 pm
Saturday: Closed
Sunday: Closed",http://www.dublinphysiotherapy.com/,53.377725,-6.224595,"Google Places",ChIJbxUINkoOZ0gRFoV8_1qBprk,"dublin_physiotherapist.csv
dublin_pilates.csv"
"Priory Clinic Dublin","4 Shelton Drive, Kimmage, Dublin, Ireland",Dublin,Dublin,,IE,"1800 254 642",,"physiotherapist, health, establishment","Monday: 7:00 am – 9:00 pm
Tuesday: 7:00 am – 9:00 pm
Wednesday: 7:00 am – 9:00 pm
Thursday: 7:00 am – 9:00 pm
Friday: 7:00 am – 9:00 pm
Saturday: 7:00 am – 5:00 pm
Sunday: Closed",http://www.prioryclinic.com/,53.312922,-6.309772,"Google Places",ChIJQbJZ1HgMZ0gRylVo6nTw1wk,"dublin_masseur.csv
dublin_osteopath.csv
dublin_physiotherapist.csv"
"Kirwan Physical Therapy","Fitnecise Studio, 11 Braemor Road, Churchtown, Dublin 14, Co. Dublin, Ireland","Churchtown, Dublin 14",Dublin,,IE,"085 736 6973",,"physiotherapist, health, establishment","Monday: 9:30 am – 8:00 pm
Tuesday: 10:30 am – 1:30 pm, 3:30 – 8:00 pm
Wednesday: 10:30 am – 1:30 pm, 3:30 – 8:00 pm
Thursday: 10:30 am – 1:30 pm, 3:30 – 8:00 pm
Friday: 10:30 am – 1:30 pm, 3:30 – 8:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://www.physicaltherapytreatment.ie/,53.29574,-6.260232,"Google Places",ChIJt_x_nuELZ0gR1PZ6u1Td-CA,"dublin_masseur.csv
dublin_physiotherapist.csv"
"Tree of Life, Malahide Holistic Centre","Kilronan House, Church Road, Malahide, Co. Dublin, Ireland",,Dublin,,IE,"(01) 828 3992",,"physiotherapist, health, establishment","Monday: 1:00 – 9:00 pm
Tuesday: 10:00 am – 9:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 7:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: Closed",http://www.treeoflife.ie/,53.450391,-6.153481,"Google Places",ChIJ_6g_PGAaZ0gR86th0Ci-XPQ,"dublin_aromatherapist.csv
dublin_reflexologist.csv"
"Dene Hickey Therapist","50 George's Street Upper, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"087 133 2405",,"physiotherapist, health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 1:30 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 1:30 pm
Friday: 9:00 am – 8:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.denehickey.com/,53.28999,-6.131072,"Google Places",ChIJT16m3yQGZ0gRW9nlSkDNyxE,"dublin_masseur.csv
dublin_physiotherapist.csv"
"The Muscle Junction","The Muscle Junction, Ballymun Kickhams GAA Club, Physical Therapy Clinic, 9., Dublin, Ireland",,Dublin,,IE,"087 361 9225",,"physiotherapist, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://www.themusclejunction.ie/,53.416854,-6.264996,"Google Places",ChIJj6xmFOwRZ0gRyf2nMgYGzM4,dublin_personal_trainer.csv
"The Meridian Clinic Clarehall","Clarehall Shopping Centre, Malahide Rd, Dublin 17, Ireland","Dublin 17",Dublin,,IE,"(01) 877 0818",,"doctor, physiotherapist, dentist, health, establishment","Monday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Tuesday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Wednesday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Thursday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Friday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Saturday: Closed
Sunday: Closed",http://www.meridianclinic.ie/,53.401204,-6.180002,"Google Places",ChIJjahPHf0PZ0gRxAA3Diu5KD4,dublin_physiotherapist.csv
"Ranelagh Physiotherapy Clinic","15A Dunville Avenue, Ranelagh, Co. Dublin, Ireland",Ranelagh,Dublin,,IE,"(01) 496 5820",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 7:00 am – 6:30 pm
Saturday: Closed
Sunday: Closed",http://www.ranelaghphysio.ie/,53.321051,-6.255964,"Google Places",ChIJDbfpK6kOZ0gRh03SkggprpM,dublin_physiotherapist.csv
"Mint Fitness","Washington Court, Washington Ln, Rathfarnham, Co. Dublin, Ireland",Rathfarnham,Dublin,,IE,,,"physiotherapist, health, establishment",,http://www.mintfitness.ie/,53.2919,-6.303676,"Google Places",ChIJnRv5IJkLZ0gR1ewmlCX31bk,
"KeepRite Physio","126 Terenure Rd N, Terenure, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 492 8280",,establishment,"Monday: 9:30 am – 9:00 pm
Tuesday: 9:30 am – 9:00 pm
Wednesday: 9:30 am – 5:00 pm
Thursday: 9:30 am – 7:00 pm
Friday: 9:30 am – 5:00 pm
Saturday: 9:30 am – 1:00 pm
Sunday: Closed",http://www.keepritephysio.com/,53.310397,-6.283375,"Google Places",ChIJLfAuvvULZ0gRwaM7aK7J9mQ,"dublin_acupuncturist.csv
dublin_physiotherapist.csv"
"Rathmines Physiotherapy & Sports Injury Clinic","188 Rathgar Road, Rathmines, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 200 0555",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 2:00 pm
Saturday: Closed
Sunday: Closed",http://www.physioextra.ie/,53.320774,-6.267911,"Google Places",ChIJGZycoAMMZ0gR2Ref-_fVjFc,"dublin_physiotherapist.csv
dublin_pilates.csv"
"Navan Road Physiotherapy - The Physio Company","Primary Care Centre The Deaf Village, Navan Road, Navan Road, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/dublin-navan-road/,53.363236,-6.302343,"Google Places",ChIJ-c5e6qQNZ0gRHj7fYQzoraw,"dublin_masseur.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Priory Clinic Stillorgan","18 Priory Hall, Stillorgan, Co. Dublin, Ireland",Stillorgan,Dublin,,IE,"1800 254 642",,"health, establishment","Monday: 7:00 am – 9:00 pm
Tuesday: 7:00 am – 9:00 pm
Wednesday: 7:00 am – 9:00 pm
Thursday: 7:00 am – 9:00 pm
Friday: 7:00 am – 9:00 pm
Saturday: Closed
Sunday: Closed",http://www.prioryclinic.com/,53.294169,-6.201953,"Google Places",ChIJ881E9B8JZ0gRFAT3coSyID8,"dublin_masseur.csv
dublin_osteopath.csv
dublin_physiotherapist.csv"
"Sports Massage","50 George's Street Upper, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"087 133 2405",,"health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 1:30 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 1:30 pm
Friday: 9:00 am – 8:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",http://www.denehickey.com/,53.289799,-6.130472,"Google Places",ChIJ8Woa3yQGZ0gRoSXfqB7KyOc,dublin_masseur.csv
"Willows Clinic","38 Oakwood Ave, Glasnevin, Dublin 11, Ireland","Dublin 11",Dublin,,IE,"(01) 485 1100",5,"beauty_salon, physiotherapist, hair_care, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",http://www.willowsclinic.com/,53.39456,-6.287535,"Google Places",ChIJIUCIMPkNZ0gRrERBMwgYUVg,"dublin_aromatherapist.csv
dublin_colonic_hydrotherapy.csv
dublin_masseur.csv
dublin_reflexologist.csv"
Amatsu-Therapy,"47 George's Street Upper, Dun Laoghlaire, Co. Dublin, Ireland","Dun Laoghlaire",Dublin,,IE,"087 172 5294",,"physiotherapist, health, establishment","Monday: 10:00 am – 6:00 pm
Tuesday: 7:30 – 9:30 pm
Wednesday: 10:00 am – 6:00 pm
Thursday: 10:00 am – 6:00 pm
Friday: 10:00 am – 6:00 pm
Saturday: 10:00 am – 1:00 pm
Sunday: Closed",http://amatsu-therapy.com/,53.290078,-6.131422,"Google Places",ChIJgU9X4CQGZ0gRx12rhkrsfqw,
"Archview Physiotherapy Pain and Sports Injury clinic","49 Ranelagh Rd, Ranelagh, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 491 3228",,"physiotherapist, health, establishment","Monday: 8:30 am – 8:30 pm
Tuesday: 8:30 am – 8:30 pm
Wednesday: 8:30 am – 8:30 pm
Thursday: 8:30 am – 8:30 pm
Friday: 8:30 am – 8:30 pm
Saturday: Closed
Sunday: Closed",http://www.archviewclinic.ie/,53.32701,-6.257159,"Google Places",ChIJ5ybhu6YOZ0gRxKC2yfWhPjA,"dublin_hydrotherapy.csv
dublin_personal_trainer.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Bodyworks Physiotherapy & Sports Medicine Clinic","93, Baggot Street Lower,, Dublin 2,, Co. Dublin, Ireland","Dublin 2,",Dublin,,IE,"(01) 678 8947",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:30 pm
Tuesday: 8:00 am – 8:30 pm
Wednesday: 8:00 am – 8:30 pm
Thursday: 8:00 am – 8:30 pm
Friday: 8:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.bodyworksphysio.ie/,53.33542,-6.247299,"Google Places",ChIJ4S5tJ5YOZ0gRPbbJiuSddSE,"dublin_physiotherapist.csv
dublin_pilates.csv"
"Dynamic Fitness","Carrigwood Firhouse Dublin 24, Ireland",,,,IE,"086 359 6804",,"gym, physiotherapist, health, establishment",,https://plus.google.com/111795137842263875721/about?hl=en,53.278997,-6.334862,"Google Places",ChIJEakfohcLZ0gRviBaTKRDJqE,
