Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Spectrum Foot Clinics - Chiropody & Podiatry Barrow Street","Gasworks House, Barrow Street, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 611 1740",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumfootclinics.ie/barrow-street.html,53.33976,-6.23626,"Google Places",ChIJTcGIDesOZ0gR06JGg2LuUmA,
"Spectrum Foot Clinics - Chiropody & Podiatry IFSC","Gandon House, Amiens Street, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"(01) 611 1740",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumfootclinics.ie/ifsc.html,53.349354,-6.244972,"Google Places",ChIJEz-hVowOZ0gRUzIA23OzlnI,
"City Centre Chiropody","Clare Street Medical Practice, Clare Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 676 1899",,"health, establishment",,http://www.citycentrechiropody.com/,53.341459,-6.251642,"Google Places",ChIJ4YeiuJAOZ0gRs1TsFJQi5cQ,
"Spectrum Foot Clinics - Chiropody & Podiatry Temple Bar","Meeting House Square, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 679 9685",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumfootclinics.ie/temple-bar.html,53.344848,-6.26517,"Google Places",ChIJ5QewLp0OZ0gR-3Hh_tJZXtA,
"Chiropody Podiatry Centre","2 Sutton Cross, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 839 7430",,establishment,,https://plus.google.com/104778042776872835838/about?hl=en,53.389724,-6.110244,"Google Places",ChIJWWXFmCAFZ0gRra-5xrhD8Io,
"Spectrum Foot Clinics - Chiropody & Podiatry Drumcondra","130 Drumcondra Road Lower, Dublin 9, Ireland","Dublin 9",Dublin,,IE,"(01) 611 1740",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumfootclinics.ie/drumcondra.html,53.366996,-6.255792,"Google Places",ChIJY3m-eGUOZ0gRv47A16_9OLM,
"Sue Beresford, Podiatrist/Chiropodist","297 Beechwood Court, Stillorgan, Co. Dublin, Ireland",Stillorgan,Dublin,,IE,"(01) 210 0600",,"doctor, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.counsellor.ie/Default.aspx?id=48&t=Team%7CSue+Beresford,53.281872,-6.190093,"Google Places",ChIJjfexmvwIZ0gRX0ssHK0KoNU,
"Chiropody & Podiatry Clinic","56 Main Street, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 840 9999",,establishment,,https://plus.google.com/117620196322946324630/about?hl=en,53.457232,-6.221374,"Google Places",ChIJv0C8wO8QZ0gRe5FkH57EQsg,
"Spectrum Foot Clinics - Chiropody & Podiatry Santry","Northwood Avenue, Santry, Co. Dublin, Ireland",,Dublin,,IE,"(01) 679 9685",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumfootclinics.ie/santry.html,53.403385,-6.257717,"Google Places",ChIJ-SS3HuERZ0gRnifBJ5D1pOk,
"Mary Moore Podiatry / Chiropody","136 Morehampton Road, Dublin 4, Ireland","Dublin 4","Co. Dublin",,IE,"(01) 862 3866",,"doctor, health, establishment","Monday: Closed
Tuesday: 9:00 am – 12:00 pm
Wednesday: Closed
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: Closed",http://www.marymoorepodiatry.ie/,53.322806,-6.237541,"Google Places",ChIJb60PCBAOZ0gRTIgrNJGv674,
"Acorn Chiropody Clinic","Roches Clinic, Blacklion, Greystones, Co. Wicklow, Ireland",Greystones,Wicklow,,IE,"(01) 201 0702",,establishment,,http://www.rochesclinic.com/chiropody.html,53.150116,-6.081383,"Google Places",ChIJbRS428qoZ0gR2ayMg0kXXD0,
"Podiatry Clinic","31 Wicklow Street, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 679 9649",,"hospital, establishment",,http://www.podiatryclinicdublin.com/,53.342935,-6.261224,"Google Places",ChIJSZPahpwOZ0gR9tqwLz6dV5M,
"Frank Dowling & Associates","Riverside Medical Centre, Mulhuddart, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 646 7830",,establishment,,http://www.podiatrist.ie/,53.32476,-6.39197,"Google Places",ChIJ5517SkZzZ0gRV-RbjhE91Bw,
"The Albany Clinic Feetsavers","Fitzwilliam Street Lower, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 661 4884",,establishment,,https://plus.google.com/111268156287274850095/about?hl=en,53.337918,-6.248063,"Google Places",ChIJczA-WJYOZ0gRSq9rH18PPes,
"The Foot Clinic","Dodder Park Dr, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 405 5300",,"doctor, health, establishment","Monday: 10:00 am – 6:00 pm
Tuesday: 10:00 am – 6:00 pm
Wednesday: 10:00 am – 6:00 pm
Thursday: 10:00 am – 6:00 pm
Friday: 10:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.podiatryservicesnow.com/,53.304408,-6.28167,"Google Places",ChIJKSUJyPMLZ0gRDmerR756S1U,
"Libra Natural Health Care","44 Leinster Street North, Phibsborough, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 830 4285",,establishment,,https://plus.google.com/103114746976865822897/about?hl=en,53.364068,-6.274644,"Google Places",ChIJ4_GattcNZ0gR_As8ctbxVgo,
"Hayes & Associates","9 Tyrconnell Rd, Inchicore, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 454 3499",,establishment,,http://www.hayesandassociates.ie/contact-us/clondalkin/,53.339125,-6.321128,"Google Places",ChIJKVeh81gMZ0gRPQCCU81bgEk,
"Jennifer Maxwell & Associates","1 Castle St, Dalkey, Co. Dublin, Ireland",Dalkey,Dublin,,IE,"(01) 275 1712",,establishment,,https://plus.google.com/110063692832836498612/about?hl=en,53.27823,-6.107571,"Google Places",ChIJQwYZSEsGZ0gRd7PCwgdsjD8,
"Spectrum Foot Clinics","62 Newtownpark Avenue, Blackrock, Co. Dublin, Ireland",,Dublin,,IE,"(01) 611 1740",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumfootclinics.ie/blackrock.html,53.291142,-6.171388,"Google Places",ChIJJ3vDrZQIZ0gRxpbEESIn8uA,
"Spectrum Foot Clinics","112C Baggot Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 611 1740",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumfootclinics.ie/baggot-street.html,53.336389,-6.248739,"Google Places",ChIJMZ4wy5cOZ0gRPZhbCHIR9bM,
"Dublin City Foot Clinic","Sandyford Road, Dublin 16, Ireland","Dublin 16",Dublin,,IE,"(01) 902 3710",,"doctor, health, establishment","Monday: 8:00 am – 6:00 pm
Tuesday: 8:00 am – 6:00 pm
Wednesday: 8:00 am – 6:00 pm
Thursday: 8:00 am – 7:30 pm
Friday: 8:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.dublinchiropodist.ie/,53.287332,-6.242223,"Google Places",ChIJnzJdCpwOZ0gR7WmdHPOK9W0,
"Community Matters Ltd","Blanchardstown Road North, Dublin, Ireland",Fingal,Dublin,,IE,"087 277 5225",,establishment,"Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:30 pm
Saturday: Closed
Sunday: Closed",http://www.communitymatters.ie/,53.407487,-6.377902,"Google Places",ChIJ-RwfU7oSZ0gRQ7hvDVuCSUU,dublin_personal_trainer.csv
"Spectrum Foot Clinics - Podiatry & Chiropody","Newlands Cross Medical Centre, Clondalkin, Dublin 22, Ireland","Dublin 22",Dublin,,IE,"(01) 611 1740",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumfootclinics.ie/newlands-cross.html,53.313797,-6.394259,"Google Places",ChIJeSSBuVtzZ0gRq4BQv0BdhMw,
"Chiropody Podiatry Centre","105 New Cabra Rd, Cabra - Glasnevin, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 868 0708",,establishment,,https://plus.google.com/109832804638985228617/about?hl=en,53.360448,-6.277983,"Google Places",ChIJL-OlBNQNZ0gRSaEJIkB-k8Q,
"Cabra Chiropody Clinic","107A Cabra Rd, Dublin 7, Ireland","Dublin 7","County Dublin",,IE,"086 249 8727",,"doctor, health, establishment","Monday: 10:00 am – 5:30 pm
Tuesday: 10:00 am – 5:30 pm
Wednesday: 10:00 am – 5:30 pm
Thursday: 10:00 am – 5:30 pm
Friday: 10:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",https://plus.google.com/107794520638020071177/about?hl=en,53.361345,-6.28499,"Google Places",ChIJ0TYa79ENZ0gRXmR37nz5II8,
"Mary Moore Podiatry / Chiropody Dublin","649 Collins Avenue Extension, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 862 3866",,"doctor, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:30 pm
Saturday: Closed
Sunday: Closed",http://www.marymoorepodiatry.ie/,53.388178,-6.261177,"Google Places",ChIJgTaZhxAOZ0gR0MC4ck3xSwc,
"Allied Chiropody & Podiatry Ltd","24 Main Street, Dublin, Ireland","South Dublin",Dublin,,IE,"(01) 691 7359",,"doctor, health, establishment",,https://plus.google.com/109169054909590637632/about?hl=en,53.288121,-6.359438,"Google Places",ChIJWVJ-UuIMZ0gRwiSfJXOAzv8,
"Kirkfield Foot Clinic","4, Kirkfield Cottages, Clonsilla Rd, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"(01) 810 3552",,"doctor, health, establishment","Monday: 9:15 am – 1:00 pm, 2:00 – 6:30 pm
Tuesday: Closed
Wednesday: 9:15 am – 1:00 pm, 2:00 – 5:30 pm
Thursday: Closed
Friday: 9:15 am – 1:00 pm, 2:00 – 5:30 pm
Saturday: Closed
Sunday: Closed",http://www.kirkfieldfootclinic.com/,53.382925,-6.402703,"Google Places",ChIJaVgykq9yZ0gR0-ndCbBXDKc,
"Spectrum Health Temple Bar","Studio Building, Meeting House Square, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 611 1740",,"doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.spectrumhealth.ie/clinic/temple-bar/,53.344756,-6.265653,"Google Places",ChIJGei4MZ0OZ0gRfM9Eyyryo3I,
"Dublin City Physiotherapy Clinic","Suite 3, Coach House, 44 Westland Row, Dublin 2, Ireland",,,,IE,"(01) 676 0076",,"physiotherapist, health, establishment",,http://www.dublincityphysio.ie/,53.342913,-6.249904,"Google Places",ChIJG5A1ApEOZ0gRubRFR8LdGmA,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Primacare / Applewood Medical & Dental Centre","Applewood, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 813 9624",,"hospital, doctor, dentist, health, establishment",,http://www.primacare.ie/,53.47124,-6.23311,"Google Places",ChIJ5TspBNwQZ0gRXjHoZWIrnmA,"dublin_nutritionist.csv
dublin_reflexologist.csv"
"McCabes Pharmacy SANDYFORD","Sandyford Hall Centre, Sandyford Hall Green, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"(01) 214 9741",,"pharmacy, store, health, establishment","Monday: 9:30 am – 6:30 pm
Tuesday: 9:30 am – 6:30 pm
Wednesday: 9:30 am – 6:30 pm
Thursday: 9:30 am – 6:30 pm
Friday: 9:30 am – 6:30 pm
Saturday: 11:00 am – 4:00 pm
Sunday: Closed",http://www.mccabespharmacy.com/,53.26393,-6.215275,"Google Places",ChIJM2FDfKQJZ0gRUw90GRkTGhk,
"Primacare / Oldcourt Medical and Dental Centre","9, Woodstown Village Shopping Centre, Knocklyon, Dublin 16, Ireland","Dublin 16","Co. Dublin",,IE,"(01) 463 0962",,"doctor, dentist, health, establishment",,http://www.primacare.ie/,53.283,-6.317812,"Google Places",ChIJZ9ODwCQLZ0gRyIGxXiGwhqA,"dublin_nutritionist.csv
dublin_reflexologist.csv"
"Primacare / Ballyowen Lane Medical Centre","Ballyowen Road, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 621 4224",,"health, doctor, establishment",,http://www.primacare.ie/,53.349104,-6.422975,"Google Places",ChIJ-wEiseJyZ0gRyRTFwuZBU1M,"dublin_nutritionist.csv
dublin_reflexologist.csv"
"Primacare / Griffeen Medical Centre","Griffeen Ave, Griffeen Neigbourhood Centre, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 610 5022",,"doctor, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.primacare.ie/,53.340886,-6.432355,"Google Places",ChIJawl12QZzZ0gRF0EA1Vw1DoY,"dublin_nutritionist.csv
dublin_reflexologist.csv"
"Primacare / Citywest Medical and Dental Centre","Unit 5, Citywest Shopping Centre, Citywest Dr, Citywest, Co. Dublin, Ireland",Citywest,Dublin,,IE,"(01) 469 3630",,"dentist, physiotherapist, doctor, health, establishment","Monday: 9:00 am – 7:30 pm
Tuesday: 9:00 am – 7:30 pm
Wednesday: 9:00 am – 7:30 pm
Thursday: 9:00 am – 7:30 pm
Friday: 9:00 am – 7:30 pm
Saturday: 10:00 am – 12:00 pm
Sunday: Closed",http://www.primacare.ie/,53.28301,-6.422688,"Google Places",ChIJ4bL2AWB0Z0gRSPJcwGZXbGY,"dublin_nutritionist.csv
dublin_physical_therapist.csv
dublin_reflexologist.csv"
"Primacare / Tyrellstown Medical Centre,","Tyrellstown Medical Centre, Tyrellstown Town Centre, Tyrellstown, Dublin 15, Ireland","Tyrellstown, Dublin 15",,,IE,"(01) 885 6380",,"doctor, dentist, health, establishment",,http://www.primacare.ie/,53.41966,-6.384258,"Google Places",ChIJDfI3qMgSZ0gR_jgdsZzZJOs,"dublin_nutritionist.csv
dublin_reflexologist.csv"
"Mc Cabes Pharmacy RATHBEALE","Unit 3, Swords Shopping Centre, Rathbeale Rd, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 840 2764",,"pharmacy, store, health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 6:00 pm
Wednesday: 9:00 am – 7:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 12:00 – 6:00 pm",http://mccabespharmacy.com/,53.462401,-6.229645,"Google Places",ChIJfdTM7OYQZ0gRcXfA_FeKZ_c,
"McCabes Pharmacy MALAHIDE","1 Malahide Shopping Centre, Main Street, Malahide, Co. Dublin, Ireland",Malahide,Dublin,,IE,"(01) 845 2132",,"pharmacy, store, health, establishment",,http://www.mccabespharmacy.com/,53.450926,-6.152939,"Google Places",ChIJD-sKW2AaZ0gRJheQCCBhNyA,
"Primacare / Littlepace Dental Centre","Littlepace Shopping Centre, Clonee, Dublin 15, Ireland",,,,IE,"(01) 822 2577",,"dentist, health, establishment",,http://www.primacare.ie/,53.405413,-6.428246,"Google Places",ChIJdXtMFGltZ0gRxR8IY--Z7x8,"dublin_nutritionist.csv
dublin_reflexologist.csv"
"Temple Bar Physiotherapy - The Physio Company","Meeting House Square, Temple Bar, Dublin 2, Ireland",,,,IE,"(01) 679 9685",4.7,"physiotherapist, doctor, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: 10:00 am – 4:00 pm",http://www.thephysiocompany.com/clinic/temple-bar/,53.344849,-6.265562,"Google Places",ChIJC939MZ0OZ0gRFqeYpCtJo10,"dublin_masseur.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Baggot Street Physiotherapy - The Physio Company","112C Baggot Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/baggot-st/,53.336462,-6.248779,"Google Places",ChIJYRuLtpcOZ0gRR9dqTXjY3ls,"dublin_masseur.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Albany Clinic","Clifton Court, Fitzwilliam Street Lower, Dublin 2, Ireland","Dublin 2",,,IE,"(01) 661 2222",4.2,"doctor, health, establishment","Monday: 8:00 am – 7:00 pm
Tuesday: 8:00 am – 7:00 pm
Wednesday: 8:00 am – 7:00 pm
Thursday: 8:00 am – 7:00 pm
Friday: 8:00 am – 7:00 pm
Saturday: Closed
Sunday: Closed",http://www.albanyclinic.ie/,53.337712,-6.248649,"Google Places",ChIJ62YYTpYOZ0gRbCoQDxWN7eg,
"McCabes Pharmacy","Unit 8, College View, Ballymun Road, Dublin 11, Ireland",,,,IE,"(01) 857 7005",,"pharmacy, store, health, establishment","Monday: 9:00 am – 7:00 pm
Tuesday: 9:00 am – 7:00 pm
Wednesday: 9:00 am – 7:00 pm
Thursday: 9:00 am – 7:00 pm
Friday: 9:00 am – 7:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",http://www.mccabespharmacy.com/pharmacies/ballymun/,53.3945,-6.264503,"Google Places",ChIJdbdkuRwOZ0gRhsdPw_hvxlo,
"McCabes Pharmacy","Unit 1 & 2, Clarehall Shopping Centre, Malahide Road, Dublin 17, Ireland","Dublin 17",,,IE,"(01) 847 3520",,"pharmacy, store, health, establishment",,http://www.mccabespharmacy.com/pharmacies/clarehall-late-night-pharmacy/,53.401247,-6.181022,"Google Places",ChIJVfcWIP0PZ0gRtng45gtamNw,
"McCabes Pharmacy","282 Glasnevin Ave, Dublin11, Ireland",Dublin11,Dublin,,IE,"(01) 834 2493",,"pharmacy, store, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 11:00 am – 2:00 pm",http://www.mccabespharmacy.com/pharmacies/glasnevin-late-night-pharmacy/,53.390522,-6.28688,"Google Places",ChIJWXJxnPsNZ0gRtA7wY1ik008,
"HSQ Pharmacy","Heuston South Quarter, Saint John's Road West, Kilmainham, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"(01) 441 1140",,"pharmacy, store, health, establishment","Monday: 9:00 am – 7:00 pm
Tuesday: 9:00 am – 7:00 pm
Wednesday: 9:00 am – 7:00 pm
Thursday: 9:00 am – 7:00 pm
Friday: 9:00 am – 7:00 pm
Saturday: 9:00 am – 7:00 pm
Sunday: Closed",http://www.tippmedical.com,53.3448,-6.29669,"Google Places",ChIJlac6H0gMZ0gReHf5Yav3k-0,
"McCabes Pharmacy Citywest","Units 6-8, Citywest Shopping Centre, Citywest, Dublin 24, Ireland","Dublin 24",,,IE,"(01) 466 0094",,"pharmacy, store, health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 12:00 – 6:00 pm",http://www.mccabespharmacy.com/pharmacies/citywest-late-night-pharmacy/,53.282968,-6.421997,"Google Places",ChIJk7XBkYl0Z0gRqiUwk4o0aTE,
"McCabes Pharmacy","Unit G24, Pavilions Shopping Centre, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 840 6555",4.5,"pharmacy, store, health, establishment","Monday: 9:00 am – 11:00 pm
Tuesday: 9:00 am – 11:00 pm
Wednesday: 9:00 am – 11:00 pm
Thursday: 9:00 am – 11:00 pm
Friday: 9:00 am – 11:00 pm
Saturday: 9:00 am – 11:00 pm
Sunday: 11:00 am – 11:00 pm",http://www.mccabespharmacy.com/pharmacies/swords-pavilions-late-night-pharmacy/,53.454376,-6.218573,"Google Places",ChIJ35yXuvEQZ0gRtfiX3Xu_yFQ,
"McCabes Pharmacy","312 Lower Kimmage Road, Dublin 6W, Ireland","Dublin 6W",,,IE,"(01) 490 6011",,"pharmacy, store, health, establishment","Monday: 9:30 am – 6:30 pm
Tuesday: 9:30 am – 6:30 pm
Wednesday: 9:30 am – 6:30 pm
Thursday: 9:30 am – 6:30 pm
Friday: 9:30 am – 6:30 pm
Saturday: 9:30 am – 1:00 pm
Sunday: Closed",http://www.mccabespharmacy.com/pharmacies/kimmage/,53.314635,-6.295899,"Google Places",ChIJrUxyLhAMZ0gRKOK9fmkfP-0,
