Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Sutton Cross Physiotherapy","1 Sutton Cross, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"(01) 806 3030",,"physiotherapist, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.suttoncrossphysio.ie/,53.389586,-6.110426,"Google Places",ChIJXciimSAFZ0gRP-3vhEeyVWA,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Archview Physiotherapy Pain and Sports Injury clinic","49 Ranelagh Rd, Ranelagh, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 491 3228",,"physiotherapist, health, establishment","Monday: 8:30 am – 8:30 pm
Tuesday: 8:30 am – 8:30 pm
Wednesday: 8:30 am – 8:30 pm
Thursday: 8:30 am – 8:30 pm
Friday: 8:30 am – 8:30 pm
Saturday: Closed
Sunday: Closed",http://www.archviewclinic.ie/,53.32701,-6.257159,"Google Places",ChIJ5ybhu6YOZ0gRxKC2yfWhPjA,"dublin_hydrotherapy.csv
dublin_personal_trainer.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Bodyworks Physiotherapy & Sports Medicine Clinic","93, Baggot Street Lower,, Dublin 2,, Co. Dublin, Ireland","Dublin 2,",Dublin,,IE,"(01) 678 8947",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:30 pm
Tuesday: 8:00 am – 8:30 pm
Wednesday: 8:00 am – 8:30 pm
Thursday: 8:00 am – 8:30 pm
Friday: 8:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.bodyworksphysio.ie/,53.33542,-6.247299,"Google Places",ChIJ4S5tJ5YOZ0gRPbbJiuSddSE,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Castleknock Physiotherapy & Acupuncture Clinic","1 Auburn Green, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"(01) 820 1668",,"physiotherapist, health, establishment",,http://www.castleknockphysio.com/,53.379326,-6.357261,"Google Places",ChIJv01onmkNZ0gRbnszkA0KRBs,dublin_physical_therapist.csv
"The Meridian Clinic Clarehall","Clarehall Shopping Centre, Malahide Rd, Dublin 17, Ireland","Dublin 17",Dublin,,IE,"(01) 877 0818",,"doctor, physiotherapist, dentist, health, establishment","Monday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Tuesday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Wednesday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Thursday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Friday: 10:00 am – 1:00 pm, 2:00 – 6:30 pm
Saturday: Closed
Sunday: Closed",http://www.meridianclinic.ie/,53.401204,-6.180002,"Google Places",ChIJjahPHf0PZ0gRxAA3Diu5KD4,dublin_physical_therapist.csv
"The elbowroom","32 Brunswick Street North, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 677 9859",4.7,"gym, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: 9:00 am – 9:00 pm",http://www.the-elbowroom.com/,53.35073,-6.280343,"Google Places",ChIJ2UddzS0MZ0gRQSbYw4AhGLU,"dublin_masseur.csv
dublin_meditation.csv
dublin_pilates.csv
dublin_yoga.csv"
"Ranelagh Physiotherapy Clinic","15A Dunville Avenue, Ranelagh, Co. Dublin, Ireland",Ranelagh,Dublin,,IE,"(01) 496 5820",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 7:00 am – 6:30 pm
Saturday: Closed
Sunday: Closed",http://www.ranelaghphysio.ie/,53.321051,-6.255964,"Google Places",ChIJDbfpK6kOZ0gRh03SkggprpM,dublin_physical_therapist.csv
"Slievemore Clinic","Old Dublin Road, Co. Dublin, Co. Dublin, Ireland","Co. Dublin",Dublin,,IE,"(01) 200 0575",,"dentist, physiotherapist, doctor, health, establishment",,http://www.slievemore-clinic.com/,53.292286,-6.201364,"Google Places",ChIJazNszx8JZ0gRW8ftJqIxjc0,"dublin_allergy.csv
dublin_nutritionist.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Clondalkin Physiotherapy - The Physio Company","Newlands Cross Medical Centre, Newlands Cross, Clondalkin, Co. Dublin, Ireland",Clondalkin,Dublin,,IE,"(01) 679 9685",,"physiotherapist, doctor, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/newlands-cross-clondalkin/,53.313031,-6.392154,"Google Places",ChIJvQ5quVtzZ0gRmDj8hWGa950,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Booterstown Physiotherapist Dublin","120 Rock Road, Booterstown, Co. Dublin, Ireland",Booterstown,Dublin,,IE,"(01) 283 4577",,"physiotherapist, doctor, health, establishment","Monday: 7:30 am – 7:30 pm
Tuesday: 7:30 am – 7:30 pm
Wednesday: 7:30 am – 7:30 pm
Thursday: 7:30 am – 7:30 pm
Friday: 7:30 am – 7:30 pm
Saturday: Closed
Sunday: Closed",http://www.booterstownphysiotherapy.net/,53.308997,-6.196937,"Google Places",ChIJFQ3EzNYIZ0gRvwy1IS3j4kU,"dublin_physical_therapist.csv
dublin_pilates.csv"
"The Physio Company","Columba House, Airside Retail Park, Lakeshore Drive, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/dublin-swords-vhi-swiftcare/,53.445145,-6.224819,"Google Places",ChIJtc4poPgQZ0gRJq7FODvJi-8,dublin_physical_therapist.csv
"Esker Physiotherapy Clinic","3 Dodsborough Road, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 621 8700",4.8,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.eskerphysio.ie/,53.352604,-6.461117,"Google Places",ChIJIxaoMElyZ0gRMKR2mVDGh-0,"dublin_acupuncturist.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"The Meridian Clinic Ongar","1 The Avenue, Ongar Village, Clonee, Co. Dublin, Ireland",Clonee,Dublin,,IE,"(01) 861 4040",,establishment,,http://www.meridianclinic.ie/,53.39575,-6.438761,"Google Places",ChIJwe0CgXttZ0gRDxdqZSv8nv0,
"Kirwan Physical Therapy","Fitnecise Studio, 11 Braemor Road, Churchtown, Dublin 14, Co. Dublin, Ireland","Churchtown, Dublin 14",Dublin,,IE,"085 736 6973",,"physiotherapist, health, establishment","Monday: 9:30 am – 8:00 pm
Tuesday: 10:30 am – 1:30 pm, 3:30 – 8:00 pm
Wednesday: 10:30 am – 1:30 pm, 3:30 – 8:00 pm
Thursday: 10:30 am – 1:30 pm, 3:30 – 8:00 pm
Friday: 10:30 am – 1:30 pm, 3:30 – 8:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://www.physicaltherapytreatment.ie/,53.29574,-6.260232,"Google Places",ChIJt_x_nuELZ0gR1PZ6u1Td-CA,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Enniskerry Physiotherapy Clinic","Medical Centre, Main street, Enniskerry, Co. Wicklow, Ireland",Enniskerry,Wicklow,,IE,"(01) 272 3749",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.ephysio.ie/,53.193504,-6.17073,"Google Places",ChIJB5DrA6ynZ0gR4RrG4yuCBR4,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Physio Evolution","3 Beaumont Avenue, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 298 7888",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",https://plus.google.com/112254074907658275759/about?hl=en,53.287948,-6.256579,"Google Places",ChIJQV7Kbd8LZ0gRFtj8S4xtA2I,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Dene Hickey Therapist","50 George's Street Upper, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"087 133 2405",,"physiotherapist, health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 1:30 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 1:30 pm
Friday: 9:00 am – 8:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.denehickey.com/,53.28999,-6.131072,"Google Places",ChIJT16m3yQGZ0gRW9nlSkDNyxE,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Portmarnock Physiotherapy Clinic","Naomh Mearnog GAA Club, Torcaill, Portmarnock, Co. Dublin, Ireland",Portmarnock,Dublin,,IE,"087 696 5275",,establishment,,https://plus.google.com/107296003730156139743/about?hl=en,53.43715,-6.142387,"Google Places",ChIJq4KH6O0aZ0gRT-UMJwx4DpM,dublin_physical_therapist.csv
"AcuPhysio. Physiotherapy, acupuncture & sport injury clinic.","Raven Hall, Upper Dargle Road, Bray, Co. Wicklow, Ireland",,Wicklow,,IE,"(01) 276 0001",,"physiotherapist, health, establishment","Monday: 9:00 am – 7:00 pm
Tuesday: 9:00 am – 7:00 pm
Wednesday: 9:00 am – 7:00 pm
Thursday: 9:00 am – 7:00 pm
Friday: 9:00 am – 7:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://www.acuphysio.ie/,53.207513,-6.114597,"Google Places",ChIJD93E0nOoZ0gRYu2l7zIMcMM,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Clonee Physiotherapy and Sports Injury Clinic","Main Street, Clonee, Co. Meath, Ireland",Clonee,Meath,,IE,"(01) 825 2623",,"physiotherapist, health, establishment",,http://www.cloneephysio.ie/,53.410335,-6.437154,"Google Places",ChIJAw0VaW1tZ0gRQc3W8LaHYrE,dublin_physical_therapist.csv
"Leixlip Physiotherapy Clinic","Riverforest S.C., Leixlip, Co. Kildare, Ireland",Leixlip,Kildare,,IE,"(01) 615 6716",,"physiotherapist, health, establishment","Monday: 3:30 – 9:00 pm
Tuesday: 9:00 am – 4:30 pm
Wednesday: Closed
Thursday: 9:00 am – 12:30 pm, 3:30 – 9:00 pm
Friday: Closed
Saturday: Closed
Sunday: Closed",http://www.leixlipphysio.com/,53.371391,-6.487405,"Google Places",ChIJxbq8HxpyZ0gRdrV4JD-NKYw,dublin_physical_therapist.csv
Osteopathdublin.ie,"2, Mornington Park, Malahide Rd, Dublin, Ireland",Dublin,Dublin,,IE,"086 156 0605",,"physiotherapist, health, establishment","Monday: 8:00 am – 7:00 pm
Tuesday: 8:00 am – 7:00 pm
Wednesday: 8:00 am – 7:00 pm
Thursday: 8:00 am – 7:00 pm
Friday: 8:00 am – 7:00 pm
Saturday: 8:00 am – 12:00 pm
Sunday: Closed",http://www.osteopathdublin.ie/,53.382301,-6.207651,"Google Places",ChIJ6QxnbMgPZ0gR5TeX9m9ssXc,"dublin_chiropractor.csv
dublin_osteopath.csv
dublin_physical_therapist.csv"
"The Acupuncture Zone@ Tallaght Physio Clinic","50 Bancroft Road, Dublin 24, Ireland","Dublin 24",Dublin,,IE,"085 732 2200",,"physiotherapist, health, establishment","Monday: 10:00 am – 9:00 pm
Tuesday: 10:00 am – 9:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 9:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.theacuzone.com/,53.291128,-6.351194,"Google Places",ChIJLzxvY0YLZ0gR4VtuLHHdmB0,dublin_physical_therapist.csv
"Smiling Spiders Web Development","86, The Academy Building, Park West, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"086 824 7236",,establishment,"Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.smilingspiders.com/,53.332763,-6.379453,"Google Places",ChIJLxtWe0YLZ0gRMvcx63twb1s,
"Tyrrell Physiotherapy","Boroimhe Medical Centre, Forrest Road, Swords, Co. Dublin, Ireland",Swords,"Co. Dublin",,IE,"087 917 5756",,"hospital, establishment","Monday: 4:30 – 9:00 pm, 9:30 pm – 12:00 am
Tuesday: 12:00 am – 1:00 pm, 4:30 – 9:00 pm, 9:30 pm – 12:00 am
Wednesday: 12:00 am – 1:00 pm, 9:30 pm – 12:00 am
Thursday: 12:00 am – 1:00 pm, 4:30 – 9:00 pm, 9:30 pm – 12:00 am
Friday: 12:00 am – 1:00 pm, 2:00 – 5:00 pm, 9:30 pm – 12:00 am
Saturday: 12:00 am – 1:00 pm
Sunday: Closed",http://www.tyrrellphysio.ie/,53.446481,-6.237702,"Google Places",ChIJl3M6TgARZ0gR413bl7mZlzM,
"First Physio Plus","Clondalkin Sports And Leisure Centre, Nangor Road, Clondalkin, Dublin 22, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 457 2897",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://www.firstphysioplus.ie/,53.32185,-6.399106,"Google Places",ChIJme0I2ENzZ0gRRHVrOy-QJtA,dublin_physical_therapist.csv
"Massage Therapy at Home","Lower Rathmines Road, Rathmines, Dublin, Ireland",Dublin,Dublin,,IE,"086 868 3829",,establishment,"Monday: 5:00 – 10:30 pm
Tuesday: 5:00 – 11:00 pm
Wednesday: 5:00 – 11:00 pm
Thursday: 5:00 – 11:00 pm
Friday: 6:00 – 10:30 pm
Saturday: 7:30 am – 10:30 pm
Sunday: 7:30 am – 10:00 pm",https://plus.google.com/118297289520568405674/about?hl=en,53.328463,-6.264578,"Google Places",ChIJC7ZE-B0MZ0gRnFV9ytTfavo,
"Glasnevin Physical Therapy","113 Botanic Road, Glasnevin, Dublin 9, Ireland","Dublin 9",,,IE,"(01) 811 7777",,"physiotherapist, health, establishment","Monday: 9:00 am – 7:00 pm
Tuesday: 9:00 am – 7:00 pm
Wednesday: 9:00 am – 7:00 pm
Thursday: 9:00 am – 7:00 pm
Friday: 9:00 am – 7:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://www.glasnevinphysicaltherapy.com/,53.369894,-6.26874,"Google Places",ChIJf5Jx53YOZ0gR6To4YOY21aI,dublin_physical_therapist.csv
"Physio Clinic: South Dublin. Ross Allen: Chartered Physiotherapist, Chiropractor & Sports Therapist","4A Saint Patrick's Road, Dalkey, Co. Dublin, Ireland",,Dublin,,IE,"083 196 0344",,"physiotherapist, health, establishment","Monday: 9:00 am – 7:30 pm
Tuesday: 9:00 am – 7:30 pm
Wednesday: 9:00 am – 7:30 pm
Thursday: 9:00 am – 7:30 pm
Friday: 9:00 am – 7:30 pm
Saturday: Closed
Sunday: Closed",http://www.physioclinic.ie/,53.277804,-6.103791,"Google Places",ChIJ_WbzN7MHZ0gRMyAfE45PfVc,"dublin_chiropractor.csv
dublin_physical_therapist.csv"
"Maeve O'Carroll Physiotherapist","67 Churchtown Road Upper, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 553 6026",,establishment,,https://plus.google.com/108448829543345926468/about?hl=en,53.296055,-6.262037,"Google Places",ChIJ9UA0ZuELZ0gRS5-xiAw5TyM,
"Declan Mahon, Physiotherapist","Aontacht, Streamstown Lane, Malahide, Co. Dublin, Ireland",,Dublin,,IE,"087 279 6626",,"physiotherapist, health, establishment","Monday: 10:00 am – 8:00 pm
Tuesday: 10:00 am – 8:00 pm
Wednesday: 10:00 am – 8:00 pm
Thursday: 10:00 am – 8:00 pm
Friday: 10:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",https://plus.google.com/109359153077044343902/about?hl=en,53.439932,-6.182028,"Google Places",ChIJnTJAEXkQZ0gRGvJszH5h1qE,dublin_physical_therapist.csv
"Irish Society Of Chartered Physiotherapists Ltd","Saint Stephen's Green, Dublin, Ireland",,Dublin,,IE,"(01) 402 2148",,"physiotherapist, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.iscp.ie/,53.338713,-6.261764,"Google Places",ChIJq9Sh7J4OZ0gRBu4bDoVJ-iI,dublin_physical_therapist.csv
"Eamonn Pegley, Chartered Physiotherapist","338 Castletown, Leixlip, Co. Kildare, Ireland",,Kildare,,IE,"089 224 0585",,"gym, health, establishment",,https://plus.google.com/113718033030740028736/about?hl=en,53.364524,-6.508479,"Google Places",ChIJ6bdi1IxxZ0gRBF5VIAex3mo,
PhysioNow,"Rathgar Rd, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 491 2064",,"health, establishment",,http://www.physionow.ie/,53.317429,-6.269855,"Google Places",ChIJkXYKqwcMZ0gR2tMQOSlWjPk,"dublin_acupuncturist.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Rathmines Physiotherapy & Sports Injury Clinic","188 Rathgar Road, Rathmines, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 200 0555",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 2:00 pm
Saturday: Closed
Sunday: Closed",http://www.physioextra.ie/,53.320774,-6.267911,"Google Places",ChIJGZycoAMMZ0gR2Ref-_fVjFc,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Pearse Street Physiotherapy Clinic","79 Pearse St, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 633 4035",,"health, establishment","Monday: 6:00 am – 10:00 pm
Tuesday: 6:00 am – 10:00 pm
Wednesday: 6:00 am – 10:00 pm
Thursday: 6:00 am – 10:00 pm
Friday: 6:00 am – 10:00 pm
Saturday: Closed
Sunday: Closed",http://www.pearsestreetphysio.com/,53.343339,-6.244997,"Google Places",ChIJx2yPtZMOZ0gR0GtKvOUQEtE,dublin_pilates.csv
"Grafton St Physiotherapy Clinic","34 Grafton Street, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 671 2122",,"physiotherapist, health, establishment","Monday: 9:00 am – 12:30 pm
Tuesday: Closed
Wednesday: 9:00 am – 4:30 pm
Thursday: Closed
Friday: 9:00 am – 4:30 pm
Saturday: Closed
Sunday: Closed",http://www.graftonstphysio.com/,53.341087,-6.260467,"Google Places",ChIJdf0oCpwOZ0gRzbu7pwxP9c0,dublin_physical_therapist.csv
"Functional Training Ireland - Physiotherapy Dublin","29 Fitzwilliam Street Upper, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 662 9231",,"physiotherapist, health, establishment","Monday: 7:00 am – 9:00 pm
Tuesday: 7:00 am – 9:00 pm
Wednesday: 7:00 am – 9:00 pm
Thursday: 7:00 am – 9:00 pm
Friday: 7:00 am – 9:00 pm
Saturday: 9:00 am – 4:00 pm
Sunday: 10:00 am – 4:00 pm",http://functionaltraining.ie/,53.33583,-6.249738,"Google Places",ChIJMXAzw5cOZ0gRehbYp7HHj4M,"dublin_masseur.csv
dublin_personal_trainer.csv
dublin_physical_therapist.csv"
"Portobello Physio Clinic","36B Lennox Street, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"(01) 476 3330",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:30 pm
Tuesday: 7:30 am – 8:30 pm
Wednesday: 7:30 am – 8:30 pm
Thursday: 7:30 am – 8:30 pm
Friday: 7:30 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.portobellophysio.ie/,53.331312,-6.267556,"Google Places",ChIJPaHZTR4MZ0gRZlPFdm8NZGI,"dublin_physical_therapist.csv
dublin_pilates.csv"
"Physiotherapy - The Court Clinic, Dublin","8, Cornelscourt Cottages, Bray Rd, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"(01) 289 7321",,"health, establishment",,http://www.courtclinic.ie/?Dublin,53.268164,-6.165819,"Google Places",ChIJA2iYXGcIZ0gRiJ_5VBLKqWM,
