Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Trish Darcy Holistic Therapist / Reflexologist M.I.R.I.L","4 Cian Park, Dublin 9, Ireland","Dublin 9",Dublin,,IE,"087 263 3612",,"health, establishment","Monday: Closed
Tuesday: Closed
Wednesday: 10:30 am – 7:30 pm
Thursday: 10:30 am – 7:30 pm
Friday: 10:30 am – 7:30 pm
Saturday: Closed
Sunday: Closed",http://www.croinadarach.ie/,53.36741,-6.25387,"Google Places",ChIJXytt9WUOZ0gREn7IUhAEkH0,dublin_aromatherapist.csv
"Holistic Therapist - Jennifer Dunne","22 Jugback Lane, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"086 156 2701",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",http://www.complementary-therapists.com/irish-therapists/dublin/jennifer-dunne.htm,53.465927,-6.226136,"Google Places",ChIJS2ZX4-cQZ0gRiE2OpQRHN-A,"dublin_allergy.csv
dublin_masseur.csv
dublin_osteopath.csv
dublin_physical_therapist.csv"
"Harmony Holistic Therapies","31 Hollystown Demesne, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"087 997 3150",,"health, establishment",,http://www.harmonyholistic.ie/,53.435261,-6.381488,"Google Places",ChIJfYarztgSZ0gRJs48MlfBUis,
"Johnstown Therapy Centre","35A Johnstown Rd, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"(01) 202 4837",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 9:00 am – 6:00 pm",http://www.johnstowntherapy.com/,53.26837,-6.146183,"Google Places",ChIJHfpu23sIZ0gRG1Is2vTA5uU,dublin_masseur.csv
"Tender Touch Treatments","2 Stonebridge Close, Shankill Village,, Shankill, Co. Dublin, Ireland",Shankill,"Co. Dublin",,IE,"086 331 3770",,"health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: 1:00 – 6:00 pm
Sunday: Closed",http://www.tender-touch-treatments.com/,53.229975,-6.124412,"Google Places",ChIJk559APgHZ0gR4icNhR9L0vI,
"Nuad Thai - Foot Reflex & Thai Massage","10 Ranelagh, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 406 6910",,"health, establishment","Monday: 11:00 am – 9:00 pm
Tuesday: 11:00 am – 9:00 pm
Wednesday: 11:00 am – 9:00 pm
Thursday: 11:00 am – 9:00 pm
Friday: 11:00 am – 9:00 pm
Saturday: 11:00 am – 9:00 pm
Sunday: Closed",https://plus.google.com/117791852570902320446/about?hl=en,53.326278,-6.255766,"Google Places",ChIJF1n8zqUOZ0gRu962SbOvsOg,dublin_masseur.csv
"Christina Anderson - At Home Massage Dublin (Female Clients Only)","1 Sandyford Road, Dublin 16, Ireland","Dublin 16",Dublin,,IE,"085 779 4713",,"health, establishment","Monday: 8:00 – 10:00 pm
Tuesday: 8:00 – 10:00 pm
Wednesday: 8:00 – 10:00 pm
Thursday: 8:00 – 10:00 pm
Friday: 8:00 – 10:00 pm
Saturday: 9:00 am – 10:00 pm
Sunday: 9:00 am – 10:00 pm",http://about.me/christina.anderson,53.325476,-6.22712,"Google Places",ChIJ3bRXyMYOZ0gRJwLnEaKxP2c,"dublin_aromatherapist.csv
dublin_masseur.csv"
"Mai Thai Massage","10 Abbey Street Upper, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"086 191 1781",,"health, establishment","Monday: 10:00 am – 8:00 pm
Tuesday: 10:00 am – 8:00 pm
Wednesday: 10:00 am – 8:00 pm
Thursday: 10:00 am – 8:00 pm
Friday: 10:00 am – 8:00 pm
Saturday: 10:00 am – 8:00 pm
Sunday: 10:00 am – 8:00 pm",http://www.maithaimassage.ie/10-Upper-Abbey-Street.html,53.347368,-6.26705,"Google Places",ChIJB7HRjIIOZ0gRhITFe_XJZ0E,"dublin_aromatherapist.csv
dublin_masseur.csv"
"Relax and Revive Massage Therapy Centre","67 Camden Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"086 199 9917",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",https://plus.google.com/104406295856788742624/about?hl=en,53.334688,-6.265492,"Google Places",ChIJKV2u_p8OZ0gRS_uo0wRt-kw,"dublin_aromatherapist.csv
dublin_masseur.csv"
"Rainkoat Energy Therapy","Lipton's Court, Temple Lane South, Temple Bar, Dublin 2, Ireland",,,,IE,"087 781 1606",,"health, establishment",,http://www.rainkoat.com/,53.34442,-6.264325,"Google Places",ChIJSedGtJwOZ0gR6k1hYQoA6mg,dublin_masseur.csv
"Melanie Mondini","28 William Street South, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"085 275 8914",,"health, establishment","Monday: 3:00 – 10:00 pm
Tuesday: 3:00 – 10:00 pm
Wednesday: 3:00 – 10:00 pm
Thursday: 3:00 – 10:00 pm
Friday: 3:00 – 10:00 pm
Saturday: 3:00 – 10:00 pm
Sunday: Closed",http://melaniemondini.com/,53.341547,-6.263123,"Google Places",ChIJD7gbRpwOZ0gR3bfLEtt5zSM,dublin_masseur.csv
"Holistic massage in Dublin. Beauty in Dublin - Melody Studio","1 Talbot Street, 1st & 2nd Floor, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"087 659 0377",4.8,"beauty_salon, physiotherapist, spa, health, establishment","Monday: 11:00 am – 8:00 pm
Tuesday: 11:00 am – 8:00 pm
Wednesday: 11:00 am – 8:00 pm
Thursday: 11:00 am – 8:00 pm
Friday: 11:00 am – 8:00 pm
Saturday: 11:00 am – 8:00 pm
Sunday: Closed",http://www.holisticmassageandbeauty.com/,53.350052,-6.257981,"Google Places",ChIJV6b1xYUOZ0gRQ2YjumrE6Wg,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Stauntons Holistic Healthcare","Marian Rd, Rathfarnham, Co. Dublin, Ireland",,Dublin,,IE,"085 151 0929",,"health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: 10:00 am – 2:00 pm
Sunday: Closed",http://stauntonsholistic.ie/,53.293105,-6.297558,"Google Places",ChIJZRqraJcLZ0gRDK2HF8X4t8w,dublin_aromatherapist.csv
"Helen Sherlock Yoga","Gate Lodge, All Hallows Missonary College - Lodge, Grace Park Road, Dublin, Ireland",Dublin,Dublin,,IE,"087 791 1837",,"health, establishment",,http://www.yogaclass.ie/,53.369954,-6.247753,"Google Places",ChIJ-5BmYGgOZ0gRmhkHvKBCLBY,"dublin_meditation.csv
dublin_yoga.csv"
"reflexology malahide","Kilronan House, Church Road, Malahide, Co. Dublin, Ireland",Malahide,Dublin,,IE,"086 207 1065",,"health, establishment",,http://www.reflexologymalahide.com/,53.450322,-6.153393,"Google Places",ChIJ6fImQmAaZ0gRVd7du3joYPY,
"Ryevale Holistic Therapies","229 Ryevale Lawns, Leixlip, Co. Kildare, Ireland",Leixlip,Kildare,,IE,"087 909 1610",,"health, establishment",,http://www.ryevaleholistic.ie/,53.369803,-6.495867,"Google Places",ChIJu0PJgR5yZ0gRmPhRtElj2uc,
"Reflexologist Dorothy Forrester","Casalattico, Old Lucan Road, Co. Dublin, Ireland","Old Lucan Road",Dublin,,IE,"086 198 3867",,"health, establishment",,http://dorothy.forrester.ie/,53.35634,-6.39769,"Google Places",ChIJpT63d9pyZ0gR85I1tKa3FGc,
"Body Therapy Ireland","Howth Rd, Dublin 5, Ireland","Dublin 5",Dublin,,IE,"086 647 8898",,"health, establishment",,https://plus.google.com/108269055633633238870/about?hl=en,53.379724,-6.161431,"Google Places",ChIJ648PumEFZ0gRXz_sBtTjBBU,
"Breath of Life - Natural Healing clinic","Village Court, 10 Strand Road, Portmarnock, Co. Dublin, Ireland",Fingal,Dublin,,IE,"(01) 846 0942",,"health, establishment",,http://www.bolhealing.com/,53.422601,-6.135478,"Google Places",ChIJX3szhsMaZ0gR9GLM-HHWuWQ,"dublin_dietician.csv
dublin_herbalist.csv"
"Thai Jasmine Massage Centre","18 Main Street, Dublin 14, Ireland","Dublin 14",Dublin,,IE,"(01) 296 6563",,"health, establishment","Monday: 11:30 am – 8:00 pm
Tuesday: 11:30 am – 8:00 pm
Wednesday: 11:30 am – 8:00 pm
Thursday: 11:30 am – 8:00 pm
Friday: 11:30 am – 8:00 pm
Saturday: 11:30 am – 8:00 pm
Sunday: Closed",http://www.thaijasmine.net/,53.291437,-6.245512,"Google Places",ChIJixH2d2cJZ0gRaP1lXswCqCs,
"Health Balance","88 Deepdales, Bray, Co. Wicklow, Ireland",Bray,Wicklow,,IE,"087 250 5811",,establishment,,http://www.healthbalance.ie/,53.181919,-6.123115,"Google Places",ChIJlXj5-yimZ0gRIs_ijLKLxJE,
"Elizabeth Webb","Ballawley Lodge, Sandyford Road, Dundrun, Co. Dublin, Ireland",Dundrun,Dublin,,IE,"087 287 5412",,establishment,"Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",https://plus.google.com/100775502265746903682/about?hl=en,53.277685,-6.231265,"Google Places",ChIJXzW75nMJZ0gROgZfyjq0i94,"dublin_aromatherapist.csv
dublin_meditation.csv"
"Pembroke Health and Wellbeing","9 Eglinton Road, Bray, Co. Wicklow, Ireland",Bray,Wicklow,,IE,"(01) 211 6969",,"health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",https://plus.google.com/114306688913320895676/about?hl=en,53.203786,-6.106496,"Google Places",ChIJvSIvCW-oZ0gRxdMA7SBAHVY,dublin_nutritionist.csv
"Deirdre Doyle Reflexologist","47 Ardcian Park, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"085 113 7414",,"health, establishment","Monday: 11:00 am – 10:00 pm
Tuesday: 11:00 am – 10:00 pm
Wednesday: 11:00 am – 10:00 pm
Thursday: 11:00 am – 10:00 pm
Friday: 11:00 am – 10:00 pm
Saturday: 11:00 am – 10:00 pm
Sunday: 11:00 am – 10:00 pm",https://plus.google.com/102534186704354491678/about?hl=en,53.465926,-6.238071,"Google Places",ChIJn5swCuAQZ0gRZ9HHswSVsqI,
"Optimal Health","120 Whitebarn Road, Dublin 14, Ireland","Dublin 14",Dublin,,IE,"087 929 3941",,establishment,,http://www.optimalhealth.ie/,53.292644,-6.263864,"Google Places",ChIJjQKINucLZ0gRpqYF7UPF9LU,dublin_aromatherapist.csv
Reflexology,"Gartan Drive, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"086 207 1065",,"health, establishment",,https://plus.google.com/109897673405230650253/about?hl=en,53.464646,-6.207301,"Google Places",ChIJaxbWqpUQZ0gR6luFJRUjqoU,
"Fiona Byrne","172 Alderbrook Vale, Ashbourne, Co. Meath, Ireland",Ashbourne,Meath,,IE,"087 972 6887",,"health, establishment",,http://www.reflexology.ie/,53.505523,-6.393442,"Google Places",ChIJrbOjnsEUZ0gRo4ke5H9PuLI,dublin_physiotherapist.csv
"Positive Healing Clinic","172 Alderbrook Vale, Ashbourne, Co. Meath, Ireland",Ashbourne,Meath,,IE,"087 972 6887",,"health, establishment","Monday: 9:30 am – 8:00 pm
Tuesday: 9:30 am – 8:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: Closed
Saturday: Closed
Sunday: Closed",http://www.positivehealingclinic.ie/,53.505523,-6.393442,"Google Places",ChIJafEPnsEUZ0gRBisKxRPIr_Q,
"Complementary Therapists","5 Ardmore Drive, Dublin 5, Ireland","Dublin 5",Dublin,,IE,"086 668 2855",,"health, establishment",,http://www.complementary-therapists.com/,53.388366,-6.215449,"Google Places",ChIJVfGDK8wPZ0gROjMPMQhZeLc,"dublin_acupuncturist.csv
dublin_allergy.csv
dublin_aromatherapist.csv
dublin_dermatologist.csv
dublin_meditation.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Marian Sopoliga & Lenka Sopoligova - Reiki Therapists","Castleforbes Square, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"(01) 442 2702",,"health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: 9:00 am – 8:00 pm
Sunday: 9:00 am – 2:00 pm",http://www.complementary-therapists.com/irish-therapists/dublin/marian-lenka.htm,53.349629,-6.232219,"Google Places",ChIJCWR6dvEOZ0gRi4--U5REvMQ,"dublin_allergy.csv
dublin_masseur.csv
dublin_meditation.csv
dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Tony Lawless","16 Brookwood Rise, Dublin 5, Ireland","Dublin 5",Dublin,,IE,"087 223 0052",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.complementary-therapists.com/irish-therapists/dublin/tony-lawless.htm,53.377791,-6.195111,"Google Places",ChIJzwhw9r4PZ0gRpBdra39XWUw,"dublin_allergy.csv
dublin_masseur.csv
dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Linda Keogh - Spiritual Healer & Reiki Master","2, The Strand, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"086 880 0602",,establishment,"Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.complementary-therapists.com/irish-therapists/dublin/linda-keogh.htm,53.425562,-6.13676,"Google Places",ChIJh9gdScIaZ0gRBHYeB6BTd50,"dublin_allergy.csv
dublin_osteopath.csv
dublin_physical_therapist.csv"
"Cedarwood Holistic Therapy","23 Bramley Grove, Castleknock, Co. Dublin, Ireland",Castleknock,Dublin,,IE,"085 161 0322",,"health, establishment","Monday: 10:00 am – 7:00 pm
Tuesday: 10:00 am – 7:00 pm
Wednesday: 10:00 am – 7:00 pm
Thursday: 10:00 am – 7:00 pm
Friday: 10:00 am – 7:00 pm
Saturday: Closed
Sunday: Closed",http://www.cedarwoodholistic.ie/,53.375294,-6.388671,"Google Places",ChIJXXzTybRyZ0gRHbXLi4swRGw,"dublin_aromatherapist.csv
dublin_masseur.csv"
"Zest Therapies","The Bodywise Clinic, 25 Suffolk St, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"086 843 1284",,"health, establishment",,http://www.zesttherapies.com/,53.343576,-6.260378,"Google Places",ChIJ_06thpwOZ0gRMUCj13wfz_A,dublin_masseur.csv
"Active Balance Clinic","Family Resource Centre, Lynchs Lane, Ballyfermot Dublin 10, Co. Dublin, Ireland","Ballyfermot Dublin 10",Dublin,,IE,"087 271 1215",,establishment,,https://plus.google.com/101089982801965230920/about?hl=en,53.342423,-6.345387,"Google Places",ChIJ_1y9dOYMZ0gRdbC2lBhHkA4,dublin_masseur.csv
"Holistic Therapies Dublin","15 Wicklow Street, Dublin, Ireland",Dublin,Dublin,,IE,"086 077 3918",,"health, establishment","Monday: 11:00 am – 8:00 pm
Tuesday: 11:00 am – 8:00 pm
Wednesday: 10:00 am – 12:00 pm
Thursday: 6:00 – 9:00 pm
Friday: 11:00 am – 4:00 pm
Saturday: 11:00 am – 5:00 pm
Sunday: Closed",http://holisto.com/,53.343065,-6.261136,"Google Places",ChIJEyNfgZwOZ0gRyyuwdex6xJk,"dublin_aromatherapist.csv
dublin_masseur.csv"
MIGUN-IRELAND,"218 Cherrywood Lawn, Dublin 22, Ireland","Dublin 22",Dublin,,IE,"086 170 6924",,"store, health, establishment",,http://www.migun.ie/catalogue.php?id=1,53.316566,-6.414858,"Google Places",ChIJeYqC629zZ0gRZHt-vq3x_gQ,dublin_chiropractor.csv
"Plexus Bio Energy Healing Therapy/Reflexology/Maternity Reflexology","Baldoyle, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"086 311 2194",,establishment,,https://plus.google.com/101574933239800325392/about?hl=en,53.398875,-6.127592,"Google Places",ChIJk2vfyTEFZ0gRld0WwstkK1c,
"Ann Hyde Reflexology","Rathdown Square, N Circular Rd, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 868 4695",,establishment,,https://plus.google.com/111163701183954903925/about?hl=en,53.357019,-6.287733,"Google Places",ChIJ88hlBc0NZ0gRvsLwsiqhsjU,
"Suaimhneas School of Reflexology","74 The Dunes, Portmarnock, Co. Dublin, Ireland",Portmarnock,Dublin,,IE,"(01) 846 2574",,establishment,,https://plus.google.com/105554590741329446570/about?hl=en,53.422433,-6.131326,"Google Places",ChIJQ10Gq8QaZ0gRsP1k90YG-Po,
"The McHugh Clinic","15 Westbury Park, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 624 1035",,establishment,,https://plus.google.com/104210015506133334673/about?hl=en,53.34514,-6.452916,"Google Places",ChIJA8fluLJzZ0gRG-JFfW0jaPM,
"Solas School of Complementary Therapies","21 Mount Garrett Walk, Tyrrelstown, Dublin 15, Ireland",,,,IE,"087 269 2749",,establishment,,https://plus.google.com/115073713794085189082/about?hl=en,53.421196,-6.395033,"Google Places",ChIJycYT4coSZ0gRDqdVYMkuN9g,
"Melt Natural Healing Centre","2 Temple Lane South, Dublin 2, Ireland","Dublin 2","Co. Dublin",,IE,"(01) 679 8786",,"beauty_salon, health, establishment","Monday: 9:30 am – 9:00 pm
Tuesday: 9:30 am – 9:00 pm
Wednesday: 9:30 am – 9:00 pm
Thursday: 9:30 am – 9:00 pm
Friday: 9:30 am – 9:00 pm
Saturday: 10:00 am – 7:00 pm
Sunday: 10:00 am – 7:00 pm",http://www.meltonline.com/,53.34453,-6.264382,"Google Places",ChIJrS-91JwOZ0gRtm7P7ZgrLCM,"dublin_acupuncturist.csv
dublin_aromatherapist.csv
dublin_herbalist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv
dublin_yoga.csv"
"Pure Health","2-3 The Mall, Ongar, Dublin 15, Ireland",,,,IE,"(01) 440 4343",,"health, beauty_salon, establishment","Monday: 10:00 am – 9:00 pm
Tuesday: 10:00 am – 9:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 9:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: 9:30 am – 6:00 pm",http://www.purehealth.ie/,53.394971,-6.439222,"Google Places",ChIJf426jHttZ0gRwwqk2P-nZPs,"dublin_masseur.csv
dublin_physical_therapist.csv
dublin_pilates.csv
dublin_yoga.csv"
"Essentials Holistic Centre","New Street Shopping Mall, New St, Malahide, Co. Dublin, Ireland",Malahide,Dublin,,IE,"085 730 6332",,"health, establishment","Monday: 10:00 am – 10:00 pm
Tuesday: 10:00 am – 10:00 pm
Wednesday: 10:00 am – 10:00 pm
Thursday: 10:00 am – 10:00 pm
Friday: 10:00 am – 10:00 pm
Saturday: 10:00 am – 10:00 pm
Sunday: 10:00 am – 10:00 pm",http://www.essentialsholistic.com/,53.451684,-6.154163,"Google Places",ChIJ-w0k8WAaZ0gRI1o1mURB99M,"dublin_aromatherapist.csv
dublin_masseur.csv"
"Willows Clinic","38 Oakwood Ave, Glasnevin, Dublin 11, Ireland","Dublin 11",Dublin,,IE,"(01) 485 1100",5,"beauty_salon, physiotherapist, hair_care, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",http://www.willowsclinic.com/,53.39456,-6.287535,"Google Places",ChIJIUCIMPkNZ0gRrERBMwgYUVg,"dublin_aromatherapist.csv
dublin_colonic_hydrotherapy.csv
dublin_masseur.csv
dublin_physical_therapist.csv"
"Embody College& Wellness Centre","Chamber Building North Street Swords Co Dublin, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"086 806 7701",,establishment,"Monday: 9:00 am – 9:30 pm
Tuesday: 9:00 am – 9:30 pm
Wednesday: 9:00 am – 9:30 pm
Thursday: 9:00 am – 9:30 pm
Friday: 9:00 am – 9:30 pm
Saturday: 9:00 am – 9:30 pm
Sunday: 9:00 am – 9:30 pm",http://www.embody.ie/,53.460619,-6.218626,"Google Places",ChIJIfZyue4QZ0gR6_EELaTQKkA,dublin_aromatherapist.csv
"Newtownpark Clinic (Ciara Murphy)","7 Rockville Road, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 210 8489",4.6,"health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 6:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",http://www.irishherbalist.ie/,53.290643,-6.171944,"Google Places",ChIJa476VesIZ0gRDjd3Rbizq50,"dublin_colonic_hydrotherapy.csv
dublin_herbalist.csv
dublin_hydrotherapy.csv
dublin_nutritionist.csv"
