Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Mitex Products","Unit 5B, Adelaide Court, Albert Road, Glenageary, Co. Dublin, Ireland",Glenageary,Dublin,,IE,"(01) 280 2800",,"doctor, health, establishment","Monday: 11:00 am – 6:00 pm
Tuesday: 11:00 am – 6:00 pm
Wednesday: 11:00 am – 6:00 pm
Thursday: 11:00 am – 6:00 pm
Friday: 11:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.mitex.ie,53.281252,-6.120951,"Google Places",ChIJ3SgL9DMGZ0gRA0Z--pEj5Yg,
"acupuncture clinic","106 Nutgrove Ave rathfarnham Dublin 14, Ireland",,,,IE,"(01) 493 4736",,"health, establishment",,http://www.daatc.com/,53.292391,-6.272148,"Google Places",ChIJwZeGQegLZ0gRUbmRnOVEFMI,dublin_acupuncturist.csv
"Spring Into Health","32 Nassau St, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"087 415 0404",,"health, establishment",,https://plus.google.com/101671914263876402095/about?hl=en,53.342764,-6.257445,"Google Places",ChIJIV9NqpsOZ0gRWJgmIgEzXt4,
"Colonic Irrigation Dublin, NOW €79 not €120","4, 48 Rushbrook, Blanchardstown, Co. Dublin, Ireland",Blanchardstown,Dublin,,IE,"(01) 820 1602",,"health, establishment","Monday: 10:00 am – 8:00 pm
Tuesday: 10:00 am – 8:00 pm
Wednesday: 10:00 am – 8:00 pm
Thursday: 10:00 am – 8:00 pm
Friday: 10:00 am – 8:00 pm
Saturday: 10:00 am – 8:00 pm
Sunday: Closed",http://www.colonicdublin.ie/,53.385867,-6.380484,"Google Places",ChIJywC1bVENZ0gRrQSt-nBlivQ,"dublin_colonic_hydrotherapy.csv
dublin_hydrotherapy.csv"
"la sante health store","Dun Laoghaire Shopping Centre, George's Street Upper, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"(01) 230 2090",,"food, store, health, establishment",,https://plus.google.com/110990415548080499540/about?hl=en,53.292322,-6.13587,"Google Places",ChIJh9S1CSQGZ0gR6hFE0U6A3PE,
"Punjabi By Nature Indian Restaurants & Takeaway","15 Ranelagh Avenue, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 496 0808",4.3,"restaurant, lodging, food, establishment","Monday: 5:00 – 11:00 pm
Tuesday: 5:00 – 11:00 pm
Wednesday: 5:00 – 11:00 pm
Thursday: 5:00 – 11:00 pm
Friday: 5:00 – 11:00 pm
Saturday: 5:00 – 11:00 pm
Sunday: 5:00 – 11:00 pm",http://www.punjabibynature.ie/,53.325785,-6.255695,"Google Places",ChIJCY59xKUOZ0gROZHzWtOlCd8,
"Slievemore Medical Acupuncture Clinic","Slievemore Clinic, Old Dublin Road Stillorgan, Co. Dublin, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 200 0530",,"health, establishment",,http://www.slievemore-clinic.com/department.php?page=108,53.292322,-6.201717,"Google Places",ChIJ5bETyB8JZ0gRn7LkjEgLY94,"dublin_nutritionist.csv
dublin_pilates.csv"
"Slievemore Clinic","Old Dublin Road, Co. Dublin, Co. Dublin, Ireland","Co. Dublin",Dublin,,IE,"(01) 200 0575",,"dentist, physiotherapist, doctor, health, establishment",,http://www.slievemore-clinic.com/,53.292286,-6.201364,"Google Places",ChIJazNszx8JZ0gRW8ftJqIxjc0,"dublin_nutritionist.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Dr Acupuncture","41 Henry Street, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"(01) 804 4544",,"health, establishment","Monday: 10:00 am – 7:30 pm
Tuesday: 10:00 am – 7:30 pm
Wednesday: 10:00 am – 7:30 pm
Thursday: 10:00 am – 7:30 pm
Friday: 10:00 am – 7:30 pm
Saturday: 10:00 am – 7:30 pm
Sunday: 11:00 am – 6:00 pm",http://dracupuncture.ie/,53.349625,-6.261756,"Google Places",ChIJzSGKDIQOZ0gRYwNcCzrDt2U,"dublin_herbalist.csv
dublin_reflexologist.csv"
Medpages.ie,"6 Suffolk St, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 675 5137",,"doctor, dentist, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.medpages.ie/,53.343708,-6.260212,"Google Places",ChIJlT6MY5sOZ0gR6K_xcCJmhbo,"dublin_aromatherapist.csv
dublin_chiropractor.csv
dublin_dermatologist.csv
dublin_meditation.csv"
"Dr Acupuncture","Unit10A, Nutgrove SC, Rathfarnham, Dublin 14, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 901 0688",,"health, establishment","Monday: 10:00 am – 6:30 pm
Tuesday: 10:00 am – 6:30 pm
Wednesday: 10:00 am – 6:30 pm
Thursday: 10:00 am – 6:30 pm
Friday: 10:00 am – 6:30 pm
Saturday: 10:00 am – 6:30 pm
Sunday: 12:00 – 6:00 pm",http://dracupuncture.ie/,53.289962,-6.267548,"Google Places",ChIJE9iYad0LZ0gRyzDBb4b9mZM,"dublin_herbalist.csv
dublin_reflexologist.csv"
"Fitzwilliam FoodTest","Clifton House, Lower Fitzwilliam Street, Dublin 2, Ireland","Dublin 2","Co. Dublin",,IE,"(01) 473 3790",,"health, establishment",,http://www.fitzwilliamfoodtest.com/,53.337924,-6.248272,"Google Places",ChIJIbP1GJgOZ0gRz4-zFT1qUao,
"Life Coach, Reiki Master, Kinesiologist","7 Carysfort Avenue, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"086 682 4401",,"health, establishment",,http://www.xhale.ie/,53.3007,-6.177889,"Google Places",ChIJDc-yLsEIZ0gRyNZL7yK_xww,dublin_meditation.csv
"VIVASAN Natural Health and Beauty","61 Monastery Gate Avenue, D22 Dublin, Co. Dublin, Ireland","D22 Dublin",Dublin,,IE,"087 774 4504",,"grocery_or_supermarket, food, store, health, establishment",,http://www.vivasanwebshop.com/,53.32035,-6.374956,"Google Places",ChIJ31V-1bIMZ0gRBbJg3dnRXd0,dublin_aromatherapist.csv
Econatural.ie,"Kcr Estate, Ravensdale Park, Kimmage, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"(01) 492 7774",,"grocery_or_supermarket, food, store, establishment",,http://www.econatural.ie/,53.311917,-6.298211,"Google Places",ChIJj4b3OnYMZ0gR8jrF5lH8y2k,
"Irish Bed Hygiene Company Ltd","B2, JFK Trading Centre, Dublin 12, Ireland","Dublin 12","Co. Dublin",,IE,"(01) 459 1083",,establishment,,http://www.irishbedhygiene.com/,53.328435,-6.357885,"Google Places",ChIJvWf1ZMcMZ0gRLo1qpslQJaM,
Medipharm,"16 S Great George's St, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 671 9765",,"pharmacy, store, health, establishment","Monday: 8:30 am – 7:30 pm
Tuesday: 8:30 am – 7:30 pm
Wednesday: 8:30 am – 7:30 pm
Thursday: 8:30 am – 7:30 pm
Friday: 8:30 am – 7:30 pm
Saturday: 10:00 am – 6:30 pm
Sunday: 12:00 – 5:30 pm",http://www.medipharm.ie/,53.343069,-6.264325,"Google Places",ChIJpc5iAp0OZ0gRRsDWWA4wkr4,
"Complementary Therapists","5 Ardmore Drive, Dublin 5, Ireland","Dublin 5",Dublin,,IE,"086 668 2855",,"health, establishment",,http://www.complementary-therapists.com/,53.388366,-6.215449,"Google Places",ChIJVfGDK8wPZ0gROjMPMQhZeLc,"dublin_acupuncturist.csv
dublin_aromatherapist.csv
dublin_dermatologist.csv
dublin_meditation.csv
dublin_physical_therapist.csv
dublin_pilates.csv
dublin_reflexologist.csv"
LloydsPharmacy,"Blackrock Shopping Centre, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 283 4251",,"pharmacy, store, health, establishment",,http://www.lloydspharmacy.ie/,53.301962,-6.180274,"Google Places",ChIJWzimvMYIZ0gRw-T7kaGhexk,
"Health and Harmony","41B Richmond Street South, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 475 9648",,"health, establishment","Monday: 11:00 am – 6:30 pm
Tuesday: 11:00 am – 6:30 pm
Wednesday: 11:00 am – 6:30 pm
Thursday: 12:00 – 5:00 pm
Friday: 11:00 am – 6:30 pm
Saturday: 11:00 am – 3:00 pm
Sunday: Closed",http://www.healthandharmony.ie/,53.330699,-6.264556,"Google Places",ChIJa2eonqAOZ0gRNTGQVR_5EKY,
"Slievemore General Practice","Old Dublin Road, Co. Dublin, Co. Dublin, Ireland","Co. Dublin",Dublin,,IE,"(01) 200 0501",,"health, establishment","Monday: 9:00 am – 7:30 pm
Tuesday: 9:00 am – 7:30 pm
Wednesday: 9:00 am – 7:30 pm
Thursday: 9:00 am – 7:30 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://slievemoregp.com/,53.292306,-6.201383,"Google Places",ChIJHaHKyB8JZ0gRGj04khFCWJc,
"Care Cure Acupuncture & Chinese Medicine","1 Rockfort House, St. Augustine Street, Galway, Ireland",Galway,"Co. Galway",,IE,"(091) 539 996",,"health, establishment","Monday: 10:00 am – 6:30 pm
Tuesday: 10:00 am – 6:30 pm
Wednesday: 10:00 am – 6:30 pm
Thursday: 10:00 am – 6:30 pm
Friday: 10:00 am – 6:30 pm
Saturday: 10:00 am – 6:30 pm
Sunday: Closed",http://www.care-cure.ie/,53.288299,-6.167773,"Google Places",ChIJhz_oAJMIZ0gRFnZZM92Dpwc,dublin_reflexologist.csv
"Care Cure Acupuncture & Chinese Medicine","County Dublin, Ireland, 53 George's Street Lower, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"(01) 284 5555",,"health, establishment","Monday: 10:00 am – 6:30 pm
Tuesday: 10:00 am – 6:30 pm
Wednesday: 10:00 am – 6:30 pm
Thursday: 10:00 am – 6:30 pm
Friday: 10:00 am – 6:30 pm
Saturday: 10:00 am – 6:30 pm
Sunday: Closed",http://www.care-cure.ie/,53.292969,-6.137966,"Google Places",ChIJg3OyFiEGZ0gRKfZ2nKOPUpw,dublin_reflexologist.csv
"Care Cure Acupuncture & Chinese Medicine","53 George's Street Lower, Dun Laoghaire, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 284 5555",,"health, establishment","Monday: 10:00 am – 6:30 pm
Tuesday: 10:00 am – 6:30 pm
Wednesday: 10:00 am – 6:30 pm
Thursday: 10:00 am – 6:30 pm
Friday: 10:00 am – 6:30 pm
Saturday: 10:00 am – 6:30 pm
Sunday: Closed",http://www.care-cure.ie/,53.292981,-6.137983,"Google Places",ChIJhXOyFiEGZ0gRcBcTury0QCE,dublin_reflexologist.csv
"Care Cure Acupuncture & Chinese Medicine","53 George's Street Lower, Dun Laoghaire, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 284 5555",,"hospital, health, establishment","Monday: 10:00 am – 6:30 pm
Tuesday: 10:00 am – 6:30 pm
Wednesday: 10:00 am – 6:30 pm
Thursday: 10:00 am – 6:30 pm
Friday: 10:00 am – 6:30 pm
Saturday: 10:00 am – 6:30 pm
Sunday: Closed",http://www.carecure.ie,53.289889,-6.130831,"Google Places",ChIJAd25ICUGZ0gRk9vHJDJKyso,dublin_reflexologist.csv
HairCreations,"Roselawn Rd, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"(01) 821 0694",,"beauty_salon, hair_care, establishment","Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",http://www.haircreations.ie/roselawn,53.392644,-6.389665,"Google Places",ChIJlV4zYlUNZ0gR1tUnIFAeJwQ,
"Medipharm Dundrum","7, Arbourfield Terrace, Dundrum Rd, Dublin 14, Ireland","Dublin 14",Dublin,,IE,"(01) 296 3492",,"pharmacy, store, health, establishment","Monday: 8:30 am – 6:30 pm
Tuesday: 8:30 am – 6:30 pm
Wednesday: 8:30 am – 6:30 pm
Thursday: 8:30 am – 6:30 pm
Friday: 8:30 am – 6:30 pm
Saturday: 9:30 am – 6:00 pm
Sunday: Closed",http://www.medipharm.ie/,53.302032,-6.244902,"Google Places",ChIJAWFTBh0MZ0gRKYnKYZhjw-M,
"home heat recovery","81 Harcourt Green, Charlemont St, Co. Dublin, Ireland","Charlemont St",Dublin,,IE,"083 002 3939",,establishment,"Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 8:00 am – 8:00 pm
Sunday: 8:00 am – 8:00 pm",http://www.homeheatrecovery.com/,53.331568,-6.261809,"Google Places",ChIJjZx9_qAOZ0gROIrLOke4elg,
"Homeopathy Healing - Eileen Scullion","25 Suffolk Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"086 089 1037",,"health, hospital, establishment",,http://www.homeopathy-healing.com/,53.343553,-6.260352,"Google Places",ChIJ2eOzhpwOZ0gRVbK-3kTbfV8,
"Homeopathy Healing - Registered Dublin Homeopath - Eileen Scullion","88 Leighlin Road, Crumlin, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"086 089 1037",,"health, establishment",,http://www.homeopathy-healing.com/,53.323907,-6.30182,"Google Places",ChIJKxo2rW8MZ0gRD7AsYel54BQ,
"beauty secrets 2010","Tallaght, Tallaght, Co. Dublin, Ireland",Tallaght,Dublin,,IE,,,"beauty_salon, establishment",,http://www.beautysecrets2010.blogspot.com/,53.288804,-6.355706,"Google Places",ChIJBW7BdbV0Z0gREMxlrZ0Uz2U,dublin_dermatologist.csv
"Croke Park","Jones' Road, Dublin 3, Ireland","Dublin 3",,,IE,"(01) 819 2300",4.7,"stadium, establishment",,http://www.crokepark.ie/,53.360712,-6.251209,"Google Places",ChIJlflkkmMOZ0gRX7SIDoZHE-U,
"Mater Private","Eccles St, Dublin 7, Ireland","Dublin 7",,,IE,"(01) 885 8888",,"hospital, establishment",,http://www.materprivate.ie/,53.357957,-6.264644,"Google Places",ChIJY-Ptc34OZ0gRI1OPvEO1CDY,
"The Gibson Hotel","Point Village, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"(01) 681 5000",4.5,"lodging, establishment",,http://www.thegibsonhotel.ie/,53.34865,-6.22857,"Google Places",ChIJLyP6P_AOZ0gRFhHN1UZA8nw,
"Brooks Hotel","59-63 Drury Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 670 4000",4.3,"lodging, establishment","Monday: 7:00 am – 12:00 am
Tuesday: 7:00 am – 12:00 am
Wednesday: 7:00 am – 12:00 am
Thursday: 7:00 am – 12:00 am
Friday: 7:00 am – 12:00 am
Saturday: 7:00 am – 12:00 am
Sunday: 7:00 am – 12:00 am",http://www.brookshotel.ie/,53.34162,-6.263533,"Google Places",ChIJ____j2bxX0gRRo1iOZDA4wg,
"Buswells Hotel","27 Molesworth Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 614 6500",3.9,"bar, restaurant, lodging, food, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",http://www.buswells.ie/,53.340797,-6.255582,"Google Places",ChIJzdlHJJoOZ0gRSAHBJlhQo28,
Bruxelles,"7-8 Harry St, Dublin 2, Ireland","Dublin 2",,,IE,"(01) 677 5362",3.9,"night_club, bar, establishment","Monday: 9:30 am – 1:30 am
Tuesday: 9:30 am – 1:30 am
Wednesday: 9:30 am – 2:30 am
Thursday: 9:30 am – 2:30 am
Friday: 9:30 am – 2:30 am
Saturday: 9:30 am – 2:30 am
Sunday: 9:30 am – 1:30 am",http://www.bruxelles.ie/,53.341341,-6.260908,"Google Places",ChIJEYHHDJwOZ0gRVbbA0NQyqRU,
"Morehampton Townhouse Dublin","78 Morehampton Road, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 668 8866",,"lodging, establishment","Monday: 7:30 am – 12:00 am
Tuesday: 7:30 am – 12:00 am
Wednesday: 7:30 am – 12:00 am
Thursday: 7:30 am – 12:00 am
Friday: 7:30 am – 12:00 am
Saturday: 7:30 am – 12:00 am
Sunday: 7:30 am – 12:00 am",http://www.morehamptontownhouse.com,53.325103,-6.240646,"Google Places",ChIJ8cyd4LkOZ0gRI4g3upF6UT0,
"The Ripley Court Hotel","37 Talbot Street, Dublin 1, Ireland",,,,IE,"(01) 836 5892",3.9,"lodging, establishment",,http://www.ripleycourt.com/,53.351301,-6.251528,"Google Places",ChIJwYIW044OZ0gRx7crsdmsKdM,
"Beresford Hotel IFSC","Store St, Dublin 1, Ireland","Dublin 1",,,IE,"(01) 813 4700",3.4,"cafe, restaurant, lodging, food, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",http://www.beresfordhotelifsc.com/,53.350052,-6.252521,"Google Places",ChIJyQ9lII8OZ0gRqFm_Moc2OuE,
"Boots Pharmacy Grafton Street","12 Grafton St, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 677 3000",,"pharmacy, store, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 9:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 8:30 am – 7:00 pm
Sunday: 11:00 am – 7:00 pm",http://www.boots.ie/,53.342534,-6.25945,"Google Places",ChIJLYlam5sOZ0gRgFIS8dfcFuU,
"Dublin Holistic Centre","28 South William St, Dublin 2, Ireland",,Dublin,,IE,"(01) 633 0063",,"health, establishment","Monday: 8:00 am – 10:00 pm
Tuesday: 8:00 am – 10:00 pm
Wednesday: 8:00 am – 10:00 pm
Thursday: 8:00 am – 10:00 pm
Friday: 8:00 am – 10:00 pm
Saturday: 8:00 am – 10:00 pm
Sunday: Closed",http://www.dublinholisticcentre.com/,53.341541,-6.263094,"Google Places",ChIJq5jig5wOZ0gRorA7PqnmV9c,"dublin_acupuncturist.csv
dublin_aromatherapist.csv
dublin_masseur.csv
dublin_meditation.csv
dublin_pilates.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"The Academy, Middle Abbey Street","57 Abbey Street Middle, Dublin 1, Ireland","Dublin 1",Dublin,,IE,,3.9,"night_club, bar, establishment",,http://www.theacademydublin.com/,53.348045,-6.26198,"Google Places",ChIJC6HYf4MOZ0gRHU_7xAjvlDQ,
"Restaurant @ Marks & Spencer","15-20 Grafton St, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 679 7855",,"restaurant, food, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 9:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 8:00 am – 8:00 pm
Sunday: 8:00 am – 7:00 pm","http://www.marksandspencer.ie/Grafton-St/STORE%2012%20Grafton%20St,en_IE,pg.html",53.342274,-6.259673,"Google Places",ChIJRQYhsoQOZ0gR3dW583jMXRQ,
Boots,"20 Henry Street, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 873 0209",,"pharmacy, store, health, establishment","Monday: 8:00 am – 7:00 pm
Tuesday: 8:00 am – 7:00 pm
Wednesday: 8:00 am – 7:00 pm
Thursday: 8:00 am – 9:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 9:00 am – 7:00 pm
Sunday: 11:00 am – 6:00 pm",http://www.boots.ie,53.34962,-6.261203,"Google Places",ChIJIW3EDIQOZ0gRGbagf68lHks,
"Boots Pharmacy Ilac","Unit 20, Central Mall, Ilac Centre, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"(01) 872 2520",,"pharmacy, store, health, establishment",,http://www.boots.ie,53.350188,-6.264377,"Google Places",ChIJS7QDYYEOZ0gRP8u2ufjBbFw,
"Carpet and Flooring concepts","95 George's Street Lower, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"(01) 903 3613",,"home_goods_store, store, establishment","Monday: Closed
Tuesday: 10:00 am – 5:30 pm
Wednesday: 10:00 am – 5:30 pm
Thursday: 10:00 am – 5:30 pm
Friday: 10:00 am – 5:30 pm
Saturday: 10:00 am – 5:30 pm
Sunday: 1:00 – 5:00 pm",http://www.carpetandflooringconcepts.ie/,53.293395,-6.138286,"Google Places",ChIJo57-EiEGZ0gRc3dcVdDi-T0,
UrbanWax,"22-23 Suffolk St, Dublin, Ireland",,Dublin,,IE,"(01) 677 8577",,"beauty_salon, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",http://www.urbanwax.com/,53.343478,-6.26014,"Google Places",ChIJDS0IcJsOZ0gRFSyE3SphN6U,
HairCreations,"Unit 41 /42, Blackrock Shopping Centre, Rock Hill, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 288 4121",,"beauty_salon, hair_care, establishment","Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",http://www.haircreations.ie/blackrock,53.302254,-6.179902,"Google Places",ChIJo80lvMYIZ0gR1NiVdwtUn0o,
"Wellbeing Ireland","First Floor,, 2C Main Street,, Blackrock, Dublin,, Co. Dublin, Ireland","Blackrock, Dublin,",Dublin,,IE,"(01) 288 5118",,"health, establishment","Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:30 pm
Saturday: Closed
Sunday: Closed",http://www.wellbeing.ie/,53.302434,-6.178017,"Google Places",ChIJAVR84MYIZ0gR-1NrtWgefmE,"dublin_aromatherapist.csv
dublin_chiropractor.csv
dublin_colonic_hydrotherapy.csv
dublin_herbalist.csv
dublin_hydrotherapy.csv
dublin_meditation.csv
dublin_pilates.csv
dublin_reflexologist.csv"
Boots,"Unit 9, Jervis Shopping Centre, Henry St, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"(01) 878 0200",,"pharmacy, store, health, establishment","Monday: 8:30 am – 7:00 pm
Tuesday: 8:30 am – 7:00 pm
Wednesday: 8:30 am – 7:00 pm
Thursday: 8:30 am – 9:00 pm
Friday: 8:30 am – 7:00 pm
Saturday: 8:30 am – 7:00 pm
Sunday: 11:30 am – 7:00 pm",http://www.boots.ie,53.348114,-6.265259,"Google Places",ChIJ36jtTIIOZ0gRqP_opm2-TSs,
Superdrug,"Unit 106 The Square Town, The Square Shopping Centre, Dublin, Ireland",Dublin,,,IE,"(01) 451 4890",,"store, establishment",,http://store-finder.superdrug.com/store.php?id=1802,53.286457,-6.371121,"Google Places",ChIJVVjPCrV0Z0gRpeUgcte3dkk,
