Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Yoga Dublin - Alithea","Saint Mobhi Court, St Mobhi Boithirin, Dublin, Ireland",Dublin,Dublin,,IE,"087 176 3611",,"health, establishment","Monday: 8:30 am – 10:00 pm
Tuesday: 8:30 am – 10:00 pm
Wednesday: 8:30 am – 10:00 pm
Thursday: 8:30 am – 10:00 pm
Friday: 8:30 am – 10:00 pm
Saturday: 8:30 am – 10:00 pm
Sunday: 8:30 am – 10:00 pm",http://www.yogadublin.org/,53.377444,-6.266377,"Google Places",ChIJd4XtM3MOZ0gRSOUGqixDDSg,dublin_yoga.csv
"Woodford House","Booterstown Park, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 283 5135",,"health, establishment",,http://aboutwoodford.com/,53.302165,-6.197501,"Google Places",ChIJY5lzDtkIZ0gRTZH0paTR8OY,dublin_yoga.csv
TwoPalmsYoga,"52 Aughrim St, Dublin, Ireland",Dublin,Dublin,,IE,"085 814 7402",,"health, establishment","Monday: Closed
Tuesday: 7:00 – 8:00 pm
Wednesday: 8:00 – 9:00 pm
Thursday: 8:00 – 9:00 pm
Friday: 6:00 – 7:00 pm
Saturday: Closed
Sunday: Closed",https://plus.google.com/114384909227992293116/about?hl=en,53.354752,-6.290788,"Google Places",ChIJBz9IrcwNZ0gRXCLNkK1jgMM,"dublin_nutritionist.csv
dublin_pilates.csv
dublin_yoga.csv"
"Reiki for All","102 Castleknock Park, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"086 357 6142",,"health, establishment",,http://www.reikiforall.org/,53.373235,-6.359039,"Google Places",ChIJU0e7G0ANZ0gRXsuGSAPH8qY,
"Our Mindfulness","Lynwood House, Lynwwod Estate, Dundrum, Dublin 16, Ireland","Dundrum, Dublin 16",,,IE,"(01) 498 2242",,"health, establishment",,http://www.ourmindfulness.com/,53.289026,-6.245727,"Google Places",ChIJ354rpmUJZ0gRnnGoEmB1Dog,
"Sighle Yoga","The Core Studio, 71-73 Glasthule Rd, Glasthule, Co. Dublin, Ireland",Glasthule,Dublin,,IE,"085 726 5827",,establishment,"Monday: Closed
Tuesday: 10:00 am – 12:00 pm, 7:00 – 8:30 pm
Wednesday: 10:00 am – 12:00 pm, 7:00 – 8:30 pm
Thursday: 10:00 am – 12:00 pm
Friday: 10:00 am – 12:00 pm
Saturday: 10:30 am – 12:00 pm
Sunday: 10:30 am – 1:00 pm",http://www.sighleyoga.ie/,53.28738,-6.12388,"Google Places",ChIJibVlTksGZ0gRZCC-qvEqfcA,dublin_yoga.csv
"Irish Aikido Federation","Unit 25, IDA Enterprise Centre, Macken Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 671 8454",,"health, school, establishment","Monday: 6:00 – 9:30 pm
Tuesday: 6:00 – 9:30 pm
Wednesday: 6:00 – 9:30 pm
Thursday: 6:00 – 9:30 pm
Friday: 6:00 – 8:00 pm
Saturday: 11:00 am – 1:00 pm
Sunday: Closed",http://www.aikido.ie/,53.341912,-6.241346,"Google Places",ChIJm9KsaZMOZ0gRE9rQBd7L4dM,dublin_yoga.csv
Mindbodychanges,"27 Capel Street, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"087 219 4450",,"health, establishment","Monday: Closed
Tuesday: Closed
Wednesday: 5:00 – 8:30 pm
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: Closed",http://www.mindbodychanges.com/,53.347699,-6.268374,"Google Places",ChIJB4DGgIIOZ0gRiwGs2pvMDMM,dublin_masseur.csv
OrlaPhelan.com,"Clifton House, Fitzwilliam Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,,,"health, establishment",,http://www.orlaphelan.com/,53.337956,-6.248287,"Google Places",ChIJtyHdV5YOZ0gR7ddebAUVTzE,
ichievement,"14 Meadowbank, Terenure, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 443 3639",,"health, establishment",,http://www.ichievement.com/,53.306672,-6.277581,"Google Places",ChIJpTMz0_YLZ0gRC3nqjypBIfM,
"D-pete 'Health & Fitness' Clinic","Energie Fitness, Nutgrove Retail Park, Rathfarnham, Co. Dublin, Ireland",Rathfarnham,Dublin,,IE,"086 318 7455",,"health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",https://plus.google.com/116843665694759104424/about?hl=en,53.292216,-6.267458,"Google Places",ChIJhxk8mOcLZ0gRVXdiQWdG4qY,"dublin_masseur.csv
dublin_physical_therapist.csv"
"Flow The Light Healing Centre","1st Floor, No. 2 Portmarnock Town Centre, Strand Road Portmarnock, Co. Dublin, Ireland, Ireland",,,,IE,"086 062 2819",,"health, establishment",,https://plus.google.com/104006130308065367937/about?hl=en,53.421047,-6.13712,"Google Places",ChIJLYV_GMQaZ0gRbjrnUP0Ac14,
"Healing - Massage & Meditation","7 Rathdown Road, Phibsborough, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"087 299 0318",,"health, establishment",,http://www.healing.ie/,53.356845,-6.27875,"Google Places",ChIJC0ZQmdMNZ0gRe2Evb2C5wrA,
"Somatic Yoga and Movement","Carrow Road, Dublin, Ireland",Dublin,Dublin,,IE,"086 359 6824",,"health, establishment",,http://www.paolacatizone.com/,53.332917,-6.320721,"Google Places",ChIJVzTLkl8MZ0gR9EEqm6ij9EQ,dublin_yoga.csv
"Embodiment movement meditation and dance","St pauls Centre, Adelaide Rd, Co. Dun Laoghaire-Rathdown, Ireland","Dun Laoghaire-Rathdown","Dun Laoghaire-Rathdown",,IE,"086 054 6556",,establishment,,http://www.dancefree.ie/,53.28133,-6.125822,"Google Places",ChIJP9jdFzIGZ0gR_WdzhZUGZM4,
"Ayurveda Natural Health Clinic","Glenmore House, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,,,"health, establishment","Monday: 10:00 am – 5:00 pm
Tuesday: 10:00 am – 5:00 pm
Wednesday: 10:00 am – 5:00 pm
Thursday: 10:00 am – 5:00 pm
Friday: 10:00 am – 5:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.ayurvedaireland.ie/,53.441349,-6.226726,"Google Places",ChIJTWwinVYQZ0gRYW6PBqOzaDw,dublin_yoga.csv
"Howth Yoga Centre","Studdwalls, Howth Summit, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"(01) 839 0508",,"health, establishment","Monday: 10:30 am – 12:00 pm, 2:00 – 9:30 pm
Tuesday: 10:30 am – 12:00 pm, 8:00 – 9:30 pm
Wednesday: 10:30 am – 12:00 pm, 8:00 – 9:30 pm
Thursday: 10:30 am – 12:00 pm, 8:00 – 9:30 pm
Friday: 10:30 am – 12:00 pm, 2:00 – 9:30 pm
Saturday: Closed
Sunday: Closed",http://www.howthyogacentre.com/,53.371971,-6.060913,"Google Places",ChIJv_ZoeIYEZ0gR594egOTFXGg,dublin_yoga.csv
"Life Balancing Yogas at Dundrum / Ballinteer / Rathfarnham","Dlr Leisure Services, Meadowbrook, Rathfarnham, Dundrum Ballinteer, Co. Dublin, Ireland","Dundrum Ballinteer",Dublin,,IE,"(01) 494 1212",,"health, establishment","Monday: 7:00 am – 8:30 pm
Tuesday: Closed
Wednesday: 8:00 am – 9:00 pm
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: Closed",https://plus.google.com/104104343068004582734/about?hl=en,53.2892,-6.24367,"Google Places",ChIJMx8bTGYJZ0gRCKBZQv4VGcM,dublin_yoga.csv
"Tibetan Buddhist Meditation Centre, Kagyu Samye Dzong Dublin","56 Inchicore Road, Kilmainham, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"(01) 453 7427",,"place_of_worship, establishment","Monday: 6:30 – 8:00 pm
Tuesday: 6:30 – 8:00 pm
Wednesday: 6:30 – 8:00 pm
Thursday: 6:30 – 8:00 pm
Friday: Closed
Saturday: 8:00 – 11:30 am
Sunday: Closed",http://buddhism.ie/,53.342513,-6.311538,"Google Places",ChIJSdVpoloMZ0gR2psepwM8U_I,
"Zenith Holistic Clinic","28 Brackenstown Village, Dublin, Ireland",Dublin,Dublin,,IE,"087 977 4397",,"hospital, establishment",,https://plus.google.com/118003987412977660539/about?hl=en,53.458346,-6.236408,"Google Places",ChIJB5n0ZuIQZ0gRbSB4VJ38VG8,
"Life Particle Yoga Meditation","G9, Pottery Business Centre, Pottery Rd, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"(01) 284 9136",,establishment,"Monday: 10:00 am – 2:30 pm, 5:00 – 8:30 pm
Tuesday: 10:00 am – 2:30 pm, 5:00 – 8:30 pm
Wednesday: 10:00 am – 2:30 pm, 5:00 – 8:30 pm
Thursday: 11:00 am – 5:30 pm
Friday: 10:00 am – 2:30 pm, 5:00 – 8:30 pm
Saturday: 11:00 am – 5:30 pm
Sunday: 11:00 am – 5:30 pm",http://www.lifeparticle.ie/,53.275266,-6.158002,"Google Places",ChIJ9ZdA1IkIZ0gR6cXPcIUmjho,dublin_yoga.csv
"Simply Living Yoga (North Dublin Yoga) (Yoga North Dublin) (Dublin Yoga)","Dublin, Ireland",Dublin,Dublin,,IE,"085 826 3366",,"health, establishment",,http://www.simplylivingyoga.net/,53.349805,-6.26031,"Google Places",ChIJawXFQIQOZ0gRXOCOpnAfMJM,dublin_yoga.csv
"Sunrise Yoga","48B Patrick Street, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"(01) 284 4477",,establishment,,http://www.sunrise.ie/,53.289247,-6.138474,"Google Places",ChIJ--t_RCYGZ0gRjjcFXXvgq-k,"dublin_pilates.csv
dublin_yoga.csv"
"Elizabeth Webb","Ballawley Lodge, Sandyford Road, Dundrun, Co. Dublin, Ireland",Dundrun,Dublin,,IE,"087 287 5412",,establishment,"Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",https://plus.google.com/100775502265746903682/about?hl=en,53.277685,-6.231265,"Google Places",ChIJXzW75nMJZ0gROgZfyjq0i94,"dublin_aromatherapist.csv
dublin_reflexologist.csv"
"The Sanctuary","7 Stanhope Street, Stoneybatter, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"(01) 670 5419",,"health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 4:00 pm
Saturday: Closed
Sunday: Closed",http://www.sanctuary.ie/,53.352322,-6.280385,"Google Places",ChIJ09BrrS0MZ0gRUJBt7DIZ3J0,dublin_yoga.csv
"Dublin Positive Health Centre","37 Baggot Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 839 4146",,"health, establishment",,http://www.dphc.ie,53.337231,-6.249755,"Google Places",ChIJb1GqupcOZ0gRyE6cRzDGoA8,
Find-A-Therapist,"37 Baggot Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 839 4146",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.dublinpositivehealthcentre.ie/,53.337221,-6.249688,"Google Places",ChIJJ30bsJcOZ0gRaCx1pvYKkPI,dublin_physical_therapist.csv
"Angelic Bodies","4 La Touche Court, Ballinteer Avenue, Dublin 16, Ireland","Dublin 16",,,IE,"087 996 6772",,"health, establishment",,http://www.angelicbodies.ie/,53.273929,-6.261751,"Google Places",ChIJTSfoyNMLZ0gRViu08SXxqMM,
"Art of Living Foundation Dublin","5 Coppinger Row, Dublin, Ireland",Dublin,Dublin,,IE,"089 951 8807",,establishment,"Monday: Closed
Tuesday: Closed
Wednesday: 7:30 – 9:30 pm
Thursday: Closed
Friday: Closed
Saturday: Closed
Sunday: Closed",http://www.artofliving.ie/,53.341946,-6.261713,"Google Places",ChIJOYAIb5wOZ0gRXtlhW6d7AcM,dublin_yoga.csv
"YOGA Essence","1st Floor, Roseville House, Main Street, Celbridge, Co. Kildare, Ireland",Celbridge,Kildare,,IE,"086 847 4944",,establishment,,http://www.yogaessence.ie/,53.34102,-6.537594,"Google Places",ChIJF2pBjwdxZ0gRhv23lAJ5Cs8,dublin_yoga.csv
"Oscailt Integrative Health Centre","8 Pembroke Road, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 660 3872",,"health, school, establishment","Monday: 9:30 am – 5:30 pm
Tuesday: 9:30 am – 5:30 pm
Wednesday: 9:30 am – 5:30 pm
Thursday: 9:30 am – 5:30 pm
Friday: 12:00 – 6:00 pm
Saturday: Closed
Sunday: Closed",http://oscailt.com/,53.332812,-6.242094,"Google Places",ChIJXynNBr8OZ0gRgpLjyNsZeHY,"dublin_pilates.csv
dublin_yoga.csv"
"Centre of Enlightenment","21 Dawson St, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"087 414 2794",,"health, establishment","Monday: 11:00 am – 8:00 pm
Tuesday: 11:00 am – 8:00 pm
Wednesday: 11:00 am – 8:00 pm
Thursday: 11:00 am – 8:00 pm
Friday: 11:00 am – 8:00 pm
Saturday: 11:00 am – 8:00 pm
Sunday: 11:00 am – 8:00 pm",http://lucydevine.com/,53.339912,-6.258546,"Google Places",ChIJwaXyXpkOZ0gRDNVbqGtrHXw,
"Mindfulness at Work","8 Rockville Park, Blackrock, Co. Dublin, Ireland",,Dublin,,IE,"087 961 5901",,"health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.mindfulnessatwork.ie/,53.289831,-6.170461,"Google Places",ChIJOZETRZMIZ0gR8LGQPBx3-qk,
"Saffron & Sapphire","158 Shelbourne Rd, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"086 402 2597",,"store, establishment","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 10:00 am – 5:30 pm
Saturday: 10:00 am – 5:30 pm
Sunday: 10:00 am – 5:30 pm",http://www.saffronandsapphire.com/,53.331291,-6.231822,"Google Places",ChIJz8guz8YOZ0gR_CiHETNBqf8,dublin_aromatherapist.csv
"Holistic Healing","126 Ranelagh, Ranelagh, Co. Dublin, Ireland",Ranelagh,Dublin,,IE,"087 299 9342",,"health, establishment",,http://harmonyoflife.blogspot.com/,53.323965,-6.250701,"Google Places",ChIJSdV68q8OZ0gRYUwcHCNUkTs,
"Saffron & Sapphire","8 Patrick Street, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"086 402 2597",,"place_of_worship, store, restaurant, food, health, establishment","Monday: 10:00 am – 6:00 pm
Tuesday: 10:00 am – 6:00 pm
Wednesday: 10:00 am – 6:00 pm
Thursday: 10:00 am – 6:00 pm
Friday: 10:00 am – 6:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: 1:00 – 5:00 pm",http://www.saffronandsapphire.com/,53.292023,-6.136845,"Google Places",ChIJd_l-oyYGZ0gR6SZBrs7Nc84,"dublin_aromatherapist.csv
dublin_yoga.csv"
"Shelly Flanagan","28 William Street South, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"087 779 2643",,"health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",http://www.shellyflanagan.com/,53.341576,-6.263144,"Google Places",ChIJD7gbRpwOZ0gRV9RUzrmGVcw,
"Diamond Way Buddhism","34, 34 Usher's Quay, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"087 768 9728",,"place_of_worship, establishment",,http://www.diamondway-buddhism.ie/,53.345958,-6.279534,"Google Places",ChIJ8b5stmYOZ0gRRTA6oU0cp5A,
"Shivam Yoga Dublin","Lantern Centre, 15 Synge Street, Dublin, Ireland",Dublin,Dublin,,IE,"087 203 4762",,establishment,"Monday: 6:00 – 9:00 pm
Tuesday: 11:30 am – 12:30 pm
Wednesday: 6:00 – 9:00 pm
Thursday: 11:30 am – 12:30 pm
Friday: Closed
Saturday: 10:00 – 11:00 am
Sunday: Closed",http://shivamyogadublin.com/,53.333098,-6.267219,"Google Places",ChIJBzRSF_CRREgRKfQydaD7YRE,dublin_yoga.csv
"The Thirsty Soul","2, 67 Camden Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"086 889 8433",,"health, establishment","Monday: 11:00 am – 9:30 pm
Tuesday: 11:00 am – 9:30 pm
Wednesday: 11:00 am – 9:30 pm
Thursday: 11:00 am – 9:30 pm
Friday: 11:00 am – 9:30 pm
Saturday: 9:00 am – 5:00 pm
Sunday: 9:00 am – 5:00 pm",http://www.thethirstysoul.com/,53.335358,-6.2652,"Google Places",ChIJD7gbRpwOZ0gR3UUpMv3aZaA,
"Life Coach, Reiki Master, Kinesiologist","7 Carysfort Avenue, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"086 682 4401",,"health, establishment",,http://www.xhale.ie/,53.3007,-6.177889,"Google Places",ChIJDc-yLsEIZ0gRyNZL7yK_xww,dublin_allergy.csv
"Mindfulness & Counselling","28 Ayrfield Ave,, Tonlegee Road,, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"086 399 9969",,"health, establishment",,http://www.noreenmindfulcounselling.com/,53.389301,-6.183013,"Google Places",ChIJf-Z4We4PZ0gRym3PkiW3I_A,
"MindWell On-site Chair massage","Dublin Airport, Dublin Airport, Co.Fingal, Co. Dublin, Ireland",Co.Fingal,Dublin,,IE,"087 623 4866",,"health, establishment","Monday: 9:00 am – 7:00 pm
Tuesday: 9:00 am – 7:00 pm
Wednesday: 9:00 am – 7:00 pm
Thursday: 9:00 am – 7:00 pm
Friday: 9:00 am – 7:00 pm
Saturday: 9:00 am – 7:00 pm
Sunday: 9:00 am – 7:00 pm",http://www.mindwell.ie/,53.427515,-6.244733,"Google Places",ChIJBeu2UscRZ0gRChaAHXJ36Os,dublin_masseur.csv
MindWell,"Unit 9, Donabate Town Centre, Main Street, Donabate, Co. Dublin, Ireland",Donabate,Dublin,,IE,"(01) 442 8811",,"health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 6:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 6:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.mindwell.ie/,53.486808,-6.148665,"Google Places",ChIJd9eF0yUaZ0gRtSDmHef_0ao,"dublin_masseur.csv
dublin_yoga.csv"
"Dublin Holistic Centre","28 South William St, Dublin 2, Ireland",,Dublin,,IE,"(01) 633 0063",,"health, establishment","Monday: 8:00 am – 10:00 pm
Tuesday: 8:00 am – 10:00 pm
Wednesday: 8:00 am – 10:00 pm
Thursday: 8:00 am – 10:00 pm
Friday: 8:00 am – 10:00 pm
Saturday: 8:00 am – 10:00 pm
Sunday: Closed",http://www.dublinholisticcentre.com/,53.341541,-6.263094,"Google Places",ChIJq5jig5wOZ0gRorA7PqnmV9c,"dublin_acupuncturist.csv
dublin_allergy.csv
dublin_aromatherapist.csv
dublin_masseur.csv
dublin_pilates.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"Abby Wynne","4 Fitzwilliam Square East, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"087 659 3626",,"health, establishment",,http://www.abby-wynne.com/,53.335326,-6.250244,"Google Places",ChIJgzQrEqYOZ0gR7Jv9DNczkZ0,
"Diamond Way Buddhist Centre Dublin Karma Kagyu Lineage","34 Usher's Quay, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"(01) 515 9290",,establishment,,http://www.diamondway-buddhism.ie/,53.345782,-6.279757,"Google Places",ChIJ9zOh0NUNZ0gRa5uNGAtZ2UE,
"The elbowroom","32 Brunswick Street North, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 677 9859",4.7,"gym, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: 9:00 am – 9:00 pm",http://www.the-elbowroom.com/,53.35073,-6.280343,"Google Places",ChIJ2UddzS0MZ0gRQSbYw4AhGLU,"dublin_masseur.csv
dublin_physiotherapist.csv
dublin_pilates.csv
dublin_yoga.csv"
"Accomplish Change Clinic","21 Lea Road, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 298 6507",,"health, establishment",,http://www.accomplishchange.ie/,53.330933,-6.210685,"Google Places",ChIJLe5wx9gOZ0gRnN1BOS96Bdc,
"De Mello Institute","3 Sycamore Green, The Park, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"(01) 275 1598",,"health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: 9:00 am – 1:00 pm
Sunday: Closed",http://demello.ie/,53.262758,-6.168586,"Google Places",ChIJUSPC20IIZ0gR5TffhFSZ5dM,
"Dublin Healing","3 Stradbrook Road, Blackrock, Co. Dublin, Ireland",,Dublin,,IE,"087 132 8579",,"health, establishment","Monday: 10:00 am – 6:00 pm
Tuesday: 10:00 am – 6:00 pm
Wednesday: 10:00 am – 6:00 pm
Thursday: 10:00 am – 6:00 pm
Friday: 10:00 am – 6:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: Closed",http://www.dublinhealing.com/,53.294783,-6.16856,"Google Places",ChIJa3I0gJwOZ0gRjkdmO68spPI,
YogaHub,"27 Camden Place, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"085 863 0292",,establishment,,http://www.theyogahub.ie/,53.335204,-6.264225,"Google Places",ChIJJTysf68OZ0gRdQUNZozZNMM,dublin_yoga.csv
"Yoga Clontarf with Edie Moran","Dublin, Ireland","Dublin City",Dublin,,IE,"086 821 7862",,establishment,"Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: 8:00 am – 8:00 pm
Sunday: 8:00 am – 8:00 pm",http://www.yogaclontarf.com/,53.365082,-6.226886,"Google Places",ChIJbZ-sHlEOZ0gR9E924yyjMao,dublin_yoga.csv
"Accomplish Change - Ray Manning","19 Kingston Lawn, Ballinteer, Co. Dublin, Ireland",Ballinteer,Dublin,,IE,"(01) 298 6507",,"health, establishment",,http://www.accomplishchange.ie/,53.270012,-6.247991,"Google Places",ChIJY9X_K4AJZ0gRV62-76e_pQY,
