Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"The ABS Gym","East Essex Steet, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 707 1904",,"gym, health, establishment",,http://www.theabsgym.com/,53.344721,-6.266446,"Google Places",ChIJWcjOR50OZ0gRQby3kurghB0,dublin_personal_trainer.csv
"New U Clinic","Energie fitness The Oval Building, Shelbourne Road, Ballsbridge, Co. Dublin, Ireland",Ballsbridge,Dublin,,IE,"(01) 630 6336",,"health, establishment",,http://www.newuclinic.ie/,53.331168,-6.230803,"Google Places",ChIJR8niUcEOZ0gR8yxOsWhElqs,dublin_personal_trainer.csv
"Mint Fitness","Pembroke Cricket Club, Park Avenue, Sandymount, Dublin 4, Ireland","Dublin 4",Dublin,,IE,,,"health, establishment",,http://www.mintfitness.ie/,53.324625,-6.212735,"Google Places",ChIJcRAKPtcOZ0gRmfny8orqr5k,"dublin_personal_trainer.csv
dublin_physical_therapist.csv"
"Jay Farrant Strength & Conditioning","Essex Street East, Dublin, Ireland","Dublin City",Dublin,,IE,"085 196 9461",,"health, establishment","Monday: 7:00 am – 9:00 pm
Tuesday: 7:00 am – 9:00 pm
Wednesday: 7:00 am – 9:00 pm
Thursday: 7:00 am – 9:00 pm
Friday: 7:00 am – 9:00 pm
Saturday: Closed
Sunday: 9:00 am – 1:00 pm",http://jayfarrant.com/,53.344502,-6.266693,"Google Places",ChIJbbkq04IOZ0gRRe0ATg0n2SA,dublin_personal_trainer.csv
"Rob Smyth Personal Trainer Sandyford","Sandyford Road, Dublin, Ireland","Dun Laoghaire-Rathdown",Dublin,,IE,"087 411 9004",4.6,"health, gym, establishment","Monday: 6:00 am – 9:00 pm
Tuesday: 6:00 am – 9:00 pm
Wednesday: 6:00 am – 9:00 pm
Thursday: 6:00 am – 9:00 pm
Friday: 6:00 am – 9:00 pm
Saturday: Closed
Sunday: Closed",http://www.letstrain.ie/,53.275183,-6.231179,"Google Places",ChIJh3NqtA4JZ0gReEQqN3HoDsc,dublin_personal_trainer.csv
"Fit For It Training","102 Saint Aidan's Drive, Dublin 14, Ireland","Dublin 14",Dublin,,IE,"085 185 0855",,establishment,,http://www.fitforittraining.com/,53.295387,-6.230107,"Google Places",ChIJA0PiiEAJZ0gRegSqp1tggeU,dublin_personal_trainer.csv
"Weight Loss That Works by Sinead Burns","Sandyford Office Park, Blackthorn Avenue, Sandyford Industrial Estate, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"086 734 0622",,"health, establishment","Monday: Closed
Tuesday: 7:00 am – 12:00 pm, 6:00 – 8:00 pm
Wednesday: 10:00 am – 2:00 pm
Thursday: 9:30 am – 12:00 pm, 5:30 – 9:00 pm
Friday: Closed
Saturday: Closed
Sunday: Closed",http://www.sineadburns.com/,53.276832,-6.205794,"Google Places",ChIJ9SKOkwYJZ0gRGxg6b9X3DmY,
TwoPalmsYoga,"52 Aughrim St, Dublin, Ireland",Dublin,Dublin,,IE,"085 814 7402",,"health, establishment","Monday: Closed
Tuesday: 7:00 – 8:00 pm
Wednesday: 8:00 – 9:00 pm
Thursday: 8:00 – 9:00 pm
Friday: 6:00 – 7:00 pm
Saturday: Closed
Sunday: Closed",https://plus.google.com/114384909227992293116/about?hl=en,53.354752,-6.290788,"Google Places",ChIJBz9IrcwNZ0gRXCLNkK1jgMM,"dublin_meditation.csv
dublin_pilates.csv
dublin_yoga.csv"
"Newtownpark Clinic (Ciara Murphy)","7 Rockville Road, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 210 8489",4.6,"health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 6:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",http://www.irishherbalist.ie/,53.290643,-6.171944,"Google Places",ChIJa476VesIZ0gRDjd3Rbizq50,"dublin_colonic_hydrotherapy.csv
dublin_herbalist.csv
dublin_hydrotherapy.csv
dublin_reflexologist.csv"
Bodycoach,"Ballymount Road, Co. Dublin, Ireland","South Dublin",Dublin,,IE,"085 731 0384",,"gym, health, school, establishment","Monday: 7:00 am – 10:00 pm
Tuesday: 7:00 am – 10:00 pm
Wednesday: 7:00 am – 10:00 pm
Thursday: 7:00 am – 10:00 pm
Friday: 7:00 am – 10:00 pm
Saturday: 7:00 am – 10:00 pm
Sunday: 7:00 am – 10:00 pm",http://www.bodycoach.ie/,53.317448,-6.363695,"Google Places",ChIJZeMs2rIMZ0gREfcCYXDCcD0,dublin_personal_trainer.csv
"Make Up Artist","Pure Health, 9a Main Street, Ongar, Co. Dublin, Ireland",Ongar,Dublin,,IE,"087 657 0602",,"beauty_salon, health, establishment",,http://www.emmasmith.ie/,53.395523,-6.439222,"Google Places",ChIJ18h6eHxtZ0gRGzl-v1-0NfU,dublin_yoga.csv
"Pembroke Health and Wellbeing","9 Eglinton Road, Bray, Co. Wicklow, Ireland",Bray,Wicklow,,IE,"(01) 211 6969",,"health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",https://plus.google.com/114306688913320895676/about?hl=en,53.203786,-6.106496,"Google Places",ChIJvSIvCW-oZ0gRxdMA7SBAHVY,dublin_reflexologist.csv
"Irish Institute of Nutrition and Health - IINH","Unit 2, Woodlands Office Park, Southern Cross Road, Bray, Co. Wicklow, Ireland",,Wicklow,,IE,"(01) 272 3003",,establishment,"Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.iinh.net/,53.186049,-6.102132,"Google Places",ChIJEzWzVYmoZ0gRvMvItrS-ouM,
"The Northumberland Clinic","41 Northumberland Avenue, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,,,"physiotherapist, health, establishment",,https://plus.google.com/100786606074514178733/about?hl=en,53.290414,-6.135464,"Google Places",ChIJFQmXOiQGZ0gR2aK3UNUwkrc,dublin_physical_therapist.csv
"Barrow Medical","Unit 2E, The Gasworks,, Barrow Street, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 634 7007",3.1,"health, establishment",,http://www.barrowmedical.ie/,53.339712,-6.236141,"Google Places",ChIJr4r1GesOZ0gRtfS6tnKT4qI,dublin_chiropodist.csv
"Phoenix Medical","263 Navan Rd, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"(01) 868 3052",,"doctor, health, establishment","Monday: 8:30 am – 7:00 pm
Tuesday: 8:30 am – 6:00 pm
Wednesday: 8:30 am – 7:00 pm
Thursday: 8:30 am – 6:00 pm
Friday: 8:30 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.phoenixmedical.ie/,53.367919,-6.317718,"Google Places",ChIJRba_66QNZ0gRQSVg8eMqiwA,"dublin_chiropodist.csv
dublin_dietician.csv"
"Churchtown Medical","3 Landscape Road, Dublin 14, Ireland","Dublin 14",Dublin,,IE,"(01) 298 8945",,"doctor, health, establishment",,http://www.churchtownmedical.ie/,53.299534,-6.267885,"Google Places",ChIJEZ-H--QLZ0gRfNdALJidmi4,"dublin_chiropodist.csv
dublin_dietician.csv"
"Clonard Medical","Clonard Lodge, Sandyford Rd, Dublin 16, Ireland","Dublin 16",Dublin,,IE,"(01) 295 5010",,"doctor, health, establishment","Monday: 8:45 – 11:45 am, 2:00 – 7:00 pm
Tuesday: 8:45 – 11:45 am, 2:00 – 7:00 pm
Wednesday: 8:45 – 11:45 am, 2:00 – 7:00 pm
Thursday: 8:45 am – 1:30 pm, 3:00 – 6:00 pm
Friday: 8:45 – 11:45 am, 1:00 – 4:00 pm
Saturday: Closed
Sunday: Closed",http://www.clonardmedical.ie/,53.277544,-6.231114,"Google Places",ChIJ_wZM5HMJZ0gRqHmvjfeLxWQ,"dublin_chiropodist.csv
dublin_dietician.csv"
"Slievemore Clinic","Old Dublin Road, Co. Dublin, Co. Dublin, Ireland","Co. Dublin",Dublin,,IE,"(01) 200 0575",,"dentist, physiotherapist, doctor, health, establishment",,http://www.slievemore-clinic.com/,53.292286,-6.201364,"Google Places",ChIJazNszx8JZ0gRW8ftJqIxjc0,"dublin_allergy.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Centric Health","Rockfield Medical Campus, Balally, Dundrum, Dublin 16, Ireland",,,,IE,"(01) 299 3500",,"health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 6:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 6:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: Closed
Sunday: Closed",http://www.centrichealth.ie/Medical_practice_services.asp,53.286204,-6.237133,"Google Places",ChIJoVe-2G4JZ0gRU2_0PWRkm-E,dublin_dietician.csv
"The Thriving Method","33 Castle St, Dalkey, Co. Dublin, Ireland",Dalkey,Dublin,,IE,"087 418 8779",,"health, establishment",,http://www.thethrivingmethod.ie/,53.277165,-6.103712,"Google Places",ChIJR6iIN7MHZ0gR6ngLYX4dQoo,
Nourish,"6 Liffey Street Lower, Dublin, Co. Dublin City, Ireland",Dublin,"Dublin City",,IE,"(01) 873 4098",,"food, store, health, establishment","Monday: 9:30 am – 6:30 pm
Tuesday: 9:30 am – 6:30 pm
Wednesday: 9:30 am – 6:30 pm
Thursday: 9:30 am – 6:30 pm
Friday: 9:30 am – 6:30 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 1:00 – 6:00 pm",http://www.nourish.ie/,53.3471,-6.263257,"Google Places",ChIJYWeNbIMOZ0gRPJsKl38S4zo,dublin_aromatherapist.csv
"Select Stores","1 Railway Rd, Dalkey, Co. Dublin, Ireland",Dalkey,Dublin,,IE,"(01) 285 9611",,"cafe, grocery_or_supermarket, store, food, health, establishment","Monday: 8:00 am – 6:00 pm
Tuesday: 8:00 am – 6:00 pm
Wednesday: 8:00 am – 6:00 pm
Thursday: 8:00 am – 6:00 pm
Friday: 8:00 am – 6:00 pm
Saturday: 8:00 am – 6:00 pm
Sunday: 10:00 am – 5:00 pm",http://www.selectstores.ie/,53.276948,-6.10313,"Google Places",ChIJjWEOO7MHZ0gRq0tvn1vfa00,
HealthReach,"296C N Circular Rd, Phibsborough, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"(01) 860 0444",,"health, establishment","Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:30 pm
Saturday: Closed
Sunday: Closed",http://www.healthreach.ie/,53.360021,-6.27698,"Google Places",ChIJnXAcF9QNZ0gRK0N4TfW-39U,
"Primacare / Applewood Medical & Dental Centre","Applewood, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 813 9624",,"hospital, doctor, dentist, health, establishment",,http://www.primacare.ie/,53.47124,-6.23311,"Google Places",ChIJ5TspBNwQZ0gRXjHoZWIrnmA,"dublin_chiropodist.csv
dublin_reflexologist.csv"
"Lucan Village Pharmacy","4 Main Street, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 610 0897",,"pharmacy, store, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 11:00 am – 6:00 pm",http://www.lucanpharmacy.ie/,53.35667,-6.450591,"Google Places",ChIJoysIflByZ0gR01HyarYcrck,
"In Home Care","29 Terenure Rd E, Terenure, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 497 6035",,"health, establishment",,http://www.inhomecare.ie/,53.311346,-6.276228,"Google Places",ChIJG2CV9QMMZ0gR9toTTDRN0mo,
"Slievemore Medical Acupuncture Clinic","Slievemore Clinic, Old Dublin Road Stillorgan, Co. Dublin, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 200 0530",,"health, establishment",,http://www.slievemore-clinic.com/department.php?page=108,53.292322,-6.201717,"Google Places",ChIJ5bETyB8JZ0gRn7LkjEgLY94,"dublin_allergy.csv
dublin_pilates.csv"
"Primacare / Oldcourt Medical and Dental Centre","9, Woodstown Village Shopping Centre, Knocklyon, Dublin 16, Ireland","Dublin 16","Co. Dublin",,IE,"(01) 463 0962",,"doctor, dentist, health, establishment",,http://www.primacare.ie/,53.283,-6.317812,"Google Places",ChIJZ9ODwCQLZ0gRyIGxXiGwhqA,"dublin_chiropodist.csv
dublin_reflexologist.csv"
"Exwell Medical","9 Collins Avenue, Dublin 9, Ireland","Dublin 9",Dublin,,IE,"(01) 700 6270",,"health, establishment",,http://www.exwellmedical.ie,53.385511,-6.254386,"Google Places",ChIJ8cKGawwOZ0gR-Z8H8Lp9VZY,dublin_physiotherapist.csv
"Sona Nutrition","3, Westgate Business Park, Ballymount Road Uppe, Ballymount, Dublin 24, Ireland","Dublin 24",Dublin,,IE,"(01) 451 5087",,"health, establishment","Monday: 8:30 am – 5:30 pm
Tuesday: 8:30 am – 5:30 pm
Wednesday: 8:30 am – 5:30 pm
Thursday: 8:30 am – 5:30 pm
Friday: 8:30 am – 3:00 pm
Saturday: Closed
Sunday: Closed",http://www.sona.ie/,53.309799,-6.35636,"Google Places",ChIJERqhbjfYQkgR3l4szEynQxE,
"NK Management","b2, 12 Calmount Ave, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"(01) 626 5346",,establishment,,http://www.nkmanagement.ie/,53.312306,-6.345752,"Google Places",ChIJKb7RY58MZ0gRs9K6kWHBcaM,dublin_personal_trainer.csv
"Primacare / Ballyowen Lane Medical Centre","Ballyowen Road, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 621 4224",,"health, doctor, establishment",,http://www.primacare.ie/,53.349104,-6.422975,"Google Places",ChIJ-wEiseJyZ0gRyRTFwuZBU1M,"dublin_chiropodist.csv
dublin_reflexologist.csv"
"BodyScene Personal Training & Neuromuscular Therapy","Stillorgan, Co. Dublin, Ireland",,Dublin,,IE,"(01) 254 2359",4.9,"health, establishment","Monday: 6:30 am – 8:30 pm
Tuesday: 6:30 am – 8:30 pm
Wednesday: 6:30 am – 8:30 pm
Thursday: 6:30 am – 8:30 pm
Friday: 6:30 am – 8:30 pm
Saturday: 6:30 am – 8:30 pm
Sunday: 6:30 am – 8:30 pm",http://www.bodyscene.ie/,53.278971,-6.195357,"Google Places",ChIJg9gqSUsGZ0gRLAGVxwzeifI,"dublin_personal_trainer.csv
dublin_physical_therapist.csv"
"Primacare / Griffeen Medical Centre","Griffeen Ave, Griffeen Neigbourhood Centre, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 610 5022",,"doctor, health, establishment","Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.primacare.ie/,53.340886,-6.432355,"Google Places",ChIJawl12QZzZ0gRF0EA1Vw1DoY,"dublin_chiropodist.csv
dublin_reflexologist.csv"
"Primacare / Citywest Medical and Dental Centre","Unit 5, Citywest Shopping Centre, Citywest Dr, Citywest, Co. Dublin, Ireland",Citywest,Dublin,,IE,"(01) 469 3630",,"dentist, physiotherapist, doctor, health, establishment","Monday: 9:00 am – 7:30 pm
Tuesday: 9:00 am – 7:30 pm
Wednesday: 9:00 am – 7:30 pm
Thursday: 9:00 am – 7:30 pm
Friday: 9:00 am – 7:30 pm
Saturday: 10:00 am – 12:00 pm
Sunday: Closed",http://www.primacare.ie/,53.28301,-6.422688,"Google Places",ChIJ4bL2AWB0Z0gRSPJcwGZXbGY,"dublin_chiropodist.csv
dublin_physical_therapist.csv
dublin_reflexologist.csv"
"Primacare / Tyrellstown Medical Centre,","Tyrellstown Medical Centre, Tyrellstown Town Centre, Tyrellstown, Dublin 15, Ireland","Tyrellstown, Dublin 15",,,IE,"(01) 885 6380",,"doctor, dentist, health, establishment",,http://www.primacare.ie/,53.41966,-6.384258,"Google Places",ChIJDfI3qMgSZ0gR_jgdsZzZJOs,"dublin_chiropodist.csv
dublin_reflexologist.csv"
"Primacare / Littlepace Dental Centre","Littlepace Shopping Centre, Clonee, Dublin 15, Ireland",,,,IE,"(01) 822 2577",,"dentist, health, establishment",,http://www.primacare.ie/,53.405413,-6.428246,"Google Places",ChIJdXtMFGltZ0gRxR8IY--Z7x8,"dublin_chiropodist.csv
dublin_reflexologist.csv"
"Anne Hughes Acupuncture","28 South William Street, Dublin, Ireland",,Dublin,,IE,"087 624 9555",,"health, establishment","Monday: Closed
Tuesday: 8:00 am – 3:00 pm
Wednesday: 8:00 am – 3:00 pm
Thursday: 8:00 am – 3:00 pm
Friday: Closed
Saturday: Closed
Sunday: Closed",http://www.well-being-dublin.com/,53.341578,-6.262996,"Google Places",ChIJ48AfhJwOZ0gR-LCWQzhIdCo,"dublin_acupuncturist.csv
dublin_herbalist.csv"
"System 10 Weight Loss","Terenure, Dublin, Ireland",Dublin,Dublin,,IE,"086 864 4595",,"health, establishment",,http://www.system10weightloss.com/,53.310416,-6.289893,"Google Places",ChIJ0WqCvooLZ0gR_JazVMd2WR0,
"System 10 Weight Loss","Castleknock, Dublin, Ireland",Dublin,Dublin,,IE,"086 259 8867",,establishment,,http://www.system10weightloss.com/,53.373652,-6.358419,"Google Places",ChIJzfIqu2oNZ0gRt-58p81iy8k,
"Motivation Weight Management Clinic","Apartment 2, , Archway House The Plaza, Malahide Rd, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 895 6308",,establishment,,http://motivation.ie/,53.456152,-6.220323,"Google Places",ChIJZ4xX1u8QZ0gRuLffS7QQTC8,
"System 10 Weight Loss","Swords, Ireland",Swords,,,IE,"087 795 0006",,establishment,,https://plus.google.com/102466998705298966520/about?hl=en,53.455747,-6.219741,"Google Places",ChIJLz1qK_AQZ0gRAcguWe5-mrs,
"National Training Centre","15-16 St Joseph's Parade, Dublin 7, Ireland","Dublin 7",Dublin,,IE,"(01) 882 7777",,establishment,"Monday: 9:30 am – 5:30 pm
Tuesday: 9:30 am – 5:30 pm
Wednesday: 9:30 am – 5:30 pm
Thursday: 9:30 am – 5:30 pm
Friday: 9:30 am – 5:00 pm
Saturday: Closed
Sunday: Closed",http://www.ntc.ie/,53.357316,-6.265947,"Google Places",ChIJPdNxR34OZ0gRejGk5eHtu8s,"dublin_dietician.csv
dublin_osteopath.csv
dublin_personal_trainer.csv
dublin_physical_therapist.csv
dublin_pilates.csv"
"Temple Bar Pharmacy","21 Essex St East, Dublin 2, Ireland","Dublin 2",,,IE,"(01) 670 9751",,"pharmacy, store, health, establishment","Monday: 9:30 am – 7:00 pm
Tuesday: 9:30 am – 7:00 pm
Wednesday: 9:30 am – 7:00 pm
Thursday: 9:30 am – 7:00 pm
Friday: 9:30 am – 8:00 pm
Saturday: 10:00 am – 8:00 pm
Sunday: 12:00 – 5:00 pm",http://www.templebarpharmacy.com/,53.345553,-6.264474,"Google Places",ChIJVfWIKoMOZ0gRFMi-m9lmjDQ,
"Modus Web Design","18 Exchange Street Upper, Dublin, Co. Leinster, Ireland",Dublin,Leinster,,IE,"(01) 831 0398",,establishment,"Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 6:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 6:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 11:00 am – 4:00 pm
Sunday: Closed",http://www.modus.ie/,53.344348,-6.268018,"Google Places",ChIJKTMOWJ0OZ0gR_wxDKE55oSI,dublin_dietician.csv
"Laptop and Computer Repair","Belarmine, Stepaside,Dublin 18, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"087 980 4977",,establishment,"Monday: 9:00 am – 5:00 pm
Tuesday: 9:00 am – 5:00 pm
Wednesday: 9:00 am – 5:00 pm
Thursday: 9:00 am – 5:00 pm
Friday: 9:00 am – 5:00 pm
Saturday: 10:30 am – 1:30 pm
Sunday: Closed",http://dlrepairpc.com/,53.258377,-6.218861,"Google Places",ChIJ_cjRIb8JZ0gRd2N7XibUuKM,
"Foran Chemicals","Unit 64, Unit 65, Ballyfermot Road, Dublin 10, Ireland","Dublin 10",Dublin,,IE,"(01) 626 8058",,"store, establishment","Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:30 pm
Saturday: Closed
Sunday: Closed",http://www.foranequine.com/,53.345481,-6.373591,"Google Places",ChIJ0ZPrz8AMZ0gRMG0G_fejxvg,
"Best for my Dog","58 Hamilton Hall, Dunboyne, Co. Meath, Ireland",Dunboyne,Meath,,IE,"(01) 825 3035",,"pet_store, store, establishment",,http://www.bestformydog.com/,53.415962,-6.470567,"Google Places",ChIJMU-uZrttZ0gRS3HoKyrj2eo,
