Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
Zenergy,"13 Fade Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 611 1100",4.1,"beauty_salon, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 12:00 am – 6:00 pm",http://www.zenergy.ie/,53.342118,-6.264259,"Google Places",ChIJCyytrZ0OZ0gR55YdDZYZFSU,dublin_dermatologist.csv
"Thai Well Centre","53 Ranelagh Village, Ranelagh, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 497 0888",,"health, establishment","Monday: 11:00 am – 8:00 pm
Tuesday: 11:00 am – 8:00 pm
Wednesday: 11:00 am – 8:00 pm
Thursday: 11:00 am – 8:00 pm
Friday: 11:00 am – 8:00 pm
Saturday: 11:00 am – 8:00 pm
Sunday: Closed",http://www.thaiwell.ie/,53.324619,-6.253709,"Google Places",ChIJpTKQXe0LZ0gRM8u921hx0rc,dublin_reflexologist.csv
"Harvest Moon Centre","24 Baggot Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 662 7556",,"health, establishment","Monday: 9:30 am – 9:00 pm
Tuesday: 9:30 am – 9:00 pm
Wednesday: 9:30 am – 9:00 pm
Thursday: 9:30 am – 9:00 pm
Friday: 9:30 am – 9:00 pm
Saturday: 11:00 am – 8:00 pm
Sunday: 11:00 am – 7:00 pm",http://www.harvestmoon.ie/,53.337669,-6.250849,"Google Places",ChIJdx5TnJcOZ0gR7FiAZEuFRfI,"dublin_aromatherapist.csv
dublin_pilates.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"Sports & Therapeutic Massage Therapist","54 Kimmage Road West, Crumlin, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"087 057 3242",,"physiotherapist, health, establishment",,http://www.d12sportsmassage.com/,53.315398,-6.311474,"Google Places",ChIJldsMSXgMZ0gRdNGgoIOu5Fw,dublin_physical_therapist.csv
"French Beauty Day Spa","Excise Walk, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 433 8915",,"beauty_salon, spa, health, establishment","Monday: Closed
Tuesday: 11:30 am – 6:30 pm
Wednesday: 11:30 am – 6:30 pm
Thursday: 11:30 am – 7:00 pm
Friday: 11:30 am – 7:00 pm
Saturday: 11:30 am – 5:00 pm
Sunday: Closed",http://www.frenchbeauty.ie/,53.348127,-6.243823,"Google Places",ChIJ-8w4kicMZ0gRa30jy5phb5U,
Kameleon,"3 Gardiner Pl, Dublin 1, Ireland","Dublin 1",,,IE,"(01) 873 5804",,"beauty_salon, hair_care, health, establishment","Monday: 10:00 am – 7:00 pm
Tuesday: 10:00 am – 7:00 pm
Wednesday: 10:00 am – 7:00 pm
Thursday: 10:00 am – 8:00 pm
Friday: 10:00 am – 7:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.kameleon.ie/,53.356063,-6.260779,"Google Places",ChIJ776Ke4cOZ0gRmImP3Tl_-mA,dublin_aromatherapist.csv
"Aspire Health Acupuncture & Massage","106 Roselawn Road, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 823 5660",,"spa, health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 11:00 am – 4:00 pm
Sunday: Closed",http://www.aspirehealth.ie/,53.383853,-6.381297,"Google Places",ChIJ6QgglVENZ0gRIO66v2AtoJc,"dublin_aromatherapist.csv
dublin_meditation.csv
dublin_reflexologist.csv"
"Functional Training Ireland - Physiotherapy Dublin","29 Fitzwilliam Street Upper, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 662 9231",,"physiotherapist, health, establishment","Monday: 7:00 am – 9:00 pm
Tuesday: 7:00 am – 9:00 pm
Wednesday: 7:00 am – 9:00 pm
Thursday: 7:00 am – 9:00 pm
Friday: 7:00 am – 9:00 pm
Saturday: 9:00 am – 4:00 pm
Sunday: 10:00 am – 4:00 pm",http://functionaltraining.ie/,53.33583,-6.249738,"Google Places",ChIJMXAzw5cOZ0gRehbYp7HHj4M,"dublin_personal_trainer.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Dublin Holistic Centre","28 South William St, Dublin 2, Ireland",,Dublin,,IE,"(01) 633 0063",,"health, establishment","Monday: 8:00 am – 10:00 pm
Tuesday: 8:00 am – 10:00 pm
Wednesday: 8:00 am – 10:00 pm
Thursday: 8:00 am – 10:00 pm
Friday: 8:00 am – 10:00 pm
Saturday: 8:00 am – 10:00 pm
Sunday: Closed",http://www.dublinholisticcentre.com/,53.341541,-6.263094,"Google Places",ChIJq5jig5wOZ0gRorA7PqnmV9c,"dublin_acupuncturist.csv
dublin_allergy.csv
dublin_aromatherapist.csv
dublin_meditation.csv
dublin_pilates.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"Malai Thai Massage","20 Baggot Street Upper, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 667 8446",,"health, establishment","Monday: 11:00 am – 9:00 pm
Tuesday: 11:00 am – 9:00 pm
Wednesday: 11:00 am – 9:00 pm
Thursday: 11:00 am – 9:00 pm
Friday: 11:00 am – 9:00 pm
Saturday: 11:00 am – 9:00 pm
Sunday: Closed",http://www.malaithaimassage.com/,53.333585,-6.243889,"Google Places",ChIJ3ZdVd74OZ0gRKiIWIQlrPjU,
"Heaven O' Connell St","55 O' Connell St, Dublin 1, Ireland","Dublin 1",,,IE,"(01) 874 8405",,"beauty_salon, spa, hair_care, health, establishment","Monday: 9:30 am – 7:00 pm
Tuesday: 9:30 am – 7:00 pm
Wednesday: 9:30 am – 8:00 pm
Thursday: 9:30 am – 8:00 pm
Friday: 9:30 am – 7:00 pm
Saturday: 9:30 am – 6:00 pm
Sunday: Closed",http://www.heavenfaceandbody.com/,53.349534,-6.260989,"Google Places",ChIJJ7YVHYQOZ0gRthDMoWQIx-4,
"Thai Massage Dublin","5 Kevin Street Lower, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"085 856 0264",4.5,"health, establishment","Monday: 10:00 am – 8:00 pm
Tuesday: 10:00 am – 8:00 pm
Wednesday: 10:00 am – 8:00 pm
Thursday: 10:00 am – 8:00 pm
Friday: 10:00 am – 8:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: 10:00 am – 6:00 pm",http://www.thaimassage.ie/,53.33753,-6.266413,"Google Places",ChIJ4SHnKZ4OZ0gRnFUWMyRX60Y,
"BaanPai Thai Massage","12 Anglesea St, Temple Bar, Dublin 2, Ireland",,,,IE,"(01) 679 9290",,"health, establishment","Monday: 10:00 am – 8:00 pm
Tuesday: 10:00 am – 8:00 pm
Wednesday: 10:00 am – 8:00 pm
Thursday: 10:00 am – 8:00 pm
Friday: 10:00 am – 8:00 pm
Saturday: 10:00 am – 8:00 pm
Sunday: 12:00 – 7:00 pm",http://www.baanpaithaimassage.ie/,53.345363,-6.261928,"Google Places",ChIJbyTyrJwOZ0gR4o149DwpgYg,dublin_reflexologist.csv
"Temple Bar Physiotherapy - The Physio Company","Meeting House Square, Temple Bar, Dublin 2, Ireland",,,,IE,"(01) 679 9685",4.7,"physiotherapist, doctor, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: 10:00 am – 4:00 pm",http://www.thephysiocompany.com/clinic/temple-bar/,53.344849,-6.265562,"Google Places",ChIJC939MZ0OZ0gRFqeYpCtJo10,"dublin_chiropodist.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
Affordablebeauty4u,"32 Grosvenor Lodge, Dublin, Ireland",Dublin,Dublin,,IE,"087 657 4234",,"beauty_salon, hair_care, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.affordablebeauty4u.ie/,53.324817,-6.270082,"Google Places",ChIJ4eT4ohwMZ0gRAhKdjhmEFXs,
Anahata,"11 St. Stephen's green, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 611 1108",,"spa, health, establishment","Monday: 11:00 am – 8:00 pm
Tuesday: 11:00 am – 8:00 pm
Wednesday: 11:00 am – 8:00 pm
Thursday: 11:00 am – 8:00 pm
Friday: 11:00 am – 8:00 pm
Saturday: 11:00 am – 6:00 pm
Sunday: Closed",http://www.anahata.ie/,53.342121,-6.257656,"Google Places",ChIJQWFlsJsOZ0gRrurKDSExRQE,"dublin_meditation.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"back2balance - physiotherapy, acupuncture and massage clinc","La Fitness, 31 Palmerston Gardens, Dartry, Dublin 6, Co. Dublin, Ireland","Dartry, Dublin 6",Dublin,,IE,"086 242 5567",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.back2balance.ie/,53.31364,-6.261154,"Google Places",ChIJZ5c1HQAMZ0gR37vzQG85NNs,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"Maple Physical Therapy Clinic","4a Seafield House, Seafield park, Booterstown, Co. Dublin, Ireland",Booterstown,Dublin,,IE,"(01) 544 1225",,"health, establishment","Monday: 1:00 – 8:00 pm
Tuesday: Closed
Wednesday: 1:00 – 8:00 pm
Thursday: Closed
Friday: 1:00 – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.mapleclinic.ie/,53.307756,-6.208713,"Google Places",ChIJfw0SNS8JZ0gR53jPY-80wfU,"dublin_physical_therapist.csv
dublin_pilates.csv"
"GMALE Barbers","73 Ranelagh Village, Ranelagh, Co. Dublin, Ireland",Ranelagh,Dublin,,IE,"(01) 496 9954",,"beauty_salon, hair_care, health, establishment","Monday: Closed
Tuesday: 10:00 am – 8:00 pm
Wednesday: 10:00 am – 8:00 pm
Thursday: 10:00 am – 8:00 pm
Friday: 10:00 am – 8:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: 12:00 – 5:00 pm",http://www.gmale.ie/,53.324151,-6.252474,"Google Places",ChIJaXIct6YOZ0gRYzsu6sRtGQ8,
"Tony Lawless","16 Brookwood Rise, Dublin 5, Ireland","Dublin 5",Dublin,,IE,"087 223 0052",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",http://www.complementary-therapists.com/irish-therapists/dublin/tony-lawless.htm,53.377791,-6.195111,"Google Places",ChIJzwhw9r4PZ0gRpBdra39XWUw,"dublin_allergy.csv
dublin_osteopath.csv
dublin_physical_therapist.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"Sawadee Thai Massage","74 Southhill, Leopardstown Road, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"087 653 6203",,"health, establishment",,http://www.sawadeethaimassage.com/,53.269378,-6.218849,"Google Places",ChIJORy656AJZ0gRwGl7uh8VPeU,
"Ranelagh Physiotherapy - The Physio Company","22 Sandford Road, Ranelagh, Co. Dublin, Ireland",Ranelagh,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/ranelagh/,53.322986,-6.248681,"Google Places",ChIJk2oXILAOZ0gR8xsXms0XSCo,"dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Pure Health","2-3 The Mall, Ongar, Dublin 15, Ireland",,,,IE,"(01) 440 4343",,"health, beauty_salon, establishment","Monday: 10:00 am – 9:00 pm
Tuesday: 10:00 am – 9:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 9:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: 9:30 am – 6:00 pm",http://www.purehealth.ie/,53.394971,-6.439222,"Google Places",ChIJf426jHttZ0gRwwqk2P-nZPs,"dublin_physical_therapist.csv
dublin_pilates.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"Yoga Dublin Studios - Ranelagh","28A Dartmouth Rd, Ranelagh, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 412 6813",,establishment,"Monday: 9:30 am – 9:00 pm
Tuesday: 9:30 am – 9:00 pm
Wednesday: 9:30 am – 9:00 pm
Thursday: 9:30 am – 9:00 pm
Friday: 9:30 am – 8:00 pm
Saturday: 9:30 am – 8:30 pm
Sunday: 9:30 am – 12:30 pm",http://www.yogadublin.com/,53.329485,-6.258276,"Google Places",ChIJ8z-UWqEOZ0gRrENEb6t9lxA,"dublin_pilates.csv
dublin_yoga.csv"
"Zest Therapies","The Bodywise Clinic, 25 Suffolk St, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"086 843 1284",,"health, establishment",,http://www.zesttherapies.com/,53.343576,-6.260378,"Google Places",ChIJ_06thpwOZ0gRMUCj13wfz_A,dublin_reflexologist.csv
"Dan Tien Acupuncture","31 Bride Street, Dublin, Ireland",Dublin,Dublin,,IE,"087 961 8344",,"health, establishment","Monday: 10:30 am – 7:00 pm
Tuesday: 10:30 am – 7:00 pm
Wednesday: 10:30 am – 7:00 pm
Thursday: 10:30 am – 7:00 pm
Friday: 10:30 am – 7:00 pm
Saturday: 2:00 – 5:00 pm
Sunday: Closed",http://dan-tien.ie/,53.341072,-6.270427,"Google Places",ChIJG4IIIycMZ0gRXL8_2scvvPY,"dublin_acupuncturist.csv
dublin_allergy.csv
dublin_physical_therapist.csv"
"Thai Yoi Therapy Centre","10 Ranelagh, Dublin, Ireland","Dublin City",Dublin,,IE,"086 391 4295",,"health, establishment","Monday: 10:00 am – 9:00 pm
Tuesday: 10:00 am – 9:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 9:00 pm
Saturday: 10:00 am – 9:00 pm
Sunday: Closed",http://www.thaiyoitherapy.ie/,53.32629,-6.255753,"Google Places",ChIJ_WbzN7MHZ0gRukZPIWZ4IM0,
"Chinese massage Dublin Oriental Full body Aromatic Warm Oil Silky Touch","113 Clonskeagh Rd, Dublin, Ireland",Dublin,Dublin,,IE,"087 773 1974",,"health, establishment",,http://www.chinesemassage-dublin.com/CONTACT-US.html/,53.314008,-6.238232,"Google Places",ChIJl0ByNUsJZ0gRyfbLRWE78hw,
"Mai Thai Massage","10 Abbey Street Upper, Dublin 1, Ireland","Dublin 1",Dublin,,IE,"086 191 1781",,"health, establishment","Monday: 10:00 am – 8:00 pm
Tuesday: 10:00 am – 8:00 pm
Wednesday: 10:00 am – 8:00 pm
Thursday: 10:00 am – 8:00 pm
Friday: 10:00 am – 8:00 pm
Saturday: 10:00 am – 8:00 pm
Sunday: 10:00 am – 8:00 pm",http://www.maithaimassage.ie/10-Upper-Abbey-Street.html,53.347368,-6.26705,"Google Places",ChIJB7HRjIIOZ0gRhITFe_XJZ0E,"dublin_aromatherapist.csv
dublin_reflexologist.csv"
"Body Elements - Physiofit Clinic","Suite 2, Cubes 3, Beacon South Quarter, Sandyford, Co. Dublin, Ireland",Sandyford,Dublin,,IE,"(01) 293 2969",,"health, establishment","Monday: Closed
Tuesday: 10:00 am – 8:00 pm
Wednesday: 12:00 – 8:00 pm
Thursday: 12:00 – 8:00 pm
Friday: 12:00 – 5:00 pm
Saturday: 10:00 am – 4:00 pm
Sunday: Closed",http://www.bodyelements.ie/,53.276582,-6.217446,"Google Places",ChIJdRFtWAkJZ0gRO6U0nKuQg8s,"dublin_physiotherapist.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"Baggot Street Physiotherapy - The Physio Company","112C Baggot Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/baggot-st/,53.336462,-6.248779,"Google Places",ChIJYRuLtpcOZ0gRR9dqTXjY3ls,"dublin_chiropodist.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"ruoy thai massage","203 Rathmines Road Lower, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"(01) 535 0504",,"health, establishment","Monday: 11:00 am – 8:00 pm
Tuesday: 11:00 am – 8:00 pm
Wednesday: 11:00 am – 8:00 pm
Thursday: 11:00 am – 8:00 pm
Friday: 11:00 am – 8:00 pm
Saturday: 11:00 am – 8:00 pm
Sunday: 11:00 am – 8:00 pm",http://www.ruoythaimassage.ie/,53.322511,-6.26578,"Google Places",ChIJFR-n3AIMZ0gRyYPbRPUC3pk,dublin_reflexologist.csv
"Physiofit Woman","Suite 2, Cubes 3, Beacon South Quarter, Sandyford, Dublin 18, Ireland","Dublin 18",,,IE,"(01) 293 2969",,"physiotherapist, health, establishment","Monday: Closed
Tuesday: 12:00 – 8:00 pm
Wednesday: 12:00 – 8:00 pm
Thursday: 12:00 – 8:00 pm
Friday: 12:00 – 8:00 pm
Saturday: 10:00 am – 4:00 pm
Sunday: Closed",http://www.physiofitwoman.ie/,53.2768,-6.217037,"Google Places",ChIJjVbBUAkJZ0gRXXkI1NObNmw,"dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
Massage,"12 Woodstown Court, Dublin, Ireland",Dublin,Dublin,,IE,"087 624 0911",,"health, establishment",,https://plus.google.com/109340614280602143433/about?hl=en,53.275318,-6.329439,"Google Places",ChIJGQaBIBoLZ0gRSzmiai8DBxc,
"Massage Courses Dublin Ireland - Raynor Bodywork & Massage School","Purehealth, 9a Main Street, Ongar Dublin 15, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 443 3643",,"health, establishment",,http://brandonraynor.co.uk/massage-courses-dublin,53.301762,-6.178015,"Google Places",ChIJlecH7PENZ0gRGktkpBcTUiM,
"Raheny Physiotherapy - The Physio Company","Raheny Shopping Centre, Howth Rd, Raheny, Co. Dublin, Ireland",Raheny,Dublin,,IE,"(01) 679 9685",,"physiotherapist, health, establishment","Monday: 8:00 am – 8:00 pm
Tuesday: 8:00 am – 8:00 pm
Wednesday: 8:00 am – 8:00 pm
Thursday: 8:00 am – 8:00 pm
Friday: 8:00 am – 8:00 pm
Saturday: Closed
Sunday: Closed",http://www.thephysiocompany.com/clinic/raheny/,53.380102,-6.177846,"Google Places",ChIJx8-AgpIPZ0gRaU0SFqG_uf0,"dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv"
"Temple Bar Massage Centre","2 Crown Alley, Dublin, Ireland",Dublin,Dublin,,IE,"087 653 1734",,"health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 8:00 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 8:00 pm
Friday: 9:00 am – 8:00 pm
Saturday: 9:00 am – 8:00 pm
Sunday: Closed",https://plus.google.com/100940058040255411379/about?hl=en,53.345183,-6.262698,"Google Places",ChIJS2UrtJwOZ0gRIDVXoR2ICHg,
"Orchid Thai Massage","Lower Abbey Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"086 230 6386",,"health, establishment","Monday: 11:00 am – 9:00 pm
Tuesday: 11:00 am – 9:00 pm
Wednesday: 11:00 am – 9:00 pm
Thursday: 11:00 am – 8:00 pm
Friday: 11:00 am – 8:00 pm
Saturday: 11:00 am – 8:00 pm
Sunday: Closed",http://www.orchidthaimassagedublin.com/,53.348692,-6.256832,"Google Places",ChIJe6mtpYQOZ0gRaimc69RohPo,
"Dene Hickey Therapist","50 George's Street Upper, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"087 133 2405",,"physiotherapist, health, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 1:30 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 1:30 pm
Friday: 9:00 am – 8:00 pm
Saturday: 10:00 am – 5:00 pm
Sunday: Closed",http://www.denehickey.com/,53.28999,-6.131072,"Google Places",ChIJT16m3yQGZ0gRW9nlSkDNyxE,"dublin_physical_therapist.csv
dublin_physiotherapist.csv"
"The elbowroom","32 Brunswick Street North, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 677 9859",4.7,"gym, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: 9:00 am – 9:00 pm",http://www.the-elbowroom.com/,53.35073,-6.280343,"Google Places",ChIJ2UddzS0MZ0gRQSbYw4AhGLU,"dublin_meditation.csv
dublin_physiotherapist.csv
dublin_pilates.csv
dublin_yoga.csv"
"Essentials Holistic Centre","New Street Shopping Mall, New St, Malahide, Co. Dublin, Ireland",Malahide,Dublin,,IE,"085 730 6332",,"health, establishment","Monday: 10:00 am – 10:00 pm
Tuesday: 10:00 am – 10:00 pm
Wednesday: 10:00 am – 10:00 pm
Thursday: 10:00 am – 10:00 pm
Friday: 10:00 am – 10:00 pm
Saturday: 10:00 am – 10:00 pm
Sunday: 10:00 am – 10:00 pm",http://www.essentialsholistic.com/,53.451684,-6.154163,"Google Places",ChIJ-w0k8WAaZ0gRI1o1mURB99M,"dublin_aromatherapist.csv
dublin_reflexologist.csv"
