Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Relax and Revive Massage Therapy Centre","67 Camden Street Lower, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"086 199 9917",,"health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: Closed",https://plus.google.com/104406295856788742624/about?hl=en,53.334688,-6.265492,"Google Places",ChIJKV2u_p8OZ0gRS_uo0wRt-kw,"dublin_masseur.csv
dublin_reflexologist.csv"
"ATLANTIC AEROMATICS | Aromatherapy oils | Message Oils | Dublin","9 Ardee Court, Bray, County: Wicklow, Bray, Co. Wicklow, Ireland",Bray,Wicklow,,IE,"(01) 286 5399",,establishment,,http://www.atlanticaromatics.com/,53.205357,-6.116526,"Google Places",ChIJI0FiTnGoZ0gR7bioNKmzKbc,
"Aromatherapy Massage Dublin","45 Westland Row, Dublin, Ireland","Dublin City",Dublin,,IE,"087 212 9034",,"beauty_salon, spa, health, establishment","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: Closed
Sunday: Closed",https://plus.google.com/113611285275569579321/about?hl=en,53.342827,-6.25007,"Google Places",ChIJY09hApEOZ0gRtOEWIAjrr-w,
"Aromatherapy Health Care","59 Tymon Cresent, Old Bawn, Tallaght, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 400 0051",,establishment,,https://plus.google.com/105395687094333066815/about?hl=en,53.278198,-6.36676,"Google Places",ChIJyRHZ3Mx0Z0gRa6ScDN09cFU,
"Airoma Professional Aromatherapy","Donabate, Dublin, Ireland",Dublin,Dublin,,IE,"086 107 0259",,"health, establishment",,https://plus.google.com/105941153625864725876/about?hl=en,53.485336,-6.150448,"Google Places",ChIJy4o_WYcaZ0gRtk6fK12ZFhw,
"Obus Aromatherapy & Reiki Training Centre","53 Beech Grove, Lucan, Co. Dublin, Ireland",Lucan,Dublin,,IE,"(01) 628 2121",,establishment,,https://plus.google.com/100090453368884700463/about?hl=en,53.353836,-6.434175,"Google Places",ChIJxeZ9FflyZ0gR9JLjt47Q2do,
"Shiatsu & Aromatherapy Clinic","Vevay Rd, Bray, Co. Wicklow, Ireland",Bray,Wicklow,,IE,"086 603 4481",,establishment,,https://plus.google.com/114912599263227798598/about?hl=en,53.193475,-6.106323,"Google Places",ChIJIfTF3WKoZ0gR8eBlhWl_BB8,
"Holistic Therapies Dublin","15 Wicklow Street, Dublin, Ireland",Dublin,Dublin,,IE,"086 077 3918",,"health, establishment","Monday: 11:00 am – 8:00 pm
Tuesday: 11:00 am – 8:00 pm
Wednesday: 10:00 am – 12:00 pm
Thursday: 6:00 – 9:00 pm
Friday: 11:00 am – 4:00 pm
Saturday: 11:00 am – 5:00 pm
Sunday: Closed",http://holisto.com/,53.343065,-6.261136,"Google Places",ChIJEyNfgZwOZ0gRyyuwdex6xJk,"dublin_masseur.csv
dublin_reflexologist.csv"
"Christina Anderson - At Home Massage Dublin (Female Clients Only)","1 Sandyford Road, Dublin 16, Ireland","Dublin 16",Dublin,,IE,"085 779 4713",,"health, establishment","Monday: 8:00 – 10:00 pm
Tuesday: 8:00 – 10:00 pm
Wednesday: 8:00 – 10:00 pm
Thursday: 8:00 – 10:00 pm
Friday: 8:00 – 10:00 pm
Saturday: 9:00 am – 10:00 pm
Sunday: 9:00 am – 10:00 pm",http://about.me/christina.anderson,53.325476,-6.22712,"Google Places",ChIJ3bRXyMYOZ0gRJwLnEaKxP2c,"dublin_masseur.csv
dublin_reflexologist.csv"
"Stauntons Holistic Healthcare","Marian Rd, Rathfarnham, Co. Dublin, Ireland",,Dublin,,IE,"085 151 0929",,"health, establishment","Monday: 7:30 am – 8:00 pm
Tuesday: 7:30 am – 8:00 pm
Wednesday: 7:30 am – 8:00 pm
Thursday: 7:30 am – 8:00 pm
Friday: 7:30 am – 8:00 pm
Saturday: 10:00 am – 2:00 pm
Sunday: Closed",http://stauntonsholistic.ie/,53.293105,-6.297558,"Google Places",ChIJZRqraJcLZ0gRDK2HF8X4t8w,dublin_reflexologist.csv
Amatouch,"46 Walkinstown Avenue, Dublin 12, Ireland","Dublin City",Dublin,,IE,"087 252 9456",,"health, establishment",,http://www.amatouch.com/,53.319988,-6.337662,"Google Places",ChIJPxfZnZAMZ0gRHJGEEnl2s-I,"dublin_masseur.csv
dublin_reflexologist.csv"
"VIVASAN Natural Health and Beauty","61 Monastery Gate Avenue, D22 Dublin, Co. Dublin, Ireland","D22 Dublin",Dublin,,IE,"087 774 4504",,"grocery_or_supermarket, food, store, health, establishment",,http://www.vivasanwebshop.com/,53.32035,-6.374956,"Google Places",ChIJ31V-1bIMZ0gRBbJg3dnRXd0,dublin_allergy.csv
"Magdalena's Beauty Room","6 Leinster Place, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"087 254 1207",,establishment,"Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 9:00 pm
Sunday: Closed",https://sites.google.com/site/magdalenasbeautyroom/,53.322327,-6.278344,"Google Places",ChIJcSfJ5Q8MZ0gRRrQcZ-qyCtM,
"The Westbury Hotel","Grafton Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 679 1122",4.2,"lodging, establishment",,http://www.doylecollection.com/hotels/the-westbury-hotel,53.341524,-6.261439,"Google Places",ChIJbTYQbZwOZ0gRgEfm89OUVWA,
"Aberdeen Lodge","53-55 Park Ave, Ballsbridge, Dublin 4, Ireland","Ballsbridge, Dublin 4",,,IE,"(01) 283 8155",,"lodging, establishment","Monday: 7:00 am – 11:30 pm
Tuesday: 7:00 am – 11:30 pm
Wednesday: 7:00 am – 11:30 pm
Thursday: 7:00 am – 11:30 pm
Friday: 7:00 am – 11:30 pm
Saturday: 7:00 am – 11:30 pm
Sunday: 7:00 am – 11:30 pm",http://www.aberdeen-lodge.com/,53.325033,-6.212916,"Google Places",ChIJi6kOGdcOZ0gR3Zk9EWQc6HQ,
"Melt Natural Healing Centre","2 Temple Lane South, Dublin 2, Ireland","Dublin 2","Co. Dublin",,IE,"(01) 679 8786",,"beauty_salon, health, establishment","Monday: 9:30 am – 9:00 pm
Tuesday: 9:30 am – 9:00 pm
Wednesday: 9:30 am – 9:00 pm
Thursday: 9:30 am – 9:00 pm
Friday: 9:30 am – 9:00 pm
Saturday: 10:00 am – 7:00 pm
Sunday: 10:00 am – 7:00 pm",http://www.meltonline.com/,53.34453,-6.264382,"Google Places",ChIJrS-91JwOZ0gRtm7P7ZgrLCM,"dublin_acupuncturist.csv
dublin_herbalist.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"Flair Hair & Beauty Supplies","29 Old Kilmainham, Kilmainham, Dublin 8, Ireland","Dublin 8",Dublin,,IE,"(01) 671 3239",,"store, establishment","Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 8:00 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 4:00 pm
Saturday: Closed
Sunday: 12:00 am – 4:00 pm",http://www.flair.ie/,53.340926,-6.303878,"Google Places",ChIJOcbUy0UMZ0gR74OXZA89rJo,
"Green Art Florist Dublin","20 Aungier Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 478 9499",4.8,"florist, home_goods_store, store, establishment","Monday: 10:00 am – 6:00 pm
Tuesday: 10:00 am – 6:00 pm
Wednesday: 10:00 am – 6:00 pm
Thursday: 10:00 am – 6:00 pm
Friday: 10:00 am – 6:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: Closed",http://www.greenart.ie/,53.340086,-6.265603,"Google Places",ChIJv84l4Z0OZ0gRYYxYksm6ORQ,
"Flair Hair & Beauty Supplies","North City Business Park, North Road, Dublin 11, Ireland","Dublin 11",Dublin,,IE,"(01) 864 1086",,"store, establishment","Monday: 9:00 am – 8:00 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 4:00 pm
Saturday: Closed
Sunday: 12:00 – 4:00 pm",http://www.flair.ie/,53.398133,-6.320346,"Google Places",ChIJjdptuXcSZ0gR5J7sRaaH2g4,
"The Health Store","Dundrum Town Centre, Dublin 16, Ireland","Dublin 16",Dublin,,IE,"(01) 205 1420",,"grocery_or_supermarket, food, store, health, establishment","Monday: 9:00 am – 7:00 pm
Tuesday: 9:00 am – 7:00 pm
Wednesday: 9:00 am – 7:00 pm
Thursday: 9:00 am – 7:00 pm
Friday: 9:00 am – 7:00 pm
Saturday: 10:00 am – 7:00 pm
Sunday: 10:00 am – 7:00 pm",http://www.thehealthstore.ie/,53.286682,-6.240914,"Google Places",ChIJ8-VdIWcJZ0gRqkIUU1i5cjk,
"The Health Store","Frascati Shopping Centre, Frascati Road, Blackrock, Co. Dublin, Ireland",Blackrock,Dublin,,IE,"(01) 278 8855",,"grocery_or_supermarket, food, store, health, establishment",,http://www.thehealthstore.ie/,53.300876,-6.182021,"Google Places",ChIJw_qKusYIZ0gRiO-HaxQ3kMM,
"The Health Store","Stillorgan Village, Unit 40, Lower Kilmacud Road, Stillorgan, Co. Dublin, Ireland",Stillorgan,Dublin,,IE,"(01) 210 8608",,"grocery_or_supermarket, food, store, health, establishment",,http://www.thehealthstore.ie/,53.289458,-6.200698,"Google Places",ChIJW3ehDh4JZ0gRwKjh4Yk-MEA,
"The Health Store","Unit 102, Blanchardstown Shopping Centre, Blanchardstown, Dublin 15, Ireland","Blanchardstown, Dublin 15",,,IE,"(01) 822 2036",,"grocery_or_supermarket, food, store, health, establishment",,http://www.thehealthstore.ie/,53.39371,-6.390088,"Google Places",ChIJjec37lANZ0gR3Z0pXkw2Uvg,dublin_herbalist.csv
"The Health Store","Liffey Valley Shopping Centre, Fonthill Rd, Clondalkin, Dublin 22, Ireland","Dublin 22",Dublin,,IE,"(01) 675 4450",,"grocery_or_supermarket, food, store, health, establishment",,http://www.thehealthstore.ie/,53.352544,-6.391502,"Google Places",ChIJ61I9LNpyZ0gR_dHgyJOMyE4,
"The Health Store","Level 1, The Square Town Centre, Tallaght, Dublin 24, Co. Dublin, Ireland","Tallaght, Dublin 24",Dublin,,IE,"(01) 452 1181",,"grocery_or_supermarket, food, store, health, establishment",,http://www.thehealthstore.ie/,53.286747,-6.37206,"Google Places",ChIJpcQqn7V0Z0gR3iYsvauPRxM,
"The Health Store Swords","Unit G 36, Pavillions Shopping Centre, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"(01) 840 4438",,"food, store, health, establishment",,http://www.thehealthstore.ie/,53.454154,-6.219506,"Google Places",ChIJ44WrTfAQZ0gRaNhu0X1LNXM,
"The Health Store","The Boulevard Centre, Quinsborough Rd, Bray, Co. Wicklow, Ireland",Bray,Wicklow,,IE,"(01) 286 1793",,"grocery_or_supermarket, food, store, health, establishment",,http://www.thehealthstore.ie/,53.205057,-6.106119,"Google Places",ChIJEWc8tW-oZ0gRpHiEf4A_SUg,
"Lily Hypnotherapist","Kilmainham, Dublin, Ireland",Dublin,Dublin,,IE,"086 124 5681",,"health, establishment",,http://www.lilyhypnotherapy.com/,53.349805,-6.26031,"Google Places",ChIJu_moskYMZ0gRf6N4xMiYMyw,
"Greenlea Pharmacy","116 Greenlea Road, Terenure, Dublin 6W, Co. Dublin, Ireland","Dublin 6W",Dublin,,IE,"(01) 490 9273",,"pharmacy, store, health, establishment",,http://greenleapharmacy.goldenpages.ie/,53.307327,-6.300299,"Google Places",ChIJlbY1kogLZ0gRy1nmxvDz-zY,
"Space.NK.apothecary / Harvey Nichols","Dundrum Town Centre, Sandyford Road, Dublin 16, Ireland","Dublin 16",,,IE,"(01) 291 0421",,establishment,"Monday: 10:00 am – 7:00 pm
Tuesday: 10:00 am – 7:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 9:00 pm
Saturday: 10:00 am – 7:00 pm
Sunday: 10:00 am – 7:00 pm",http://www.spacenk.com/,53.286024,-6.241672,"Google Places",ChIJ7cE37mUJZ0gRruMF7S-AWsY,
"Essentials Holistic Centre","New Street Shopping Mall, New St, Malahide, Co. Dublin, Ireland",Malahide,Dublin,,IE,"085 730 6332",,"health, establishment","Monday: 10:00 am – 10:00 pm
Tuesday: 10:00 am – 10:00 pm
Wednesday: 10:00 am – 10:00 pm
Thursday: 10:00 am – 10:00 pm
Friday: 10:00 am – 10:00 pm
Saturday: 10:00 am – 10:00 pm
Sunday: 10:00 am – 10:00 pm",http://www.essentialsholistic.com/,53.451684,-6.154163,"Google Places",ChIJ-w0k8WAaZ0gRI1o1mURB99M,"dublin_masseur.csv
dublin_reflexologist.csv"
"Fitzpatrick Castle Hotel","Killiney Hill Road, Killiney, Co. Dublin, Ireland",Killiney,Dublin,,IE,"(01) 230 5400",4.2,"bar, restaurant, lodging, food, establishment",,http://www.fitzpatrickcastle.com/,53.269459,-6.113352,"Google Places",ChIJtZT6S-oHZ0gRVdkGwJwuYCE,"dublin_masseur.csv
dublin_reflexologist.csv"
"The Clarence Hotel","6-8 Wellington Quay, Dublin 2, Ireland","Dublin 2",,,IE,"(01) 407 0800",3.7,"lodging, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",http://www.theclarence.ie/,53.345261,-6.266783,"Google Places",ChIJo8oetYIOZ0gRwYWzeaWxMxI,"dublin_masseur.csv
dublin_personal_trainer.csv"
"Dublin Holistic Centre","28 South William St, Dublin 2, Ireland",,Dublin,,IE,"(01) 633 0063",,"health, establishment","Monday: 8:00 am – 10:00 pm
Tuesday: 8:00 am – 10:00 pm
Wednesday: 8:00 am – 10:00 pm
Thursday: 8:00 am – 10:00 pm
Friday: 8:00 am – 10:00 pm
Saturday: 8:00 am – 10:00 pm
Sunday: Closed",http://www.dublinholisticcentre.com/,53.341541,-6.263094,"Google Places",ChIJq5jig5wOZ0gRorA7PqnmV9c,"dublin_acupuncturist.csv
dublin_allergy.csv
dublin_masseur.csv
dublin_meditation.csv
dublin_pilates.csv
dublin_reflexologist.csv
dublin_yoga.csv"
"Rathdown Physiotherapy Ltd","26 Templeogue Road, Dublin, Ireland","Dublin City",Dublin,,IE,"(01) 492 4426",,"physiotherapist, health, establishment",,http://www.whatclinic.com/physiotherapy/ireland/county-dublin/dublin/terenure,53.308659,-6.286075,"Google Places",ChIJ9aH2KyM1RUgR8_wEz2YhF48,"dublin_acupuncturist.csv
dublin_physical_therapist.csv
dublin_physiotherapist.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"The Morgan","10-12 Fleet Street, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 643 7000",4,"bar, lodging, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",http://www.themorgan.com/,53.345737,-6.261078,"Google Places",ChIJISjK0PEMZ0gRLn5bYGkhZdc,"dublin_masseur.csv
dublin_personal_trainer.csv"
"Camden Court Hotel","Lower Camden Street, Dublin 2, Ireland","Dublin 2",,,IE,"(01) 475 9666",4,"gym, lodging, health, establishment","Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",http://www.camdencourthotel.com/,53.333557,-6.264674,"Google Places",ChIJkZPPDaAOZ0gRpnfbgd9-bws,dublin_masseur.csv
"The Schoolhouse Hotel","2-8 Northumberland Road, Ballsbridge, Dublin 4, Ireland","Dublin 4","Co. Dublin",,IE,"(01) 667 5014",3.9,"lodging, establishment",,http://www.schoolhousehotel.com/,53.337415,-6.239491,"Google Places",ChIJh2PvPZUOZ0gRDvuWhYXEceU,"dublin_masseur.csv
dublin_reflexologist.csv"
"Wellbeing Ireland","First Floor,, 2C Main Street,, Blackrock, Dublin,, Co. Dublin, Ireland","Blackrock, Dublin,",Dublin,,IE,"(01) 288 5118",,"health, establishment","Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 5:30 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:30 pm
Saturday: Closed
Sunday: Closed",http://www.wellbeing.ie/,53.302434,-6.178017,"Google Places",ChIJAVR84MYIZ0gR-1NrtWgefmE,"dublin_allergy.csv
dublin_chiropractor.csv
dublin_colonic_hydrotherapy.csv
dublin_herbalist.csv
dublin_hydrotherapy.csv
dublin_meditation.csv
dublin_pilates.csv
dublin_reflexologist.csv"
"Aspire Health Acupuncture & Massage","106 Roselawn Road, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 823 5660",,"spa, health, establishment","Monday: 9:00 am – 6:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 6:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 6:00 pm
Saturday: 11:00 am – 4:00 pm
Sunday: Closed",http://www.aspirehealth.ie/,53.383853,-6.381297,"Google Places",ChIJ6QgglVENZ0gRIO66v2AtoJc,"dublin_masseur.csv
dublin_meditation.csv
dublin_reflexologist.csv"
"Saffron & Sapphire","158 Shelbourne Rd, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"086 402 2597",,"store, establishment","Monday: Closed
Tuesday: Closed
Wednesday: Closed
Thursday: Closed
Friday: 10:00 am – 5:30 pm
Saturday: 10:00 am – 5:30 pm
Sunday: 10:00 am – 5:30 pm",http://www.saffronandsapphire.com/,53.331291,-6.231822,"Google Places",ChIJz8guz8YOZ0gR_CiHETNBqf8,dublin_meditation.csv
"Saffron & Sapphire","8 Patrick Street, Dun Laoghaire, Co. Dublin, Ireland","Dun Laoghaire",Dublin,,IE,"086 402 2597",,"place_of_worship, store, restaurant, food, health, establishment","Monday: 10:00 am – 6:00 pm
Tuesday: 10:00 am – 6:00 pm
Wednesday: 10:00 am – 6:00 pm
Thursday: 10:00 am – 6:00 pm
Friday: 10:00 am – 6:00 pm
Saturday: 10:00 am – 6:00 pm
Sunday: 1:00 – 5:00 pm",http://www.saffronandsapphire.com/,53.292023,-6.136845,"Google Places",ChIJd_l-oyYGZ0gR6SZBrs7Nc84,"dublin_meditation.csv
dublin_yoga.csv"
"Willows Clinic","38 Oakwood Ave, Glasnevin, Dublin 11, Ireland","Dublin 11",Dublin,,IE,"(01) 485 1100",5,"beauty_salon, physiotherapist, hair_care, health, establishment","Monday: 9:00 am – 9:00 pm
Tuesday: 9:00 am – 9:00 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 9:00 pm
Saturday: 9:00 am – 6:00 pm
Sunday: Closed",http://www.willowsclinic.com/,53.39456,-6.287535,"Google Places",ChIJIUCIMPkNZ0gRrERBMwgYUVg,"dublin_colonic_hydrotherapy.csv
dublin_masseur.csv
dublin_physical_therapist.csv
dublin_reflexologist.csv"
"Llorrac Marketing & Design Ltd","27 Forest Park Kingswood Dublin 24, Ireland",,,,IE,"(01) 403 1928",,establishment,,http://www.irishweddingsonline.com/,53.307209,-6.363022,"Google Places",ChIJr-GwIVYLZ0gRzlErotfpShQ,"dublin_chiropractor.csv
dublin_dietician.csv
dublin_herbalist.csv
dublin_meditation.csv
dublin_osteopath.csv
dublin_reflexologist.csv"
"Salon Savers","Unit 8 Canal Walk, Park West Industrial Estate, Dublin 12, Ireland","Dublin 12",,,IE,"(01) 620 5493",,establishment,"Monday: 9:00 am – 5:30 pm
Tuesday: 9:00 am – 5:30 pm
Wednesday: 9:00 am – 9:00 pm
Thursday: 9:00 am – 5:30 pm
Friday: 9:00 am – 5:30 pm
Saturday: Closed
Sunday: 12:00 – 4:00 pm",http://www.savers.ie/,53.33127,-6.36074,"Google Places",ChIJSVUSpccMZ0gRLqPTKxu9xDc,
"Groomed by Olivier Dog Grooming","Pets Kingdom, Unit 4, Block A, Tyrrelstown Plaza, Tyrrelstown, Co. Dublin, Ireland",Tyrrelstown,Dublin,,IE,"087 671 7126",,"pet_store, store, establishment","Monday: 9:00 am – 6:30 pm
Tuesday: 9:00 am – 6:30 pm
Wednesday: 9:00 am – 6:30 pm
Thursday: 9:00 am – 9:00 pm
Friday: 9:00 am – 6:30 pm
Saturday: 9:00 am – 4:00 pm
Sunday: Closed",http://www.groomedbyolivier.ie/,53.419945,-6.38432,"Google Places",ChIJ_TdynJcSZ0gRN01Y2Sp8n7Y,
"Embody College& Wellness Centre","Chamber Building North Street Swords Co Dublin, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"086 806 7701",,establishment,"Monday: 9:00 am – 9:30 pm
Tuesday: 9:00 am – 9:30 pm
Wednesday: 9:00 am – 9:30 pm
Thursday: 9:00 am – 9:30 pm
Friday: 9:00 am – 9:30 pm
Saturday: 9:00 am – 9:30 pm
Sunday: 9:00 am – 9:30 pm",http://www.embody.ie/,53.460619,-6.218626,"Google Places",ChIJIfZyue4QZ0gR6_EELaTQKkA,dublin_reflexologist.csv
"Down To Earth","73 South Great George's Street, Dublin 2, Ireland",,,,IE,"(01) 671 9702",,"store, establishment",,http://www.downtoearth.ie/,53.34297,-6.26451,"Google Places",ChIJN63rA50OZ0gR6fMvvemuw9w,
