Name,"Full Address",City,County/State,Postcode,Country,"Telephone Number",Rating,Keywords,"Opening hours",URL,Latitude,Longitude,"Data Source","Data Source Identifer","Duplicated In"
"Ultimate Fit Crew - Group and Personal Training","Cardiff Lane, Sir John Rogersons Quay, Dublin, Ireland",Dublin,Dublin,,IE,"085 136 7904",,establishment,,http://www.ultimatefitcrew.com/,53.345336,-6.240743,"Google Places",ChIJOTesrZIOZ0gR1NEeJ499RE8,
"Transform You","Apt 30 dunlin house, redcourt oaks, seafield rd east, Clontarf, Dublin 3, Ireland","Dublin 3",Dublin,,IE,"086 311 6008",,"gym, health, establishment","Monday: 7:00 am – 10:00 pm
Tuesday: 7:00 am – 3:00 pm
Wednesday: 6:00 – 9:00 am, 2:00 – 10:00 pm
Thursday: 2:00 – 5:00 pm
Friday: 6:00 am – 2:30 pm
Saturday: 4:30 – 9:30 pm
Sunday: 9:00 am – 9:00 pm",http://www.transformyou.ie/,53.363041,-6.181483,"Google Places",ChIJ84j216EPZ0gRNKPXldo0bnY,
"Fitnecise Studio","11 Braemor Rd, Dublin 14, Ireland","Dublin 14",Dublin,,IE,"(01) 298 9713",,"health, establishment",,http://www.fitnecise.ie/,53.295913,-6.26005,"Google Places",ChIJy3mAm-ELZ0gRYQ9f_qB8Uug,"dublin_pilates.csv
dublin_yoga.csv"
"Personal Fitness Trainer - Fitnecise","Unit F1, Nutgrove Office Park, Rafthfarnham - Dublin 14, Co. Dublin, Ireland","Rafthfarnham - Dublin 14",Dublin,,IE,"(01) 298 9713",,"health, establishment",,http://www.personaltrainerdublin.ie/,53.292053,-6.260747,"Google Places",ChIJhWiOkOALZ0gRXAmo0aDH_t4,dublin_pilates.csv
"Personal Trainer in South Dublin - Martin Luschin","Unit F1, Nutgrove Office Park, Dublin 14 Rathfarnham, Co. Dublin, Ireland","Dublin 14 Rathfarnham",Dublin,,IE,"086 173 6720",,establishment,,http://www.martinluschin.com/,53.292167,-6.260769,"Google Places",ChIJQWACkeALZ0gRbyBr7DiwUnA,dublin_pilates.csv
"Mint Fitness","Blackrock, Co. Dublin, Ireland",,Dublin,,IE,,,"health, establishment",,http://www.mintfitness.ie/,53.24527,-6.257238,"Google Places",ChIJbyKxYj0JZ0gRGVFCQOBot9A,dublin_physical_therapist.csv
"The Secret - Pilates and Personal Training","3Qubed, Quarry Road, Rathmichael, Co. Dublin, Ireland",Rathmichael,Dublin,,IE,"087 791 7627",,establishment,,http://www.thesecretpilates.com/,53.223815,-6.141915,"Google Places",ChIJ88AthfqnZ0gRZckaD9XdzyY,dublin_pilates.csv
"Fitness Classes Dublin .ie","18 Mount Eagle Grove, Leopardstown Heights, Dublin 18, Ireland","Dublin 18",Dublin,,IE,"086 173 6720",,"gym, health, establishment","Monday: 7:00 am – 9:30 pm
Tuesday: 7:00 am – 9:30 pm
Wednesday: 7:00 am – 9:30 pm
Thursday: 7:00 am – 9:30 pm
Friday: 7:00 am – 7:00 pm
Saturday: 8:00 am – 5:00 pm
Sunday: Closed",http://www.fitnessclassesdublin.ie/,53.267328,-6.213664,"Google Places",ChIJDXthmaYJZ0gRxUgco8UnZZ4,"dublin_pilates.csv
dublin_yoga.csv"
"énergie fitness Rathfarnham","Nutgrove Retail Park, Nutgrove Avenue, Rathfarnham, Dublin 14, Ireland","Rathfarnham, Dublin 14",,,IE,"(01) 499 4244",,"gym, health, establishment","Monday: 6:00 am – 10:00 pm
Tuesday: 6:00 am – 10:00 pm
Wednesday: 6:00 am – 10:00 pm
Thursday: 6:00 am – 10:00 pm
Friday: 6:00 am – 9:00 pm
Saturday: 9:00 am – 5:00 pm
Sunday: 9:00 am – 5:00 pm",http://www.energieforeverybody.ie/,53.292199,-6.267439,"Google Places",ChIJuVQ5mOcLZ0gRilC25luSdC4,
"South Dublin Bootcamp","Newtownpark Avenue, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 442 9388",,"health, establishment",,http://www.southdublinbootcamp.com/,53.286156,-6.176679,"Google Places",ChIJv8jAwu0IZ0gRNrXvn4Op7n0,dublin_pilates.csv
"Underground Fitness Dublin","G1, Pottery Business Centre, Pottery Road, Co. Dublin, Ireland",,Dublin,,IE,"(01) 235 1525",4.8,"gym, health, establishment","Monday: 7:00 am – 8:30 pm
Tuesday: 9:00 am – 7:30 pm
Wednesday: 7:00 am – 8:30 pm
Thursday: 9:00 am – 7:30 pm
Friday: 7:00 am – 8:30 pm
Saturday: 10:00 am – 2:30 pm
Sunday: Closed",http://www.underground.ie/,53.275471,-6.15783,"Google Places",ChIJzQcfWogIZ0gRK2mmXH5h2uk,
"The Sun Hut","205 Le Fanu Road, Dublin 10, Ireland","Dublin 10",Dublin,,IE,"(01) 623 9283",,establishment,"Monday: 10:00 am – 9:00 pm
Tuesday: 10:00 am – 9:00 pm
Wednesday: 10:00 am – 9:00 pm
Thursday: 10:00 am – 9:00 pm
Friday: 10:00 am – 9:00 pm
Saturday: 10:00 am – 9:00 pm
Sunday: Closed",https://plus.google.com/112399445947884568358/about?hl=en,53.341822,-6.356469,"Google Places",ChIJP2aM6dwMZ0gR7FJFrod9hgs,
"Complete Personal Training","Glenhook,, Ullardmore, Ardeevin Rd,, Dalkey, Co. Dublin, Ireland",Dalkey,Dublin,,IE,"086 408 0951",,"health, establishment",,http://www.completepersonaltraining.ie/,53.274702,-6.102014,"Google Places",ChIJ_6AqrLMHZ0gRb0W4PyHTaWM,
"Performance Martial Arts (Finglas)","Unit 5, Finglas Business Centre, Finglas, Dublin 11, Ireland","Dublin 11",Dublin,,IE,"085 724 9933",,"health, school, establishment",,http://www.performancemartialarts.ie/,53.398091,-6.29567,"Google Places",ChIJ6djg3dYUZ0gRQ4B6liF0PIE,
"Mint Fitness","St. Sylvesters GAA Club, 2, Church Road, Malahide, Dublin, Ireland",Dublin,Dublin,,IE,,,"health, establishment",,http://www.mintfitness.ie/,53.450038,-6.153695,"Google Places",ChIJ-WA_R2AaZ0gRnW3q7bo8Mpw,dublin_physical_therapist.csv
Kiwifit,"Unit 11, Seagrove House, Sutton Cross, Dublin 13, Ireland","Dublin 13",Dublin,,IE,"(01) 832 5756",,"gym, health, establishment","Monday: 6:30 am – 9:00 pm
Tuesday: 6:30 am – 9:00 pm
Wednesday: 6:30 am – 9:00 pm
Thursday: 6:30 am – 9:00 pm
Friday: 6:30 am – 8:00 pm
Saturday: 10:00 am – 3:00 pm
Sunday: Closed",http://www.kiwifit.ie/,53.389247,-6.109242,"Google Places",ChIJD4fRYt8EZ0gRPZ0S-6jzcZ0,
"Functional Strength Solutions","Clontarf Rugby Football Club, Clontarf, Dublin, Ireland",Dublin,,,IE,"086 302 0844",,"health, establishment","Monday: 7:00 am – 8:00 pm
Tuesday: 7:00 am – 8:00 pm
Wednesday: 7:00 am – 8:00 pm
Thursday: 7:00 am – 8:00 pm
Friday: 7:00 am – 8:00 pm
Saturday: 8:00 am – 12:00 pm
Sunday: Closed",http://www.fss.ie/,53.368248,-6.205751,"Google Places",ChIJZ5M-uq8PZ0gRJ0WL0jvOOCs,dublin_masseur.csv
"Jon Ledden Fitness","52 Clanmahon Road, Dublin 5, Ireland","Dublin 5",Dublin,,IE,"087 935 4170",,"health, establishment",,http://www.jonleddenfitness.com/,53.37511,-6.210858,"Google Places",ChIJS41GTbEPZ0gRm_zWiEbUGwg,
"The Extra Mile","Dublin 15, Ireland","Dublin 15",Dublin,,IE,"086 379 8310",,establishment,,http://www.theextramile.ie/,53.3784,-6.325174,"Google Places",ChIJiWHLNJkNZ0gRZZ53tmg5PZ4,
"David Scott Fitness","4 Harbour Rd, Dub Laoghaire, Co. Dublin, Ireland","Dub Laoghaire",Dublin,,IE,"087 738 5538",,establishment,,http://www.davidscottfitness.com/,53.295157,-6.1361,"Google Places",ChIJjyEnNSIGZ0gRasLeoe7Nsg4,
"Personal Training Studio ""Educogym Castleknock""","1 A Ashleigh Retail Centre, Castleknock, Dublin 15, Ireland","Dublin 15",Dublin,,IE,"(01) 821 4460",,establishment,"Monday: 6:30 am – 8:00 pm
Tuesday: 6:30 am – 8:00 pm
Wednesday: 6:30 am – 8:00 pm
Thursday: 6:30 am – 8:00 pm
Friday: 6:30 am – 8:00 pm
Saturday: 8:30 am – 1:00 pm
Sunday: 9:00 am – 12:30 pm",https://plus.google.com/100581862491101519048/about?hl=en,53.3731,-6.36189,"Google Places",ChIJeZtkekANZ0gRdvdK74FMxt4,
Bodycoach,"Ballymount Road, Co. Dublin, Ireland","South Dublin",Dublin,,IE,"085 731 0384",,"gym, health, school, establishment","Monday: 7:00 am – 10:00 pm
Tuesday: 7:00 am – 10:00 pm
Wednesday: 7:00 am – 10:00 pm
Thursday: 7:00 am – 10:00 pm
Friday: 7:00 am – 10:00 pm
Saturday: 7:00 am – 10:00 pm
Sunday: 7:00 am – 10:00 pm",http://www.bodycoach.ie/,53.317448,-6.363695,"Google Places",ChIJZeMs2rIMZ0gREfcCYXDCcD0,dublin_nutritionist.csv
"Elite Training & Nutrition Ltd","Unit 6B, Unit 6d, Albert Road Lower, Glenageary, Dublin, Ireland",Dublin,Dublin,,IE,"087 629 3973",,establishment,,http://www.elitetraining.ie/,53.28186,-6.120238,"Google Places",ChIJiRz5BjQGZ0gRw0KooySX1uk,dublin_physical_therapist.csv
"BodyScene Personal Training & Neuromuscular Therapy","Stillorgan, Co. Dublin, Ireland",,Dublin,,IE,"(01) 254 2359",4.9,"health, establishment","Monday: 6:30 am – 8:30 pm
Tuesday: 6:30 am – 8:30 pm
Wednesday: 6:30 am – 8:30 pm
Thursday: 6:30 am – 8:30 pm
Friday: 6:30 am – 8:30 pm
Saturday: 6:30 am – 8:30 pm
Sunday: 6:30 am – 8:30 pm",http://www.bodyscene.ie/,53.278971,-6.195357,"Google Places",ChIJg9gqSUsGZ0gRLAGVxwzeifI,"dublin_nutritionist.csv
dublin_physical_therapist.csv"
"The Fitness Academy","Citywest Health & leisure Club, Saggart, Co. Dublin, Ireland",Saggart,Dublin,,IE,"087 649 8288",,"health, establishment","Monday: 9:00 am – 10:00 pm
Tuesday: 9:00 am – 10:00 pm
Wednesday: 9:00 am – 10:00 pm
Thursday: 9:00 am – 10:00 pm
Friday: 9:00 am – 10:00 pm
Saturday: 9:00 am – 10:00 pm
Sunday: Closed",http://www.thefitnessacademy.ie/,53.286088,-6.447612,"Google Places",ChIJ-xRLg2t0Z0gRMiJPSvISg8w,dublin_pilates.csv
"D4 Pilates","Exhale Studio, Sandymount Road, Sandymount, Dublin 4, Ireland","Dublin 4",,,IE,"086 406 5866",,establishment,"Monday: 8:00 am – 10:00 pm
Tuesday: 8:00 am – 10:00 pm
Wednesday: 8:00 am – 10:00 pm
Thursday: 8:00 am – 10:00 pm
Friday: 8:00 am – 10:00 pm
Saturday: 8:00 am – 10:00 pm
Sunday: Closed",http://www.d4pilates.com/,53.332622,-6.21589,"Google Places",ChIJf4K6od4OZ0gRZvxKtv7t_vg,dublin_pilates.csv
"Body Rock Performance","Merrion Hall, Strand Rd, Dublin 4, Ireland","Dublin 4",Dublin,,IE,"(01) 261 2076",,establishment,"Monday: 6:00 am – 9:00 pm
Tuesday: 6:00 am – 9:00 pm
Wednesday: 6:00 am – 9:00 pm
Thursday: 6:00 am – 9:00 pm
Friday: 6:00 am – 9:00 pm
Saturday: 10:00 am – 3:00 pm
Sunday: 10:00 am – 1:00 pm",http://www.brp.ie/,53.318316,-6.20695,"Google Places",ChIJDTruhCoPZ0gR-HW8tcjOwCc,
"Cover Model Body Personal Training","7 Fitzwilliam Street Upper, Dublin, Ireland",Dublin,Dublin,,IE,"(01) 662 9723",,"gym, health, establishment","Monday: 7:00 am – 10:00 pm
Tuesday: 7:00 am – 10:00 pm
Wednesday: 7:00 am – 10:00 pm
Thursday: 7:00 am – 10:00 pm
Friday: 7:00 am – 10:00 pm
Saturday: 9:00 am – 2:00 pm
Sunday: Closed",https://plus.google.com/102092924467224889026/about?hl=en,53.33636,-6.249861,"Google Places",ChIJjSE8xpcOZ0gR0mN_sIst94E,
"The Herbalife Shop","20 Old County Glen, Crumlin, Dublin, Ireland",Dublin,Dublin,,IE,"085 225 4742",,"food, store, health, establishment","Monday: 8:00 am – 10:00 pm
Tuesday: 8:00 am – 10:00 pm
Wednesday: 8:00 am – 10:00 pm
Thursday: 8:00 am – 10:00 pm
Friday: 8:00 am – 10:00 pm
Saturday: 8:00 am – 6:00 pm
Sunday: 8:00 am – 6:00 pm",http://www.theherbalifeshop.com/,53.328166,-6.299226,"Google Places",ChIJpZfa42sMZ0gR5zo5DXQ8xbU,dublin_masseur.csv
"Function & Fitness Ireland","53 Parnell Rd, Dublin 12, Ireland","Dublin 12",Dublin,,IE,"086 833 8845",,establishment,,http://www.ffireland.com/,53.330536,-6.284369,"Google Places",ChIJf5JM9xYMZ0gR6DaCu1RXioI,dublin_pilates.csv
"Beneath the Surface, health & fitness club","8 Leeson Close, Dublin 2, Ireland","Dublin 2",Dublin,,IE,"(01) 662 4417",,"gym, health, establishment","Monday: 6:30 am – 9:00 pm
Tuesday: 6:30 am – 9:00 pm
Wednesday: 6:30 am – 9:00 pm
Thursday: 6:30 am – 9:30 pm
Friday: 6:00 am – 9:00 pm
Saturday: 8:00 am – 6:00 pm
Sunday: Closed",https://plus.google.com/111816188071801201005/about?hl=en,53.333344,-6.253748,"Google Places",ChIJ-0Ry7qIOZ0gRtitOmLa7dPY,
"Blackpool Training","31 Palmerston Gardens, Dartry, Dublin, Ireland",Dublin,Dublin,,IE,"087 353 5482",,"gym, health, establishment",,https://plus.google.com/114312849436051802458/about?hl=en,53.314023,-6.260536,"Google Places",ChIJD7n8p6oOZ0gRhzc9YW3OVxA,
"Bootcamp For Mums","Dublin, Dublin, Ireland",Dublin,Dublin,,IE,"087 239 1460",,"gym, health, establishment",,https://plus.google.com/115562854995541413215/about?hl=en,53.327099,-6.235997,"Google Places",ChIJTXs4d7gOZ0gR3Pg181SX40o,
"Fitness Forte Personal Training","Unit, Lár Sord, Lynwood, Sord, Co. Baile Átha Cliath, Ireland",Sord,"Baile Átha Cliath",,IE,"086 349 0668",,establishment,"Monday: 6:00 am – 10:00 pm
Tuesday: 6:00 am – 10:00 pm
Wednesday: 6:00 am – 10:00 pm
Thursday: 6:00 am – 10:00 pm
Friday: 6:00 am – 10:00 pm
Saturday: 6:00 am – 6:00 pm
Sunday: Closed",http://www.fitnessfortept.com/personal-training,53.443962,-6.217982,"Google Places",ChIJE3s6aFgQZ0gRXJv2gsgHaek,
"New U Clinic","Energie fitness The Oval Building, Shelbourne Road, Ballsbridge, Co. Dublin, Ireland",Ballsbridge,Dublin,,IE,"(01) 630 6336",,"health, establishment",,http://www.newuclinic.ie/,53.331168,-6.230803,"Google Places",ChIJR8niUcEOZ0gR8yxOsWhElqs,dublin_nutritionist.csv
"The Golf Conditioning Clinic","Unit C1, Airside Enterprise Centre, Airside Business Park, Swords, Co. Dublin, Ireland",Swords,Dublin,,IE,"086 884 7843",,establishment,,http://www.thegolfconditioningclinic.com/,53.447094,-6.218776,"Google Places",ChIJycQAu_cQZ0gRplf0p0ND81U,
BodyMasters,"28 Orwell Park, Dartry, Dublin 6, Ireland","Dublin 6",Dublin,,IE,"083 310 2017",,"health, establishment",,https://plus.google.com/100660277025815948390/about?hl=en,53.308411,-6.263678,"Google Places",ChIJm4Ccif4LZ0gRVcfYqCPp_Nw,
